year,S_sd_10,D_rise_10,S_jump_10,ISO3
1986,-0.0,0.0,,LKA
1987,-0.0,0.0,,LKA
1988,-0.0,0.0,,LKA
1989,-0.0,0.0,,LKA
1990,-0.0,0.0,,LKA
1991,-0.0,0.0,,LKA
1992,-0.0,0.0,,LKA
1993,-0.0,0.0,,LKA
1994,-0.0,0.0,,LKA
1995,-0.0,0.0,,LKA
1996,-0.0,0.0,,LKA
1997,-0.0,0.0,,LKA
1998,-0.0,0.0,,LKA
1999,-0.0,0.0,,LKA
2000,-0.0,0.0,,LKA
2001,-0.3,1.0,0.0,LKA
2002,-0.3,1.0,0.0,LKA
2003,-0.3,1.0,0.0,LKA
2004,-0.3,1.0,0.0,LKA
2005,-0.3,1.0,0.0,LKA
2006,-0.3210315007749176,1.507936507936508,0.33684210526315783,LKA
2007,-0.3210315007749176,1.507936507936508,0.33684210526315783,LKA
2008,-0.3210315007749176,1.507936507936508,0.33684210526315783,LKA
2009,-0.3210315007749176,1.507936507936508,0.33684210526315783,LKA
2010,-0.3210315007749176,1.507936507936508,0.33684210526315783,LKA
2011,-0.15238095238095245,0.5079365079365079,0.0,LKA
2012,-0.15238095238095245,0.5079365079365079,0.0,LKA
2013,-0.1621822366305932,0.7578735197782818,0.3297872340425533,LKA
2014,-0.1621822366305932,0.7578735197782818,0.3297872340425533,LKA
2015,-0.1621822366305932,0.7578735197782818,0.3297872340425533,LKA
2016,-0.07498110355253235,0.24993701184177386,,LKA
2017,-0.07498110355253235,0.24993701184177386,,LKA
2018,-0.5503240734681892,2.095226946891506,0.1192887539999341,LKA
2019,-0.5503240734681892,2.095226946891506,0.1192887539999341,LKA
2020,-0.5503240734681892,2.095226946891506,0.1192887539999341,LKA
2021,-0.5503240734681892,2.095226946891506,0.1192887539999341,LKA
2022,-0.5503240734681892,2.095226946891506,0.1192887539999341,LKA
2023,-0.5535869805149196,1.845289935049732,0.0,LKA
1948,,,,LSO
1949,,,,LSO
1950,,,,LSO
1951,,,,LSO
1952,,,,LSO
1953,,,,LSO
1954,,,,LSO
1955,,,,LSO
1956,-0.0,0.0,,LSO
1957,-0.0,0.0,,LSO
1958,-0.0,0.0,,LSO
1959,-0.0,0.0,,LSO
1960,-0.0,0.0,,LSO
1961,-0.0,0.0,,LSO
1962,-0.0,0.0,,LSO
1963,-0.0,0.0,,LSO
1964,-0.0,0.0,,LSO
1965,-0.0,0.0,,LSO
1966,-0.0,0.0,,LSO
1967,-0.0,0.0,,LSO
1968,-0.0,0.0,,LSO
1969,-0.0,0.0,,LSO
1970,-0.15238095238095237,0.5079365079365079,0.0,LSO
1971,-0.15238095238095237,0.5079365079365079,0.0,LSO
1972,-0.15238095238095237,0.5079365079365079,0.0,LSO
1973,-0.15238095238095237,0.5079365079365079,0.0,LSO
1974,-0.15238095238095237,0.5079365079365079,0.0,LSO
1975,-0.15238095238095237,0.5079365079365079,0.0,LSO
1976,-0.15238095238095237,0.5079365079365079,0.0,LSO
1977,-0.15238095238095237,0.5079365079365079,0.0,LSO
1978,-0.15238095238095237,0.5079365079365079,0.0,LSO
1979,-0.15238095238095237,0.5079365079365079,0.0,LSO
1980,-0.0,0.0,,LSO
1981,-0.0,0.0,,LSO
1982,-0.11198686371100165,0.37328954570333883,,LSO
1983,-0.11198686371100165,0.37328954570333883,,LSO
1984,-0.11198686371100165,0.37328954570333883,,LSO
1985,-0.11198686371100165,0.37328954570333883,,LSO
1986,-0.11198686371100165,0.37328954570333883,,LSO
1987,-0.11198686371100165,0.37328954570333883,,LSO
1988,-0.11198686371100165,0.37328954570333883,,LSO
1989,-0.11198686371100165,0.37328954570333883,,LSO
1990,-0.11198686371100165,0.37328954570333883,,LSO
1991,-0.11198686371100165,0.37328954570333883,,LSO
1992,-0.0,0.0,,LSO
1993,-0.0,0.0,,LSO
1994,-0.635632183908046,2.1187739463601534,0.0,LSO
1995,-0.635632183908046,2.1187739463601534,0.0,LSO
1996,-0.635632183908046,2.1187739463601534,0.0,LSO
1997,-0.9275716356938504,2.1187739463601534,0.0,LSO
1998,-0.9275716356938504,2.1187739463601534,0.0,LSO
1999,-0.9275716356938504,2.1187739463601534,0.0,LSO
2000,-1.1077582410947637,4.1474435196195,0.4891373598369011,LSO
2001,-1.1077582410947637,4.1474435196195,0.4891373598369011,LSO
2002,-1.1077582410947637,4.1474435196195,0.4891373598369011,LSO
2003,-1.1077582410947637,4.1474435196195,0.4891373598369011,LSO
2004,-0.9072486139386781,2.0286695732593474,0.0,LSO
2005,-0.9072486139386781,2.0286695732593474,0.0,LSO
2006,-0.9072486139386781,2.0286695732593474,0.0,LSO
2007,-0.6086008719778042,2.0286695732593474,0.0,LSO
2008,-0.6479364397122273,3.0286695732593474,0.3301779794102251,LSO
2009,-0.6479364397122273,3.0286695732593474,0.3301779794102251,LSO
2010,-0.3000000000000002,1.0,0.0,LSO
2011,-0.3000000000000002,1.0,0.0,LSO
2012,-0.3000000000000002,1.0,0.0,LSO
2013,-0.3000000000000002,1.0,0.0,LSO
2014,-0.3000000000000002,1.0,0.0,LSO
2015,-0.3000000000000002,1.0,0.0,LSO
2016,-0.4000000000000002,2.0,0.5,LSO
2017,-0.4000000000000002,2.0,0.5,LSO
2018,-0.3000000000000002,1.0,0.0,LSO
2019,-0.3000000000000002,1.0,0.0,LSO
2020,-0.3000000000000002,1.0,0.0,LSO
2021,-0.3000000000000002,1.0,0.0,LSO
2022,-0.3000000000000002,1.0,0.0,LSO
2023,-0.3000000000000002,1.0,0.0,LSO
1948,,,,LTU
1949,,,,LTU
1950,,,,LTU
1951,,,,LTU
1952,,,,LTU
1953,,,,LTU
1954,,,,LTU
1955,,,,LTU
1956,-0.0,0.0,,LTU
1957,-0.0,0.0,,LTU
1958,-0.0,0.0,,LTU
1959,-0.0,0.0,,LTU
1960,-0.0,0.0,,LTU
1961,-0.0,0.0,,LTU
1962,-0.0,0.0,,LTU
1963,-0.0,0.0,,LTU
1964,-0.0,0.0,,LTU
1965,-0.0,0.0,,LTU
1966,-0.0,0.0,,LTU
1967,-0.0,0.0,,LTU
1968,-0.0,0.0,,LTU
1969,-0.0,0.0,,LTU
1970,-0.0,0.0,,LTU
1971,-0.0,0.0,,LTU
1972,-0.0,0.0,,LTU
1973,-0.0,0.0,,LTU
1974,-0.0,0.0,,LTU
1975,-0.0,0.0,,LTU
1976,-0.0,0.0,,LTU
1977,-0.0,0.0,,LTU
1978,-0.0,0.0,,LTU
1979,-0.0,0.0,,LTU
1980,-0.0,0.0,,LTU
1981,-0.0,0.0,,LTU
1982,-0.0,0.0,,LTU
1983,-0.0,0.0,,LTU
1984,-0.0,0.0,,LTU
1985,-0.0,0.0,,LTU
1986,-0.0,0.0,,LTU
1987,-0.0,0.0,,LTU
1988,-0.0,0.0,,LTU
1989,-0.0,0.0,,LTU
1990,-0.0,0.0,,LTU
1991,-0.0,0.0,,LTU
1992,-0.30476190476190473,1.0158730158730158,0.0,LTU
1993,-0.35940959629461205,1.7737465356512976,0.42727272727272736,LTU
1994,-0.35841630259365653,2.146668426335849,0.5267676165494217,LTU
1995,-0.40653425136232646,3.0677318681786936,0.6688520837135165,LTU
1996,-0.3957364187417444,3.2674110669696383,0.6890893141231882,LTU
1997,-0.38119815703376064,3.709823424637861,0.7261667471485704,LTU
1998,-0.5382131898005154,5.453914375476339,0.6802129936837977,LTU
1999,-0.5382131898005154,5.453914375476339,0.6802129936837977,LTU
2000,-0.53821298710644,5.4539163757421445,0.6802131109681435,LTU
2001,-0.53821298710644,5.4539163757421445,0.6802131109681435,LTU
2002,-0.5356893534351371,4.438044344126906,0.6070136268136834,LTU
2003,-0.53926786128957,3.6834697536923784,0.5265086813621398,LTU
2004,-0.5418136398409819,3.853331573664151,0.5473810344382033,LTU
2005,-0.5207935407863818,2.9322681318213064,0.40520754841230067,LTU
2006,-0.5277786231760295,2.7325889330303617,0.3617441212043804,LTU
2007,-0.5302817562066937,2.290176575362139,0.2384469522562076,LTU
2008,-0.16272802111575405,0.5460856245236609,0.006046513072408888,LTU
2009,-0.16272802111575405,0.5460856245236609,0.006046513072408888,LTU
2010,-0.1627280882396681,0.5460836242578555,0.00604287229088063,LTU
2011,-0.1627280882396681,0.5460836242578555,0.00604287229088063,LTU
2012,-0.16272812126910252,0.546082640000078,0.0060410807854164306,LTU
2013,-0.1628351131968971,0.542783710656324,0.0,LTU
2014,-0.0,0.0,,LTU
2015,-0.0,0.0,,LTU
2016,-0.0,0.0,,LTU
2017,-0.0,0.0,,LTU
2018,-0.0,0.0,,LTU
2019,-0.0,0.0,,LTU
2020,-0.0,0.0,,LTU
2021,-0.0,0.0,,LTU
2022,-0.0,0.0,,LTU
2023,-0.0,0.0,,LTU
1948,,,,LUX
1949,,,,LUX
1950,,,,LUX
1951,,,,LUX
1952,,,,LUX
1953,,,,LUX
1954,,,,LUX
1955,,,,LUX
1956,-0.0,0.0,,LUX
1957,-0.0,0.0,,LUX
1958,-1.5,5.0,0.0,LUX
1959,-1.5,5.0,0.0,LUX
1960,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1961,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1962,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1963,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1964,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1965,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1966,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1967,-1.4910846164230027,5.666666666666666,0.11764705882352933,LUX
1968,-0.19999999999999954,0.6666666666666661,0.0,LUX
1969,-0.19999999999999954,0.6666666666666661,0.0,LUX
1970,-0.0,0.0,,LUX
1971,-0.0,0.0,,LUX
1972,-0.0,0.0,,LUX
1973,-0.10000000000000017,0.3333333333333339,,LUX
1974,-0.10000000000000017,0.3333333333333339,,LUX
1975,-0.10000000000000017,0.3333333333333339,,LUX
1976,-0.10000000000000017,0.3333333333333339,,LUX
1977,-0.10000000000000017,0.3333333333333339,,LUX
1978,-0.10000000000000017,0.3333333333333339,,LUX
1979,-0.10000000000000017,0.3333333333333339,,LUX
1980,-0.10000000000000017,0.3333333333333339,,LUX
1981,-0.10000000000000017,0.3333333333333339,,LUX
1982,-0.10000000000000017,0.3333333333333339,,LUX
1983,-0.0,0.0,,LUX
1984,-0.0,0.0,,LUX
1985,-0.0,0.0,,LUX
1986,-0.0,0.0,,LUX
1987,-0.0,0.0,,LUX
1988,-0.0,0.0,,LUX
1989,-0.0,0.0,,LUX
1990,-0.0,0.0,,LUX
1991,-0.0,0.0,,LUX
1992,-0.0,0.0,,LUX
1993,-0.0,0.0,,LUX
1994,-0.0,0.0,,LUX
1995,-0.0,0.0,,LUX
1996,-0.0,0.0,,LUX
1997,-0.0,0.0,,LUX
1998,-0.0,0.0,,LUX
1999,-0.0,0.0,,LUX
2000,-0.0,0.0,,LUX
2001,-0.0,0.0,,LUX
2002,-0.0,0.0,,LUX
2003,-0.0,0.0,,LUX
2004,-0.0,0.0,,LUX
2005,-0.0,0.0,,LUX
2006,-0.0,0.0,,LUX
2007,-0.0,0.0,,LUX
2008,-0.0,0.0,,LUX
2009,-0.0,0.0,,LUX
2010,-0.0,0.0,,LUX
2011,-0.0,0.0,,LUX
2012,-0.0,0.0,,LUX
2013,-0.0,0.0,,LUX
2014,-0.0,0.0,,LUX
2015,-0.0,0.0,,LUX
2016,-0.0,0.0,,LUX
2017,-0.0,0.0,,LUX
2018,-0.0,0.0,,LUX
2019,-0.0,0.0,,LUX
2020,-0.0,0.0,,LUX
2021,-0.0,0.0,,LUX
2022,-0.0,0.0,,LUX
2023,-0.0,0.0,,LUX
1948,,,,LVA
1949,,,,LVA
1950,,,,LVA
1951,,,,LVA
1952,,,,LVA
1953,,,,LVA
1954,,,,LVA
1955,,,,LVA
1956,-0.0,0.0,,LVA
1957,-0.0,0.0,,LVA
1958,-0.0,0.0,,LVA
1959,-0.0,0.0,,LVA
1960,-0.0,0.0,,LVA
1961,-0.0,0.0,,LVA
1962,-0.0,0.0,,LVA
1963,-0.0,0.0,,LVA
1964,-0.0,0.0,,LVA
1965,-0.0,0.0,,LVA
1966,-0.0,0.0,,LVA
1967,-0.0,0.0,,LVA
1968,-0.0,0.0,,LVA
1969,-0.0,0.0,,LVA
1970,-0.0,0.0,,LVA
1971,-0.0,0.0,,LVA
1972,-0.0,0.0,,LVA
1973,-0.0,0.0,,LVA
1974,-0.0,0.0,,LVA
1975,-0.0,0.0,,LVA
1976,-0.0,0.0,,LVA
1977,-0.0,0.0,,LVA
1978,-0.0,0.0,,LVA
1979,-0.0,0.0,,LVA
1980,-0.0,0.0,,LVA
1981,-0.0,0.0,,LVA
1982,-0.0,0.0,,LVA
1983,-0.0,0.0,,LVA
1984,-0.0,0.0,,LVA
1985,-0.0,0.0,,LVA
1986,-0.0,0.0,,LVA
1987,-0.0,0.0,,LVA
1988,-0.0,0.0,,LVA
1989,-0.0,0.0,,LVA
1990,-0.0,0.0,,LVA
1991,-0.0,0.0,,LVA
1992,-0.3797430083144369,1.2658100277147897,0.0,LVA
1993,-0.43787760977490625,2.146668426335849,0.41033742697031117,LVA
1994,-0.43253012482646475,2.457121807132005,0.48484034285941036,LVA
1995,-0.46106909075243363,3.3283797417823053,0.6196918242757468,LVA
1996,-0.44796031920254903,3.764259798442458,0.6637293663315839,LVA
1997,-0.4478692055093766,3.765345382397241,0.6638263162703815,LVA
1998,-0.5714937508103375,5.438801957224934,0.6923115443457792,LVA
1999,-0.5697905712056587,5.4569441389414886,0.6933344868081603,LVA
2000,-0.5697899483434649,5.456950642631202,0.6933348522975105,LVA
2001,-0.5697899483434649,5.456950642631202,0.6933348522975105,LVA
2002,-0.5353126088819768,4.191140614916413,0.6007157171315599,LVA
2003,-0.5239981496674271,3.317471039649883,0.49556256714020785,LVA
2004,-0.5274342271560291,3.542878192867995,0.5276561925847603,LVA
2005,-0.5063814135218343,2.6716202582176947,0.3736173508640416,LVA
2006,-0.5087368663007934,2.235740201557542,0.2514977484137606,LVA
2007,-0.5087844447044065,2.234654617602759,0.25113412979098093,LVA
2008,-0.16001031390930923,0.5611980427750662,0.04514896138180913,LVA
2009,-0.16053262108200209,0.5430558610585114,0.013249699635353496,LVA
2010,-0.16053284107665086,0.5430493573687976,0.01323788207643073,LVA
2011,-0.16053284107665086,0.5430493573687976,0.01323788207643073,LVA
2012,-0.16053284107665086,0.5430493573687976,0.01323788207643073,LVA
2013,-0.16075816020428033,0.5358605340142679,0.0,LVA
2014,-0.0,0.0,,LVA
2015,-0.0,0.0,,LVA
2016,-0.0,0.0,,LVA
2017,-0.0,0.0,,LVA
2018,-0.0,0.0,,LVA
2019,-0.0,0.0,,LVA
2020,-0.0,0.0,,LVA
2021,-0.0,0.0,,LVA
2022,-0.0,0.0,,LVA
2023,-0.0,0.0,,LVA
1948,,,,MAC
1949,,,,MAC
1950,,,,MAC
1951,,,,MAC
1952,,,,MAC
1953,,,,MAC
1954,,,,MAC
1955,,,,MAC
1956,-0.0,0.0,,MAC
1957,-0.0,0.0,,MAC
1958,-0.0,0.0,,MAC
1959,-0.0,0.0,,MAC
1960,-0.0,0.0,,MAC
1961,-0.0,0.0,,MAC
1962,-0.0,0.0,,MAC
1963,-0.0,0.0,,MAC
1964,-0.0,0.0,,MAC
1965,-0.0,0.0,,MAC
1966,-0.0,0.0,,MAC
1967,-0.0,0.0,,MAC
1968,-0.0,0.0,,MAC
1969,-0.0,0.0,,MAC
1970,-0.0,0.0,,MAC
1971,-0.0,0.0,,MAC
1972,-0.0,0.0,,MAC
1973,-0.0,0.0,,MAC
1974,-0.0,0.0,,MAC
1975,-0.0,0.0,,MAC
1976,-0.0,0.0,,MAC
1977,-0.0,0.0,,MAC
1978,-0.0,0.0,,MAC
1979,-0.0,0.0,,MAC
1980,-0.0,0.0,,MAC
1981,-0.0,0.0,,MAC
1982,-0.0,0.0,,MAC
1983,-0.0,0.0,,MAC
1984,-0.0,0.0,,MAC
1985,-0.0,0.0,,MAC
1986,-0.0,0.0,,MAC
1987,-0.0,0.0,,MAC
1988,-0.0,0.0,,MAC
1989,-0.0,0.0,,MAC
1990,-0.0,0.0,,MAC
1991,-0.0,0.0,,MAC
1992,-0.0,0.0,,MAC
1993,-0.0,0.0,,MAC
1994,-0.0,0.0,,MAC
1995,-0.0,0.0,,MAC
1996,-0.0,0.0,,MAC
1997,-0.0,0.0,,MAC
1998,-0.0,0.0,,MAC
1999,-0.0,0.0,,MAC
2000,-0.0,0.0,,MAC
2001,-0.0,0.0,,MAC
2002,-0.0,0.0,,MAC
2003,-0.0,0.0,,MAC
2004,-1.2,4.0,0.0,MAC
2005,-1.2,4.0,0.0,MAC
2006,-1.2,4.0,0.0,MAC
2007,-1.2,4.0,0.0,MAC
2008,-1.2,4.0,0.0,MAC
2009,-1.2,4.0,0.0,MAC
2010,-1.2,4.0,0.0,MAC
2011,-1.2,4.0,0.0,MAC
2012,-1.2,4.0,0.0,MAC
2013,-1.2,4.0,0.0,MAC
2014,-0.0,0.0,,MAC
2015,-0.0,0.0,,MAC
2016,-0.0,0.0,,MAC
2017,-0.3,1.0,0.0,MAC
2018,-0.3,1.0,0.0,MAC
2019,-0.3,1.0,0.0,MAC
2020,-0.3,1.0,0.0,MAC
2021,-0.3,1.0,0.0,MAC
2022,-0.3,1.0,0.0,MAC
2023,-0.3,1.0,0.0,MAC
1948,,,,MAR
1949,,,,MAR
1950,,,,MAR
1951,,,,MAR
1952,,,,MAR
1953,,,,MAR
1954,,,,MAR
1955,,,,MAR
1956,-0.0,0.0,,MAR
1957,-0.0,0.0,,MAR
1958,-0.0,0.0,,MAR
1959,-0.0,0.0,,MAR
1960,-0.0,0.0,,MAR
1961,-0.0,0.0,,MAR
1962,-0.0,0.0,,MAR
1963,-0.0,0.0,,MAR
1964,-0.0,0.0,,MAR
1965,-0.0,0.0,,MAR
1966,-0.0,0.0,,MAR
1967,-0.0,0.0,,MAR
1968,-0.0,0.0,,MAR
1969,-0.0,0.0,,MAR
1970,-0.0,0.0,,MAR
1971,-0.0,0.0,,MAR
1972,-0.0,0.0,,MAR
1973,-0.0,0.0,,MAR
1974,-0.0,0.0,,MAR
1975,-0.0,0.0,,MAR
1976,-0.0,0.0,,MAR
1977,-0.0,0.0,,MAR
1978,-0.0,0.0,,MAR
1979,-0.0,0.0,,MAR
1980,-0.0,0.0,,MAR
1981,-0.0,0.0,,MAR
1982,-0.0,0.0,,MAR
1983,-0.0,0.0,,MAR
1984,-0.0,0.0,,MAR
1985,-0.0,0.0,,MAR
1986,-0.0,0.0,,MAR
1987,-0.0,0.0,,MAR
1988,-0.0,0.0,,MAR
1989,-0.2275862068965517,0.7586206896551724,0.0,MAR
1990,-0.2275862068965517,0.7586206896551724,0.0,MAR
1991,-0.2275862068965517,0.7586206896551724,0.0,MAR
1992,-0.2275862068965517,0.7586206896551724,0.0,MAR
1993,-0.2275862068965517,0.7586206896551724,0.0,MAR
1994,-0.2275862068965517,0.7586206896551724,0.0,MAR
1995,-0.2275862068965517,0.7586206896551724,0.0,MAR
1996,-0.2275862068965517,0.7586206896551724,0.0,MAR
1997,-0.2275862068965517,0.7586206896551724,0.0,MAR
1998,-0.2594394213280809,1.2665571975916805,0.40103716508210896,MAR
1999,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2000,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2001,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2002,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2003,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2004,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2005,-1.0064042620010618,3.8808583986210587,0.13088251509433768,MAR
2006,-1.0362631432459792,5.241379310344827,0.35648200769834226,MAR
2007,-1.0362631432459792,5.241379310344827,0.35648200769834226,MAR
2008,-1.048192308478249,4.7334428024083195,0.2874273480248989,MAR
2009,-0.4081562735171303,1.3605209117237687,0.0,MAR
2010,-0.4081562735171303,1.3605209117237687,0.0,MAR
2011,-0.4081562735171303,1.3605209117237687,0.0,MAR
2012,-0.4081562735171303,1.3605209117237687,0.0,MAR
2013,-0.4081562735171303,1.3605209117237687,0.0,MAR
2014,-0.4081562735171303,1.3605209117237687,0.0,MAR
2015,-0.4081562735171303,1.3605209117237687,0.0,MAR
2016,-0.0,0.0,,MAR
2017,-0.0,0.0,,MAR
2018,-0.0,0.0,,MAR
2019,-0.0,0.0,,MAR
2020,-0.0,0.0,,MAR
2021,-0.0,0.0,,MAR
2022,-0.0,0.0,,MAR
2023,-0.0,0.0,,MAR
1948,,,,MCO
1949,,,,MCO
1950,,,,MCO
1951,,,,MCO
1952,,,,MCO
1953,,,,MCO
1954,,,,MCO
1955,,,,MCO
1956,-0.0,0.0,,MCO
1957,-0.0,0.0,,MCO
1958,-0.0,0.0,,MCO
1959,-0.0,0.0,,MCO
1960,-0.0,0.0,,MCO
1961,-0.0,0.0,,MCO
1962,-0.0,0.0,,MCO
1963,-0.0,0.0,,MCO
1964,-0.0,0.0,,MCO
1965,-0.0,0.0,,MCO
1966,-0.0,0.0,,MCO
1967,-0.0,0.0,,MCO
1968,-0.0,0.0,,MCO
1969,-0.0,0.0,,MCO
1970,-0.0,0.0,,MCO
1971,-0.0,0.0,,MCO
1972,-0.0,0.0,,MCO
1973,-0.0,0.0,,MCO
1974,-0.0,0.0,,MCO
1975,-0.0,0.0,,MCO
1976,-0.0,0.0,,MCO
1977,-0.0,0.0,,MCO
1978,-0.0,0.0,,MCO
1979,-0.0,0.0,,MCO
1980,-0.0,0.0,,MCO
1981,-0.0,0.0,,MCO
1982,-0.0,0.0,,MCO
1983,-0.0,0.0,,MCO
1984,-0.0,0.0,,MCO
1985,-0.0,0.0,,MCO
1986,-0.0,0.0,,MCO
1987,-0.0,0.0,,MCO
1988,-0.0,0.0,,MCO
1989,-0.0,0.0,,MCO
1990,-0.0,0.0,,MCO
1991,-0.0,0.0,,MCO
1992,-0.0,0.0,,MCO
1993,-0.0,0.0,,MCO
1994,-0.0,0.0,,MCO
1995,-0.0,0.0,,MCO
1996,-0.0,0.0,,MCO
1997,-0.0,0.0,,MCO
1998,-0.0,0.0,,MCO
1999,-0.0,0.0,,MCO
2000,-0.0,0.0,,MCO
2001,-0.0,0.0,,MCO
2002,-0.0,0.0,,MCO
2003,-0.0,0.0,,MCO
2004,-0.0,0.0,,MCO
2005,-0.0,0.0,,MCO
2006,-0.0,0.0,,MCO
2007,-0.0,0.0,,MCO
2008,-0.0,0.0,,MCO
2009,-0.0,0.0,,MCO
2010,-0.0,0.0,,MCO
2011,-0.0,0.0,,MCO
2012,-0.0,0.0,,MCO
2013,-0.0,0.0,,MCO
2014,-0.0,0.0,,MCO
2015,-0.0,0.0,,MCO
2016,-0.0,0.0,,MCO
2017,-0.0,0.0,,MCO
2018,-0.0,0.0,,MCO
2019,-0.0,0.0,,MCO
2020,-0.0,0.0,,MCO
2021,-0.0,0.0,,MCO
2022,-0.0,0.0,,MCO
2023,-0.0,0.0,,MCO
1948,,,,MDA
1949,,,,MDA
1950,,,,MDA
1951,,,,MDA
1952,,,,MDA
1953,,,,MDA
1954,,,,MDA
1955,,,,MDA
1956,-0.0,0.0,,MDA
1957,-0.0,0.0,,MDA
1958,-0.0,0.0,,MDA
1959,-0.0,0.0,,MDA
1960,-0.0,0.0,,MDA
1961,-0.0,0.0,,MDA
1962,-0.0,0.0,,MDA
1963,-0.0,0.0,,MDA
1964,-0.0,0.0,,MDA
1965,-0.0,0.0,,MDA
1966,-0.0,0.0,,MDA
1967,-0.0,0.0,,MDA
1968,-0.0,0.0,,MDA
1969,-0.0,0.0,,MDA
1970,-0.0,0.0,,MDA
1971,-0.0,0.0,,MDA
1972,-0.0,0.0,,MDA
1973,-0.0,0.0,,MDA
1974,-0.0,0.0,,MDA
1975,-0.0,0.0,,MDA
1976,-0.0,0.0,,MDA
1977,-0.0,0.0,,MDA
1978,-0.0,0.0,,MDA
1979,-0.0,0.0,,MDA
1980,-0.0,0.0,,MDA
1981,-0.0,0.0,,MDA
1982,-0.0,0.0,,MDA
1983,-0.0,0.0,,MDA
1984,-0.0,0.0,,MDA
1985,-0.0,0.0,,MDA
1986,-0.0,0.0,,MDA
1987,-0.0,0.0,,MDA
1988,-0.0,0.0,,MDA
1989,-0.0,0.0,,MDA
1990,-0.0,0.0,,MDA
1991,-0.0,0.0,,MDA
1992,-0.0,0.0,,MDA
1993,-0.3,1.0,0.0,MDA
1994,-0.9165151389911681,4.0,0.25,MDA
1995,-0.9165151389911681,4.0,0.25,MDA
1996,-0.9165151389911681,4.0,0.25,MDA
1997,-0.9165151389911681,4.0,0.25,MDA
1998,-0.9165151389911681,4.0,0.25,MDA
1999,-0.9165151389911681,4.0,0.25,MDA
2000,-0.9165151389911681,4.0,0.25,MDA
2001,-0.9165151389911681,4.0,0.25,MDA
2002,-0.9165151389911681,4.0,0.25,MDA
2003,-0.9165151389911681,4.0,0.25,MDA
2004,-0.30000000000000004,1.0,0.0,MDA
2005,-0.30000000000000004,1.0,0.0,MDA
2006,-0.30000000000000004,1.0,0.0,MDA
2007,-0.4000000000000001,2.0,0.5,MDA
2008,-0.4000000000000001,2.0,0.5,MDA
2009,-0.4000000000000001,2.0,0.5,MDA
2010,-0.4000000000000001,2.0,0.5,MDA
2011,-0.4000000000000001,2.0,0.5,MDA
2012,-0.4000000000000001,2.0,0.5,MDA
2013,-0.30000000000000004,1.0,0.0,MDA
2014,-0.30000000000000004,1.0,0.0,MDA
2015,-0.30000000000000004,1.0,0.0,MDA
2016,-0.30000000000000004,1.0,0.0,MDA
2017,-0.0,0.0,,MDA
2018,-0.0,0.0,,MDA
2019,-0.0,0.0,,MDA
2020,-0.0,0.0,,MDA
2021,-0.0,0.0,,MDA
2022,-0.0,0.0,,MDA
2023,-0.0,0.0,,MDA
1948,,,,MDG
1949,,,,MDG
1950,,,,MDG
1951,,,,MDG
1952,,,,MDG
1953,,,,MDG
1954,,,,MDG
1955,,,,MDG
1956,-0.0,0.0,,MDG
1957,-0.0,0.0,,MDG
1958,-0.0,0.0,,MDG
1959,-0.0,0.0,,MDG
1960,-0.0,0.0,,MDG
1961,-0.0,0.0,,MDG
1962,-0.0,0.0,,MDG
1963,-0.0,0.0,,MDG
1964,-0.0,0.0,,MDG
1965,-0.0,0.0,,MDG
1966,-0.0,0.0,,MDG
1967,-0.0,0.0,,MDG
1968,-0.0,0.0,,MDG
1969,-0.0,0.0,,MDG
1970,-0.0,0.0,,MDG
1971,-0.0,0.0,,MDG
1972,-0.0,0.0,,MDG
1973,-0.0,0.0,,MDG
1974,-0.0,0.0,,MDG
1975,-0.0,0.0,,MDG
1976,-0.0,0.0,,MDG
1977,-0.0,0.0,,MDG
1978,-0.0,0.0,,MDG
1979,-0.0,0.0,,MDG
1980,-0.0,0.0,,MDG
1981,-0.0,0.0,,MDG
1982,-0.2275862068965517,0.7586206896551724,0.0,MDG
1983,-0.2275862068965517,0.7586206896551724,0.0,MDG
1984,-0.2275862068965517,0.7586206896551724,0.0,MDG
1985,-0.2275862068965517,0.7586206896551724,0.0,MDG
1986,-0.2275862068965517,0.7586206896551724,0.0,MDG
1987,-0.2275862068965517,0.7586206896551724,0.0,MDG
1988,-0.2275862068965517,0.7586206896551724,0.0,MDG
1989,-0.2275862068965517,0.7586206896551724,0.0,MDG
1990,-0.2275862068965517,0.7586206896551724,0.0,MDG
1991,-0.2275862068965517,0.7586206896551724,0.0,MDG
1992,-0.0,0.0,,MDG
1993,-0.0,0.0,,MDG
1994,-0.6724137931034483,2.2413793103448274,0.0,MDG
