a,b,number,start,end
BEL,JOR,317,1978,9999
DNK,JOR,317,1978,9999
FRA,JOR,317,1978,9999
DEU,JOR,317,1978,9999
IRL,JOR,317,1978,9999
ITA,JOR,317,1978,9999
JOR,LUX,317,1978,9999
JOR,NLD,317,1978,9999
JOR,GBR,317,1978,9999
JOR,PRT,317+1,1986,9999
JOR,ESP,317+1,1986,9999
AUT,JOR,317+2,1995,9999
FIN,JOR,317+2,1995,9999
JOR,SWE,317+2,1995,9999
JOR,GBR,1025a,2021,2020
AUT,JOR,318,2002,9999
BEL,JOR,318,2002,9999
DNK,JOR,318,2002,9999
FIN,JOR,318,2002,9999
FRA,JOR,318,2002,9999
DEU,JOR,318,2002,9999
GRC,JOR,318,2002,9999
IRL,JOR,318,2002,9999
ITA,JOR,318,2002,9999
JOR,LUX,318,2002,9999
JOR,NLD,318,2002,9999
JOR,PRT,318,2002,9999
JOR,ESP,318,2002,9999
JOR,SWE,318,2002,9999
JOR,GBR,318,2002,2020
CYP,JOR,318+1,2004,9999
CZE,JOR,318+1,2004,9999
EST,JOR,318+1,2004,9999
HUN,JOR,318+1,2004,9999
JOR,LVA,318+1,2004,9999
JOR,LTU,318+1,2004,9999
JOR,MLT,318+1,2004,9999
JOR,POL,318+1,2004,9999
JOR,SVK,318+1,2004,9999
JOR,SVN,318+1,2004,9999
BGR,JOR,318+2,2007,9999
JOR,ROU,318+2,2007,9999
HRV,JOR,318+3,2013,9999
AUT,LVA,319,1995,9999
BEL,LVA,319,1995,9999
DNK,LVA,319,1995,9999
FIN,LVA,319,1995,9999
FRA,LVA,319,1995,9999
DEU,LVA,319,1995,9999
GRC,LVA,319,1995,9999
IRL,LVA,319,1995,9999
ITA,LVA,319,1995,9999
LVA,LUX,319,1995,9999
LVA,NLD,319,1995,9999
LVA,PRT,319,1995,9999
LVA,ESP,319,1995,9999
LVA,SWE,319,1995,9999
LVA,GBR,319,1995,9999
AUT,LVA,320,1998,9999
BEL,LVA,320,1998,9999
DNK,LVA,320,1998,9999
FIN,LVA,320,1998,9999
FRA,LVA,320,1998,9999
DEU,LVA,320,1998,9999
GRC,LVA,320,1998,9999
IRL,LVA,320,1998,9999
ITA,LVA,320,1998,9999
LVA,LUX,320,1998,9999
LVA,NLD,320,1998,9999
LVA,PRT,320,1998,9999
LVA,ESP,320,1998,9999
LVA,SWE,320,1998,9999
LVA,GBR,320,1998,9999
BEL,LBN,321,1973,9999
DNK,LBN,321,1973,9999
FRA,LBN,321,1973,9999
DEU,LBN,321,1973,9999
IRL,LBN,321,1973,9999
ITA,LBN,321,1973,9999
LBN,LUX,321,1973,9999
LBN,NLD,321,1973,9999
LBN,GBR,321,1973,9999
BEL,LBN,322,1978,9999
DNK,LBN,322,1978,9999
FRA,LBN,322,1978,9999
DEU,LBN,322,1978,9999
IRL,LBN,322,1978,9999
ITA,LBN,322,1978,9999
LBN,LUX,322,1978,9999
LBN,NLD,322,1978,9999
LBN,GBR,322,1978,9999
LBN,PRT,322+1,1986,9999
LBN,ESP,322+1,1986,9999
AUT,LBN,322+2,1995,9999
FIN,LBN,322+2,1995,9999
LBN,SWE,322+2,1995,9999
LBN,GBR,1027a,2021,2020
AUT,LBN,323,2006,9999
BEL,LBN,323,2006,9999
DNK,LBN,323,2006,9999
FIN,LBN,323,2006,9999
FRA,LBN,323,2006,9999
DEU,LBN,323,2006,9999
GRC,LBN,323,2006,9999
IRL,LBN,323,2006,9999
ITA,LBN,323,2006,9999
LBN,LUX,323,2006,9999
LBN,NLD,323,2006,9999
LBN,PRT,323,2006,9999
LBN,ESP,323,2006,9999
LBN,SWE,323,2006,9999
LBN,GBR,323,2006,2020
CYP,LBN,323+1,2004,9999
CZE,LBN,323+1,2004,9999
EST,LBN,323+1,2004,9999
HUN,LBN,323+1,2004,9999
LVA,LBN,323+1,2004,9999
LBN,LTU,323+1,2004,9999
LBN,MLT,323+1,2004,9999
LBN,POL,323+1,2004,9999
LBN,SVK,323+1,2004,9999
LBN,SVN,323+1,2004,9999
BGR,LBN,323+2,2007,9999
LBN,ROU,323+2,2007,9999
HRV,LBN,323+3,2013,9999
AUT,BEL,324,2009,9999
AUT,BGR,324,2009,9999
AUT,CYP,324,2009,9999
AUT,CZE,324,2009,9999
AUT,DNK,324,2009,9999
AUT,EST,324,2009,9999
AUT,FIN,324,2009,9999
AUT,FRA,324,2009,9999
AUT,DEU,324,2009,9999
AUT,GRC,324,2009,9999
AUT,HUN,324,2009,9999
AUT,IRL,324,2009,9999
AUT,ITA,324,2009,9999
AUT,LVA,324,2009,9999
AUT,LTU,324,2009,9999
AUT,LUX,324,2009,9999
AUT,MLT,324,2009,9999
AUT,NLD,324,2009,9999
AUT,POL,324,2009,9999
AUT,PRT,324,2009,9999
AUT,ROU,324,2009,9999
AUT,SVK,324,2009,9999
AUT,SVN,324,2009,9999
AUT,ESP,324,2009,9999
AUT,SWE,324,2009,9999
AUT,GBR,324,2009,2020
BEL,BGR,324,2009,9999
BEL,CYP,324,2009,9999
BEL,CZE,324,2009,9999
BEL,DNK,324,2009,9999
BEL,EST,324,2009,9999
BEL,FIN,324,2009,9999
BEL,FRA,324,2009,9999
BEL,DEU,324,2009,9999
BEL,GRC,324,2009,9999
BEL,HUN,324,2009,9999
BEL,IRL,324,2009,9999
BEL,ITA,324,2009,9999
BEL,LVA,324,2009,9999
BEL,LTU,324,2009,9999
BEL,LUX,324,2009,9999
BEL,MLT,324,2009,9999
BEL,NLD,324,2009,9999
BEL,POL,324,2009,9999
BEL,PRT,324,2009,9999
BEL,ROU,324,2009,9999
BEL,SVK,324,2009,9999
BEL,SVN,324,2009,9999
BEL,ESP,324,2009,9999
BEL,SWE,324,2009,9999
BEL,GBR,324,2009,2020
BGR,CYP,324,2009,9999
BGR,CZE,324,2009,9999
BGR,DNK,324,2009,9999
BGR,EST,324,2009,9999
BGR,FIN,324,2009,9999
BGR,FRA,324,2009,9999
BGR,DEU,324,2009,9999
BGR,GRC,324,2009,9999
BGR,HUN,324,2009,9999
BGR,IRL,324,2009,9999
BGR,ITA,324,2009,9999
BGR,LVA,324,2009,9999
BGR,LTU,324,2009,9999
BGR,LUX,324,2009,9999
BGR,MLT,324,2009,9999
BGR,NLD,324,2009,9999
BGR,POL,324,2009,9999
BGR,PRT,324,2009,9999
BGR,ROU,324,2009,9999
BGR,SVK,324,2009,9999
BGR,SVN,324,2009,9999
BGR,ESP,324,2009,9999
BGR,SWE,324,2009,9999
BGR,GBR,324,2009,2020
CYP,CZE,324,2009,9999
CYP,DNK,324,2009,9999
CYP,EST,324,2009,9999
CYP,FIN,324,2009,9999
CYP,FRA,324,2009,9999
CYP,DEU,324,2009,9999
CYP,GRC,324,2009,9999
CYP,HUN,324,2009,9999
CYP,IRL,324,2009,9999
CYP,ITA,324,2009,9999
CYP,LVA,324,2009,9999
CYP,LTU,324,2009,9999
CYP,LUX,324,2009,9999
CYP,MLT,324,2009,9999
CYP,NLD,324,2009,9999
CYP,POL,324,2009,9999
CYP,PRT,324,2009,9999
CYP,ROU,324,2009,9999
CYP,SVK,324,2009,9999
CYP,SVN,324,2009,9999
CYP,ESP,324,2009,9999
CYP,SWE,324,2009,9999
CYP,GBR,324,2009,2020
CZE,DNK,324,2009,9999
CZE,EST,324,2009,9999
CZE,FIN,324,2009,9999
CZE,FRA,324,2009,9999
CZE,DEU,324,2009,9999
CZE,GRC,324,2009,9999
CZE,HUN,324,2009,9999
CZE,IRL,324,2009,9999
CZE,ITA,324,2009,9999
CZE,LVA,324,2009,9999
CZE,LTU,324,2009,9999
CZE,LUX,324,2009,9999
CZE,MLT,324,2009,9999
CZE,NLD,324,2009,9999
CZE,POL,324,2009,9999
CZE,PRT,324,2009,9999
CZE,ROU,324,2009,9999
CZE,SVK,324,2009,9999
CZE,SVN,324,2009,9999
CZE,ESP,324,2009,9999
CZE,SWE,324,2009,9999
CZE,GBR,324,2009,2020
DNK,EST,324,2009,9999
DNK,FIN,324,2009,9999
DNK,FRA,324,2009,9999
DNK,DEU,324,2009,9999
DNK,GRC,324,2009,9999
DNK,HUN,324,2009,9999
DNK,IRL,324,2009,9999
DNK,ITA,324,2009,9999
DNK,LVA,324,2009,9999
DNK,LTU,324,2009,9999
DNK,LUX,324,2009,9999
DNK,MLT,324,2009,9999
DNK,NLD,324,2009,9999
DNK,POL,324,2009,9999
DNK,PRT,324,2009,9999
DNK,ROU,324,2009,9999
DNK,SVK,324,2009,9999
DNK,SVN,324,2009,9999
DNK,ESP,324,2009,9999
DNK,SWE,324,2009,9999
DNK,GBR,324,2009,2020
EST,FIN,324,2009,9999
EST,FRA,324,2009,9999
EST,DEU,324,2009,9999
EST,GRC,324,2009,9999
EST,HUN,324,2009,9999
EST,IRL,324,2009,9999
EST,ITA,324,2009,9999
EST,LVA,324,2009,9999
EST,LTU,324,2009,9999
EST,LUX,324,2009,9999
EST,MLT,324,2009,9999
EST,NLD,324,2009,9999
EST,POL,324,2009,9999
EST,PRT,324,2009,9999
EST,ROU,324,2009,9999
EST,SVK,324,2009,9999
EST,SVN,324,2009,9999
EST,ESP,324,2009,9999
EST,SWE,324,2009,9999
EST,GBR,324,2009,2020
FIN,FRA,324,2009,9999
FIN,DEU,324,2009,9999
FIN,GRC,324,2009,9999
FIN,HUN,324,2009,9999
FIN,IRL,324,2009,9999
FIN,ITA,324,2009,9999
FIN,LVA,324,2009,9999
FIN,LTU,324,2009,9999
FIN,LUX,324,2009,9999
FIN,MLT,324,2009,9999
FIN,NLD,324,2009,9999
FIN,POL,324,2009,9999
FIN,PRT,324,2009,9999
FIN,ROU,324,2009,9999
FIN,SVK,324,2009,9999
FIN,SVN,324,2009,9999
FIN,ESP,324,2009,9999
FIN,SWE,324,2009,9999
FIN,GBR,324,2009,2020
FRA,DEU,324,2009,9999
FRA,GRC,324,2009,9999
FRA,HUN,324,2009,9999
FRA,IRL,324,2009,9999
FRA,ITA,324,2009,9999
FRA,LVA,324,2009,9999
FRA,LTU,324,2009,9999
FRA,LUX,324,2009,9999
FRA,MLT,324,2009,9999
FRA,NLD,324,2009,9999
FRA,POL,324,2009,9999
FRA,PRT,324,2009,9999
FRA,ROU,324,2009,9999
FRA,SVK,324,2009,9999
FRA,SVN,324,2009,9999
FRA,ESP,324,2009,9999
FRA,SWE,324,2009,9999
FRA,GBR,324,2009,2020
DEU,GRC,324,2009,9999
DEU,HUN,324,2009,9999
DEU,IRL,324,2009,9999
DEU,ITA,324,2009,9999
DEU,LVA,324,2009,9999
DEU,LTU,324,2009,9999
DEU,LUX,324,2009,9999
DEU,MLT,324,2009,9999
DEU,NLD,324,2009,9999
DEU,POL,324,2009,9999
DEU,PRT,324,2009,9999
DEU,ROU,324,2009,9999
DEU,SVK,324,2009,9999
DEU,SVN,324,2009,9999
DEU,ESP,324,2009,9999
DEU,SWE,324,2009,9999
DEU,GBR,324,2009,2020
GRC,HUN,324,2009,9999
GRC,IRL,324,2009,9999
GRC,ITA,324,2009,9999
GRC,LVA,324,2009,9999
GRC,LTU,324,2009,9999
GRC,LUX,324,2009,9999
GRC,MLT,324,2009,9999
GRC,NLD,324,2009,9999
GRC,POL,324,2009,9999
GRC,PRT,324,2009,9999
GRC,ROU,324,2009,9999
GRC,SVK,324,2009,9999
GRC,SVN,324,2009,9999
GRC,ESP,324,2009,9999
GRC,SWE,324,2009,9999
GRC,GBR,324,2009,2020
HUN,IRL,324,2009,9999
HUN,ITA,324,2009,9999
HUN,LVA,324,2009,9999
HUN,LTU,324,2009,9999
HUN,LUX,324,2009,9999
HUN,MLT,324,2009,9999
HUN,NLD,324,2009,9999
HUN,POL,324,2009,9999
HUN,PRT,324,2009,9999
HUN,ROU,324,2009,9999
HUN,SVK,324,2009,9999
HUN,SVN,324,2009,9999
HUN,ESP,324,2009,9999
HUN,SWE,324,2009,9999
HUN,GBR,324,2009,2020
IRL,ITA,324,2009,9999
IRL,LVA,324,2009,9999
IRL,LTU,324,2009,9999
IRL,LUX,324,2009,9999
IRL,MLT,324,2009,9999
IRL,NLD,324,2009,9999
IRL,POL,324,2009,9999
IRL,PRT,324,2009,9999
IRL,ROU,324,2009,9999
IRL,SVK,324,2009,9999
IRL,SVN,324,2009,9999
IRL,ESP,324,2009,9999
IRL,SWE,324,2009,9999
IRL,GBR,324,2009,2020
ITA,LVA,324,2009,9999
ITA,LTU,324,2009,9999
ITA,LUX,324,2009,9999
ITA,MLT,324,2009,9999
ITA,NLD,324,2009,9999
ITA,POL,324,2009,9999
ITA,PRT,324,2009,9999
ITA,ROU,324,2009,9999
ITA,SVK,324,2009,9999
ITA,SVN,324,2009,9999
ITA,ESP,324,2009,9999
ITA,SWE,324,2009,9999
ITA,GBR,324,2009,2020
LVA,LTU,324,2009,9999
LVA,LUX,324,2009,9999
LVA,MLT,324,2009,9999
LVA,NLD,324,2009,9999
LVA,POL,324,2009,9999
LVA,PRT,324,2009,9999
LVA,ROU,324,2009,9999
LVA,SVK,324,2009,9999
LVA,SVN,324,2009,9999
LVA,ESP,324,2009,9999
LVA,SWE,324,2009,9999
LVA,GBR,324,2009,2020
LTU,LUX,324,2009,9999
LTU,MLT,324,2009,9999
LTU,NLD,324,2009,9999
LTU,POL,324,2009,9999
LTU,PRT,324,2009,9999
LTU,ROU,324,2009,9999
LTU,SVK,324,2009,9999
LTU,SVN,324,2009,9999
LTU,ESP,324,2009,9999
LTU,SWE,324,2009,9999
LTU,GBR,324,2009,2020
LUX,MLT,324,2009,9999
LUX,NLD,324,2009,9999
LUX,POL,324,2009,9999
LUX,PRT,324,2009,9999
LUX,ROU,324,2009,9999
LUX,SVK,324,2009,9999
LUX,SVN,324,2009,9999
LUX,ESP,324,2009,9999
LUX,SWE,324,2009,9999
LUX,GBR,324,2009,2020
MLT,NLD,324,2009,9999
MLT,POL,324,2009,9999
MLT,PRT,324,2009,9999
MLT,ROU,324,2009,9999
MLT,SVK,324,2009,9999
MLT,SVN,324,2009,9999
MLT,ESP,324,2009,9999
MLT,SWE,324,2009,9999
MLT,GBR,324,2009,2020
NLD,POL,324,2009,9999
NLD,PRT,324,2009,9999
NLD,ROU,324,2009,9999
NLD,SVK,324,2009,9999
NLD,SVN,324,2009,9999
NLD,ESP,324,2009,9999
NLD,SWE,324,2009,9999
NLD,GBR,324,2009,2020
POL,PRT,324,2009,9999
POL,ROU,324,2009,9999
POL,SVK,324,2009,9999
POL,SVN,324,2009,9999
POL,ESP,324,2009,9999
POL,SWE,324,2009,9999
POL,GBR,324,2009,2020
PRT,ROU,324,2009,9999
PRT,SVK,324,2009,9999
PRT,SVN,324,2009,9999
PRT,ESP,324,2009,9999
PRT,SWE,324,2009,9999
PRT,GBR,324,2009,2020
ROU,SVK,324,2009,9999
ROU,SVN,324,2009,9999
ROU,ESP,324,2009,9999
ROU,SWE,324,2009,9999
ROU,GBR,324,2009,2020
SVK,SVN,324,2009,9999
SVK,ESP,324,2009,9999
SVK,SWE,324,2009,9999
SVK,GBR,324,2009,2020
SVN,ESP,324,2009,9999
SVN,SWE,324,2009,9999
SVN,GBR,324,2009,2020
ESP,SWE,324,2009,9999
ESP,GBR,324,2009,2020
SWE,GBR,324,2009,2020
AUT,HRV,324+1,2013,9999
BEL,HRV,324+1,2013,9999
BGR,HRV,324+1,2013,9999
HRV,CYP,324+1,2013,9999
HRV,CZE,324+1,2013,9999
HRV,DNK,324+1,2013,9999
HRV,EST,324+1,2013,9999
HRV,FIN,324+1,2013,9999
HRV,FRA,324+1,2013,9999
HRV,DEU,324+1,2013,9999
HRV,GRC,324+1,2013,9999
HRV,HUN,324+1,2013,9999
HRV,IRL,324+1,2013,9999
HRV,ITA,324+1,2013,9999
HRV,LVA,324+1,2013,9999
HRV,LTU,324+1,2013,9999
HRV,LUX,324+1,2013,9999
HRV,MLT,324+1,2013,9999
HRV,NLD,324+1,2013,9999
HRV,POL,324+1,2013,9999
HRV,PRT,324+1,2013,9999
HRV,ROU,324+1,2013,9999
HRV,SVK,324+1,2013,9999
HRV,SVN,324+1,2013,9999
HRV,ESP,324+1,2013,9999
HRV,SWE,324+1,2013,9999
HRV,GBR,324+1,2013,2020
AUT,LTU,325,1995,9999
BEL,LTU,325,1995,9999
DNK,LTU,325,1995,9999
FIN,LTU,325,1995,9999
FRA,LTU,325,1995,9999
DEU,LTU,325,1995,9999
GRC,LTU,325,1995,9999
IRL,LTU,325,1995,9999
ITA,LTU,325,1995,9999
LTU,LUX,325,1995,9999
LTU,NLD,325,1995,9999
LTU,PRT,325,1995,9999
LTU,ESP,325,1995,9999
LTU,SWE,325,1995,9999
LTU,GBR,325,1995,9999
AUT,LTU,326,1998,9999
BEL,LTU,326,1998,9999
DNK,LTU,326,1998,9999
FIN,LTU,326,1998,9999
FRA,LTU,326,1998,9999
DEU,LTU,326,1998,9999
GRC,LTU,326,1998,9999
IRL,LTU,326,1998,9999
ITA,LTU,326,1998,9999
LTU,LUX,326,1998,9999
LTU,NLD,326,1998,9999
LTU,PRT,326,1998,9999
LTU,ESP,326,1998,9999
LTU,SWE,326,1998,9999
LTU,GBR,326,1998,9999
BEL,DNK,327,1993,9999
BEL,FRA,327,1993,9999
BEL,DEU,327,1993,9999
BEL,GRC,327,1993,9999
BEL,IRL,327,1993,9999
BEL,ITA,327,1993,9999
BEL,LUX,327,1993,9999
BEL,NLD,327,1993,9999
BEL,PRT,327,1993,9999
BEL,ESP,327,1993,9999
BEL,GBR,327,1993,9999
DNK,FRA,327,1993,9999
DNK,DEU,327,1993,9999
DNK,GRC,327,1993,9999
DNK,IRL,327,1993,9999
DNK,ITA,327,1993,9999
DNK,LUX,327,1993,9999
DNK,NLD,327,1993,9999
DNK,PRT,327,1993,9999
DNK,ESP,327,1993,9999
DNK,GBR,327,1993,9999
FRA,DEU,327,1993,9999
FRA,GRC,327,1993,9999
FRA,IRL,327,1993,9999
FRA,ITA,327,1993,9999
FRA,LUX,327,1993,9999
FRA,NLD,327,1993,9999
FRA,PRT,327,1993,9999
FRA,ESP,327,1993,9999
FRA,GBR,327,1993,9999
DEU,GRC,327,1993,9999
DEU,IRL,327,1993,9999
DEU,ITA,327,1993,9999
DEU,LUX,327,1993,9999
DEU,NLD,327,1993,9999
DEU,PRT,327,1993,9999
DEU,ESP,327,1993,9999
DEU,GBR,327,1993,9999
GRC,IRL,327,1993,9999
GRC,ITA,327,1993,9999
GRC,LUX,327,1993,9999
GRC,NLD,327,1993,9999
GRC,PRT,327,1993,9999
GRC,ESP,327,1993,9999
GRC,GBR,327,1993,9999
IRL,ITA,327,1993,9999
IRL,LUX,327,1993,9999
IRL,NLD,327,1993,9999
IRL,PRT,327,1993,9999
IRL,ESP,327,1993,9999
IRL,GBR,327,1993,9999
ITA,LUX,327,1993,9999
ITA,NLD,327,1993,9999
ITA,PRT,327,1993,9999
ITA,ESP,327,1993,9999
ITA,GBR,327,1993,9999
LUX,NLD,327,1993,9999
LUX,PRT,327,1993,9999
LUX,ESP,327,1993,9999
LUX,GBR,327,1993,9999
NLD,PRT,327,1993,9999
NLD,ESP,327,1993,9999
NLD,GBR,327,1993,9999
PRT,ESP,327,1993,9999
PRT,GBR,327,1993,9999
ESP,GBR,327,1993,9999
AUT,BEL,327+1,1995,9999
AUT,DNK,327+1,1995,9999
AUT,FIN,327+1,1995,9999
AUT,FRA,327+1,1995,9999
AUT,DEU,327+1,1995,9999
AUT,GRC,327+1,1995,9999
AUT,IRL,327+1,1995,9999
AUT,ITA,327+1,1995,9999
AUT,LUX,327+1,1995,9999
AUT,NLD,327+1,1995,9999
AUT,PRT,327+1,1995,9999
AUT,ESP,327+1,1995,9999
AUT,SWE,327+1,1995,9999
AUT,GBR,327+1,1995,9999
BEL,FIN,327+1,1995,9999
BEL,SWE,327+1,1995,9999
DNK,FIN,327+1,1995,9999
DNK,SWE,327+1,1995,9999
FIN,FRA,327+1,1995,9999
FIN,DEU,327+1,1995,9999
FIN,GRC,327+1,1995,9999
FIN,IRL,327+1,1995,9999
FIN,ITA,327+1,1995,9999
FIN,LUX,327+1,1995,9999
FIN,NLD,327+1,1995,9999
FIN,PRT,327+1,1995,9999
FIN,ESP,327+1,1995,9999
FIN,SWE,327+1,1995,9999
FIN,GBR,327+1,1995,9999
FRA,SWE,327+1,1995,9999
DEU,SWE,327+1,1995,9999
GRC,SWE,327+1,1995,9999
IRL,SWE,327+1,1995,9999
ITA,SWE,327+1,1995,9999
LUX,SWE,327+1,1995,9999
NLD,SWE,327+1,1995,9999
PRT,SWE,327+1,1995,9999
ESP,SWE,327+1,1995,9999
SWE,GBR,327+1,1995,9999
MKD,GBR,1054a,2021,2020
AUT,MKD,328,2004,9999
BEL,MKD,328,2004,9999
DNK,MKD,328,2004,9999
FIN,MKD,328,2004,9999
FRA,MKD,328,2004,9999
DEU,MKD,328,2004,9999
GRC,MKD,328,2004,9999
IRL,MKD,328,2004,9999
ITA,MKD,328,2004,9999
LUX,MKD,328,2004,9999
NLD,MKD,328,2004,9999
MKD,PRT,328,2004,9999
MKD,ESP,328,2004,9999
MKD,SWE,328,2004,9999
MKD,GBR,328,2004,2020
CYP,MKD,328+1,2004,9999
CZE,MKD,328+1,2004,9999
EST,MKD,328+1,2004,9999
HUN,MKD,328+1,2004,9999
LVA,MKD,328+1,2004,9999
LTU,MKD,328+1,2004,9999
MLT,MKD,328+1,2004,9999
MKD,POL,328+1,2004,9999
MKD,SVK,328+1,2004,9999
MKD,SVN,328+1,2004,9999
BGR,MKD,328+2,2007,9999
MKD,ROU,328+2,2007,9999
HRV,MKD,328+3,2013,9999
BEL,MLT,329,1971,9999
FRA,MLT,329,1971,9999
DEU,MLT,329,1971,9999
ITA,MLT,329,1971,9999
LUX,MLT,329,1971,9999
MLT,NLD,329,1971,9999
MLT,PRT,329+1,1986,9999
MLT,ESP,329+1,1986,9999
AUT,MLT,329+2,1995,9999
FIN,MLT,329+2,1995,9999
MLT,SWE,329+2,1995,9999
MEX,GBR,1060a,2021,2020
AUT,MEX,330,2000,9999
BEL,MEX,330,2000,9999
DNK,MEX,330,2000,9999
FIN,MEX,330,2000,9999
FRA,MEX,330,2000,9999
DEU,MEX,330,2000,9999
GRC,MEX,330,2000,9999
IRL,MEX,330,2000,9999
ITA,MEX,330,2000,9999
LUX,MEX,330,2000,9999
MEX,NLD,330,2000,9999
MEX,PRT,330,2000,9999
MEX,ESP,330,2000,9999
MEX,SWE,330,2000,9999
MEX,GBR,330,2000,2020
CYP,MEX,330+1,2004,9999
CZE,MEX,330+1,2004,9999
EST,MEX,330+1,2004,9999
HUN,MEX,330+1,2004,9999
LVA,MEX,330+1,2004,9999
LTU,MEX,330+1,2004,9999
MLT,MEX,330+1,2004,9999
MEX,POL,330+1,2004,9999
MEX,SVK,330+1,2004,9999
MEX,SVN,330+1,2004,9999
BGR,MEX,330+2,2007,9999
MEX,ROU,330+2,2007,9999
HRV,MEX,330+3,2013,9999
AUT,MNE,331,2010,9999
BEL,MNE,331,2010,9999
BGR,MNE,331,2010,9999
CYP,MNE,331,2010,9999
CZE,MNE,331,2010,9999
DNK,MNE,331,2010,9999
EST,MNE,331,2010,9999
FIN,MNE,331,2010,9999
FRA,MNE,331,2010,9999
DEU,MNE,331,2010,9999
GRC,MNE,331,2010,9999
HUN,MNE,331,2010,9999
IRL,MNE,331,2010,9999
ITA,MNE,331,2010,9999
LVA,MNE,331,2010,9999
LTU,MNE,331,2010,9999
LUX,MNE,331,2010,9999
MLT,MNE,331,2010,9999
MNE,NLD,331,2010,9999
MNE,POL,331,2010,9999
MNE,PRT,331,2010,9999
MNE,ROU,331,2010,9999
MNE,SVK,331,2010,9999
MNE,SVN,331,2010,9999
MNE,ESP,331,2010,9999
MNE,SWE,331,2010,9999
MNE,GBR,331,2010,2020
BEL,MAR,332,1978,9999
DNK,MAR,332,1978,9999
FRA,MAR,332,1978,9999
DEU,MAR,332,1978,9999
IRL,MAR,332,1978,9999
ITA,MAR,332,1978,9999
LUX,MAR,332,1978,9999
MAR,NLD,332,1978,9999
MAR,GBR,332,1978,9999
MAR,PRT,332+1,1986,9999
MAR,ESP,332+1,1986,9999
AUT,MAR,332+2,1995,9999
FIN,MAR,332+2,1995,9999
MAR,SWE,332+2,1995,9999
BEL,MAR,333,1969,9999
FRA,MAR,333,1969,9999
DEU,MAR,333,1969,9999
ITA,MAR,333,1969,9999
LUX,MAR,333,1969,9999
MAR,NLD,333,1969,9999
AUT,MAR,334,2000,9999
BEL,MAR,334,2000,9999
DNK,MAR,334,2000,9999
FIN,MAR,334,2000,9999
FRA,MAR,334,2000,9999
DEU,MAR,334,2000,9999
GRC,MAR,334,2000,9999
IRL,MAR,334,2000,9999
ITA,MAR,334,2000,9999
LUX,MAR,334,2000,9999
MAR,NLD,334,2000,9999
MAR,PRT,334,2000,9999
MAR,ESP,334,2000,9999
MAR,SWE,334,2000,9999
MAR,GBR,334,2000,2020
CYP,MAR,334+1,2004,9999
CZE,MAR,334+1,2004,9999
EST,MAR,334+1,2004,9999
HUN,MAR,334+1,2004,9999
LVA,MAR,334+1,2004,9999
LTU,MAR,334+1,2004,9999
MLT,MAR,334+1,2004,9999
MAR,POL,334+1,2004,9999
MAR,SVK,334+1,2004,9999
MAR,SVN,334+1,2004,9999
BGR,MAR,334+2,2007,9999
MAR,ROU,334+2,2007,9999
HRV,MAR,334+3,2013,9999
AUT,BEL,335,2003,9999
AUT,DNK,335,2003,9999
AUT,FIN,335,2003,9999
AUT,FRA,335,2003,9999
AUT,DEU,335,2003,9999
AUT,GRC,335,2003,9999
AUT,IRL,335,2003,9999
AUT,ITA,335,2003,9999
AUT,LUX,335,2003,9999
AUT,NLD,335,2003,9999
AUT,PRT,335,2003,9999
AUT,ESP,335,2003,9999
AUT,SWE,335,2003,9999
AUT,GBR,335,2003,9999
BEL,DNK,335,2003,9999
BEL,FIN,335,2003,9999
BEL,FRA,335,2003,9999
BEL,DEU,335,2003,9999
BEL,GRC,335,2003,9999
BEL,IRL,335,2003,9999
BEL,ITA,335,2003,9999
BEL,LUX,335,2003,9999
BEL,NLD,335,2003,9999
BEL,PRT,335,2003,9999
BEL,ESP,335,2003,9999
BEL,SWE,335,2003,9999
BEL,GBR,335,2003,9999
DNK,FIN,335,2003,9999
DNK,FRA,335,2003,9999
DNK,DEU,335,2003,9999
DNK,GRC,335,2003,9999
DNK,IRL,335,2003,9999
DNK,ITA,335,2003,9999
DNK,LUX,335,2003,9999
DNK,NLD,335,2003,9999
DNK,PRT,335,2003,9999
DNK,ESP,335,2003,9999
DNK,SWE,335,2003,9999
DNK,GBR,335,2003,9999
FIN,FRA,335,2003,9999
FIN,DEU,335,2003,9999
FIN,GRC,335,2003,9999
FIN,IRL,335,2003,9999
FIN,ITA,335,2003,9999
FIN,LUX,335,2003,9999
FIN,NLD,335,2003,9999
FIN,PRT,335,2003,9999
FIN,ESP,335,2003,9999
FIN,SWE,335,2003,9999
FIN,GBR,335,2003,9999
FRA,DEU,335,2003,9999
FRA,GRC,335,2003,9999
FRA,IRL,335,2003,9999
FRA,ITA,335,2003,9999
FRA,LUX,335,2003,9999
FRA,NLD,335,2003,9999
FRA,PRT,335,2003,9999
FRA,ESP,335,2003,9999
FRA,SWE,335,2003,9999
FRA,GBR,335,2003,9999
DEU,GRC,335,2003,9999
DEU,IRL,335,2003,9999
DEU,ITA,335,2003,9999
DEU,LUX,335,2003,9999
DEU,NLD,335,2003,9999
DEU,PRT,335,2003,9999
DEU,ESP,335,2003,9999
DEU,SWE,335,2003,9999
DEU,GBR,335,2003,9999
GRC,IRL,335,2003,9999
GRC,ITA,335,2003,9999
GRC,LUX,335,2003,9999
GRC,NLD,335,2003,9999
GRC,PRT,335,2003,9999
GRC,ESP,335,2003,9999
GRC,SWE,335,2003,9999
GRC,GBR,335,2003,9999
