ISO3,year,D_pend
YUG,2002,0.0
ZAF,2002,4.920508445138694e-13
ZMB,2002,0.0
ZWE,2002,0.0
ABW,2003,0.0
AFG,2003,0.0
AGO,2003,0.0
AIA,2003,0.0
ALB,2003,0.1620171574477336
AND,2003,0.0
ARE,2003,0.0
ARG,2003,1.8198775819655566e-12
ARM,2003,0.0
ATG,2003,0.023741613300515496
AUS,2003,0.0
AUT,2003,0.0
AZE,2003,0.0
BDI,2003,0.0
BEL,2003,0.0
BEN,2003,0.0
BFA,2003,0.0
BGD,2003,0.0
BGR,2003,0.1417304521017213
BHR,2003,0.0
BHS,2003,0.04824908509374737
BIH,2003,0.372921890684621
BLR,2003,0.9999999999994831
BLZ,2003,0.04824908509367276
BMU,2003,0.0
BOL,2003,0.0007993875715284204
BRA,2003,1.850075648235361e-12
BRB,2003,0.04824908509367276
BRN,2003,0.0
BTN,2003,0.0
BWA,2003,2.842170943040401e-14
CAF,2003,0.0
CAN,2003,0.0
CHE,2003,0.0
CHL,2003,0.0
CHN,2003,3.9999999999969997
CIV,2003,0.0
CMR,2003,0.0
COD,2003,0.0
COG,2003,0.0
COK,2003,0.0
COL,2003,0.0
COM,2003,0.0
CPV,2003,0.0
CRI,2003,0.0
CUB,2003,0.01834286131439411
CYM,2003,0.0
CYP,2003,5.11914160137894
CZE,2003,0.31337610987875486
DEU,2003,0.0
DJI,2003,0.0
DMA,2003,0.023741613300515496
DNK,2003,0.0
DOM,2003,0.0
DZA,2003,1.8597611335320958
ECU,2003,0.0
EGY,2003,0.9686741326669925
ERI,2003,0.0
ESH,2003,0.0
ESP,2003,0.0
EST,2003,1.3112208481186887
ETH,2003,0.0
FIN,2003,0.0
FJI,2003,0.0
FRA,2003,0.0
FRO,2003,0.0
FSM,2003,0.0
GAB,2003,0.0
GBR,2003,0.0
GEO,2003,0.0
GHA,2003,0.0
GIN,2003,0.0
GMB,2003,0.0
GNB,2003,0.0
GNQ,2003,0.0
GRC,2003,0.0
GRD,2003,0.023741613300515496
GRL,2003,0.0
GTM,2003,0.0
GUY,2003,0.04824908509367276
HKG,2003,0.999999999999
HND,2003,0.0
HRV,2003,1.288888346419892
HTI,2003,0.0
HUN,2003,0.6014557741006721
IDN,2003,0.0
IND,2003,0.0
IRL,2003,0.0
IRN,2003,0.0
IRQ,2003,0.0
ISL,2003,0.0
ISR,2003,0.0
ITA,2003,0.0
JAM,2003,0.04824908509367276
JOR,2003,0.060516368954382393
JPN,2003,0.0
KAZ,2003,0.9999999999994831
KEN,2003,0.0
KGZ,2003,0.0
KHM,2003,0.0
KIR,2003,0.0
KNA,2003,0.023741613300515496
KOR,2003,3.999999999998
KWT,2003,5.080380560684716e-13
LAO,2003,0.507936507937016
LBN,2003,2.9060223979951445
LBR,2003,0.0
LBY,2003,0.0
LCA,2003,0.023741613300515496
LIE,2003,0.0
LKA,2003,9.99644811372491e-13
LSO,2003,2.842170943040401e-14
LTU,2003,0.542783710656324
LUX,2003,0.0
LVA,2003,0.5358605340142679
MAC,2003,3.999999999996
MAR,2003,0.0
MCO,2003,0.0
MDA,2003,2.5082158572331537e-12
MDG,2003,0.0
MDV,2003,0.0
MEX,2003,0.0
MHL,2003,0.0
MKD,2003,0.7578735197787276
MLI,2003,0.0
MLT,2003,6.0
MMR,2003,0.0
MOZ,2003,0.0
MRT,2003,0.0
MSR,2003,0.02374161329962199
MUS,2003,0.0
MWI,2003,0.0
MYS,2003,0.0
NAM,2003,0.0
NCL,2003,0.0
NER,2003,0.0
NGA,2003,0.0
NIC,2003,0.0
NIU,2003,0.0
NLD,2003,0.0
NOR,2003,0.0
NPL,2003,0.0
NRU,2003,0.0
NZL,2003,0.0
OMN,2003,0.0
PAK,2003,0.999999999999
PAN,2003,4.2810199829546036e-13
PCN,2003,0.0
PER,2003,0.02200524799239556
PHL,2003,0.0
PNG,2003,0.0
POL,2003,0.41922559954262795
PRK,2003,0.0
PRT,2003,0.0
PRY,2003,2.312816604899126e-12
PSE,2003,0.0
PYF,2003,0.0
QAT,2003,0.0
ROU,2003,0.012447311439019337
RUS,2003,1.241379310346069
RWA,2003,0.0
SAU,2003,0.0
SDN,2003,0.0
SEN,2003,0.0
SGP,2003,4.920508445138694e-13
SLB,2003,0.0
SLE,2003,0.0
SLV,2003,0.0
SMR,2003,0.0
SOM,2003,0.0
SPM,2003,0.0
SRB,2003,1.8649853827477725
STP,2003,0.0
SUR,2003,0.19927223593565824
SVK,2003,0.14145916128291258
SVN,2003,1.49572035666817
SWE,2003,0.0
SWZ,2003,0.0
SYC,2003,0.0
SYR,2003,0.0
TCA,2003,0.0
TCD,2003,0.0
TGO,2003,0.0
THA,2003,0.0
TJK,2003,0.0
TKM,2003,0.0
TON,2003,0.0
TTO,2003,0.04824908509367276
TUN,2003,2.4922286456785514e-12
TUR,2003,0.0
TUV,2003,0.0
TWN,2003,4.999999999995
TZA,2003,0.0
UGA,2003,0.0
UKR,2003,1.0
URY,2003,2.3874235921539366e-12
USA,2003,0.0
UZB,2003,0.0
VCT,2003,0.023741613300515496
VEN,2003,0.0
VNM,2003,0.0
VUT,2003,0.0
WLF,2003,0.0
WSM,2003,0.0
XKX,2003,0.0
YEM,2003,0.0
YUG,2003,0.0
ZAF,2003,2.4922286456785514e-12
ZMB,2003,0.0
ZWE,2003,0.0
ABW,2004,0.0
AFG,2004,0.0
AGO,2004,0.0
AIA,2004,0.0
ALB,2004,0.0
AND,2004,0.0
ARE,2004,0.0
ARG,2004,1.8198775819655566e-12
ARM,2004,0.0
ATG,2004,0.02845022477946113
AUS,2004,0.24212648022508798
AUT,2004,0.0
AZE,2004,0.0
BDI,2004,0.0
BEL,2004,0.0
BEN,2004,0.0
BFA,2004,0.0
BGD,2004,0.0
BGR,2004,0.0
BHR,2004,2.999999999999
BHS,2004,0.057818198744349125
BIH,2004,0.0
BLR,2004,0.0
BLZ,2004,0.05781819874426031
BMU,2004,0.0
BOL,2004,0.0
BRA,2004,1.850075648235361e-12
BRB,2004,0.05781819874426031
BRN,2004,0.0
BTN,2004,0.0
BWA,2004,0.0
CAF,2004,0.0
CAN,2004,0.0
CHE,2004,0.0
CHL,2004,0.0
CHN,2004,0.0
CIV,2004,0.0
CMR,2004,0.0
COD,2004,0.0
COG,2004,0.0
COK,2004,0.0
COL,2004,3.552713678800501e-15
COM,2004,0.0
CPV,2004,0.0
CRI,2004,0.0
CUB,2004,0.0035638371549993053
CYM,2004,0.0
CYP,2004,0.0
CZE,2004,0.0
DEU,2004,0.0
DJI,2004,0.0
DMA,2004,0.02845022477946113
DNK,2004,0.0
DOM,2004,2.1316282072803006e-13
DZA,2004,0.3616202204090184
ECU,2004,0.015947676655193366
EGY,2004,0.0
ERI,2004,0.0
ESH,2004,0.0
ESP,2004,0.0
EST,2004,0.0
ETH,2004,0.0
FIN,2004,0.0
FJI,2004,0.0
FRA,2004,0.0
FRO,2004,0.0
FSM,2004,0.0
GAB,2004,0.0
GBR,2004,0.0
GEO,2004,0.0
GHA,2004,0.0
GIN,2004,0.0
GMB,2004,0.0
GNB,2004,0.0
GNQ,2004,0.0
GRC,2004,0.0
GRD,2004,0.02845022477946113
GRL,2004,0.0
GTM,2004,0.0
GUY,2004,0.05781819874426031
HKG,2004,0.0
HND,2004,0.0
HRV,2004,0.4223541547856513
HTI,2004,0.0
HUN,2004,0.0
IDN,2004,0.0
IND,2004,0.9999999999990004
IRL,2004,0.0
IRN,2004,0.7586206896551724
IRQ,2004,0.0
ISL,2004,0.0
ISR,2004,0.0
ITA,2004,0.0
JAM,2004,0.05781819874426031
JOR,2004,0.06051636895538248
JPN,2004,1.0000000000019993
KAZ,2004,0.0
KEN,2004,0.0
KGZ,2004,0.0
KHM,2004,0.0
KIR,2004,0.0
KNA,2004,0.02845022477946113
KOR,2004,0.0
KWT,2004,5.080380560684716e-13
LAO,2004,0.507936507937016
LBN,2004,1.9917110760544192
LBR,2004,0.0
LBY,2004,0.0
LCA,2004,0.02845022477946113
LIE,2004,0.0
LKA,2004,9.99644811372491e-13
LSO,2004,0.0
LTU,2004,0.0
LUX,2004,0.0
LVA,2004,0.0
MAC,2004,0.0
MAR,2004,1.360520911723527
MCO,2004,0.0
MDA,2004,1.4921397450962104e-12
MDG,2004,0.0
MDV,2004,0.0
MEX,2004,0.0
MHL,2004,0.0
MKD,2004,0.0
MLI,2004,0.0
MLT,2004,0.0
MMR,2004,0.0
MOZ,2004,0.0
MRT,2004,0.0
MSR,2004,0.028450224778399757
MUS,2004,0.0
MWI,2004,0.0
MYS,2004,0.0
NAM,2004,0.0
NCL,2004,0.0
NER,2004,0.0
NGA,2004,0.0
NIC,2004,0.0
NIU,2004,0.0
NLD,2004,0.0
NOR,2004,0.0
NPL,2004,0.0
NRU,2004,0.0
NZL,2004,0.0
OMN,2004,0.0
PAK,2004,1.7586206896541725
PAN,2004,0.0
PCN,2004,0.0
PER,2004,0.02200524799239556
PHL,2004,0.0
PNG,2004,0.0
POL,2004,0.0
PRK,2004,0.0
PRT,2004,0.0
PRY,2004,2.312816604899126e-12
PSE,2004,0.0
PYF,2004,0.0
QAT,2004,0.0
ROU,2004,0.0
RUS,2004,1.241673430740775e-12
RWA,2004,0.0
SAU,2004,0.0
SDN,2004,0.0
SEN,2004,0.0
SGP,2004,0.0
SLB,2004,0.0
SLE,2004,0.0
SLV,2004,0.0
SMR,2004,0.0
SOM,2004,0.0
SPM,2004,0.0
SRB,2004,0.25632120140060044
STP,2004,0.0
SUR,2004,0.23879337233387954
SVK,2004,0.0
SVN,2004,0.0
SWE,2004,0.0
SWZ,2004,0.0
SYC,2004,0.0
SYR,2004,2.492063492061
TCA,2004,0.0
TCD,2004,0.0
TGO,2004,0.0
THA,2004,1.999999999999
TJK,2004,0.0
TKM,2004,0.0
TON,2004,0.0
TTO,2004,0.05781819874426031
TUN,2004,0.1187739463600348
TUR,2004,7.105427357601002e-15
TUV,2004,0.0
TWN,2004,0.0
TZA,2004,0.0
UGA,2004,0.0
UKR,2004,0.0
URY,2004,1.000088900582341e-12
USA,2004,0.0
UZB,2004,0.0
VCT,2004,0.02845022477946113
VEN,2004,0.005489868169906487
VNM,2004,0.0
VUT,2004,0.0
WLF,2004,0.0
WSM,2004,0.0
XKX,2004,0.0
YEM,2004,0.0
YUG,2004,0.0
ZAF,2004,0.0
ZMB,2004,0.0
ZWE,2004,0.0
ABW,2005,0.0
AFG,2005,0.0
AGO,2005,0.0
AIA,2005,0.0
ALB,2005,0.0
AND,2005,0.0
ARE,2005,0.0
ARG,2005,0.0
ARM,2005,0.0
ATG,2005,0.0018465699234173627
AUS,2005,0.0
AUT,2005,0.0
AZE,2005,0.0
BDI,2005,0.0
BEL,2005,0.0
BEN,2005,0.0
BFA,2005,0.0
BGD,2005,0.5079365079365077
BGR,2005,0.04510920307645172
BHR,2005,2.999999999999
BHS,2005,0.0037527066184459557
BIH,2005,0.0
BLR,2005,0.0
BLZ,2005,0.0037527066184406266
BMU,2005,0.0
BOL,2005,0.0
BRA,2005,0.0
BRB,2005,0.0037527066184406266
BRN,2005,2.999999999999492
BTN,2005,0.0
BWA,2005,0.0
CAF,2005,0.0
CAN,2005,0.0
CHE,2005,0.0
CHL,2005,0.0
CHN,2005,1.000000000000508
CIV,2005,0.0
CMR,2005,0.0
COD,2005,0.0
COG,2005,0.0
COK,2005,0.0
COL,2005,0.0
COM,2005,0.0
CPV,2005,0.0
CRI,2005,0.0
CUB,2005,0.0035638371549993053
CYM,2005,0.0
CYP,2005,0.0
CZE,2005,0.0
DEU,2005,0.0
DJI,2005,0.0
DMA,2005,0.0018465699234173627
DNK,2005,0.0
DOM,2005,2.1316282072803006e-13
DZA,2005,0.08728763940907314
ECU,2005,0.0
EGY,2005,1.0257814660357871
ERI,2005,0.0
ESH,2005,0.0
ESP,2005,0.0
EST,2005,0.0
ETH,2005,0.0
FIN,2005,0.0
FJI,2005,0.0
FRA,2005,0.0
FRO,2005,1.0141947211791247
FSM,2005,0.0
GAB,2005,0.0
GBR,2005,0.0
GEO,2005,0.0
GHA,2005,0.0
GIN,2005,0.0
GMB,2005,0.0
GNB,2005,0.0
GNQ,2005,0.0
GRC,2005,0.0
GRD,2005,0.0018465699234173627
GRL,2005,0.0
GTM,2005,0.0
GUY,2005,0.0037527066184406266
HKG,2005,0.0
HND,2005,0.0
HRV,2005,0.20782506029135206
HTI,2005,0.0
HUN,2005,0.0
IDN,2005,0.0
IND,2005,1.000088900582341e-12
IRL,2005,0.0
IRN,2005,0.7586206896551724
IRQ,2005,0.0
ISL,2005,0.0
ISR,2005,0.0
ITA,2005,0.0
JAM,2005,0.0037527066184406266
JOR,2005,0.0
JPN,2005,1.000088900582341e-12
KAZ,2005,0.0
KEN,2005,0.0
KGZ,2005,0.0
KHM,2005,0.0
KIR,2005,0.0
KNA,2005,0.0018465699234173627
KOR,2005,4.000355602329364e-12
KWT,2005,0.0
LAO,2005,2.504663143554353e-13
LBN,2005,2.017492542091201
LBR,2005,0.0
LBY,2005,0.0
LCA,2005,0.0018465699234173627
LIE,2005,0.0
LKA,2005,0.5079365079365079
LSO,2005,0.0
LTU,2005,0.0
LUX,2005,0.0
LVA,2005,0.0
MAC,2005,0.0
MAR,2005,1.360520911723527
MCO,2005,0.0
MDA,2005,0.0
MDG,2005,0.0
MDV,2005,0.0
MEX,2005,0.0
MHL,2005,0.0
MKD,2005,0.12298487884280718
MLI,2005,0.0
MLT,2005,0.0
MMR,2005,0.0
MOZ,2005,2.9753977059954195e-14
MRT,2005,0.0
MSR,2005,0.001846569923304564
MUS,2005,0.0
MWI,2005,0.0
MYS,2005,1.999999999999492
NAM,2005,0.0
NCL,2005,0.0
NER,2005,0.0
NGA,2005,0.0
NIC,2005,0.0
NIU,2005,0.0
NLD,2005,0.0
NOR,2005,0.0
NPL,2005,0.0
NRU,2005,0.0
NZL,2005,2.4158453015843406e-13
OMN,2005,0.0
PAK,2005,0.7586206896551725
PAN,2005,0.0
PCN,2005,0.0
PER,2005,0.04166479767471376
PHL,2005,0.0
PNG,2005,0.0
POL,2005,0.0
PRK,2005,0.0
PRT,2005,0.0
PRY,2005,0.0
PSE,2005,0.0
PYF,2005,0.0
QAT,2005,0.0
ROU,2005,0.16099719418626357
RUS,2005,1.241673430740775e-12
RWA,2005,0.0
SAU,2005,0.0
SDN,2005,0.0
SEN,2005,0.0
SGP,2005,0.0
SLB,2005,0.0
SLE,2005,0.0
SLV,2005,0.0
SMR,2005,0.0
SOM,2005,0.0
SPM,2005,0.0
SRB,2005,0.25632120140060044
STP,2005,0.0
SUR,2005,0.015498951683929008
SVK,2005,0.0
SVN,2005,0.0
SWE,2005,0.0
SWZ,2005,0.0
SYC,2005,0.0
SYR,2005,2.492063492061
TCA,2005,0.0
TCD,2005,0.0
TGO,2005,0.0
THA,2005,0.0
TJK,2005,0.0
TKM,2005,0.0
TON,2005,0.0
TTO,2005,0.0037527066184406266
TUN,2005,0.0
TUR,2005,7.105427357601002e-15
TUV,2005,0.0
TWN,2005,4.999556324492005e-12
TZA,2005,0.0
UGA,2005,0.0
UKR,2005,0.0
URY,2005,0.0
USA,2005,0.0
UZB,2005,0.0
VCT,2005,0.0018465699234173627
VEN,2005,0.0
VNM,2005,0.0
VUT,2005,0.0
WLF,2005,0.0
WSM,2005,0.0
XKX,2005,0.0
YEM,2005,0.0
YUG,2005,0.0
ZAF,2005,0.0
ZMB,2005,0.0
ZWE,2005,0.0
ABW,2006,0.0
AFG,2006,0.0
AGO,2006,0.0
AIA,2006,0.0
ALB,2006,3.0138585398254474
AND,2006,0.0
ARE,2006,0.0
ARG,2006,0.0
ARM,2006,0.0
ATG,2006,0.0
AUS,2006,0.0
AUT,2006,0.0
AZE,2006,0.0
BDI,2006,0.0
BEL,2006,0.0
BEN,2006,0.0
BFA,2006,0.0
BGD,2006,0.37328954570333917
BGR,2006,0.04510920307645172
BHR,2006,0.0
BHS,2006,0.0
BIH,2006,1.1191416013798392
BLR,2006,0.0
BLZ,2006,0.0007080420239802265
BMU,2006,0.0
BOL,2006,0.0
BRA,2006,0.0
BRB,2006,0.0
BRN,2006,0.0
BTN,2006,0.0
BWA,2006,1.0
CAF,2006,0.0
CAN,2006,0.0
CHE,2006,0.0
CHL,2006,0.0
CHN,2006,1.4921397450962104e-12
CIV,2006,0.0
CMR,2006,0.0
COD,2006,0.0
COG,2006,0.0
COK,2006,0.0
COL,2006,2.753353101070388e-13
COM,2006,0.0
CPV,2006,0.0
CRI,2006,0.0
CUB,2006,0.0011753079979257564
CYM,2006,0.0
CYP,2006,0.0
CZE,2006,0.0
DEU,2006,0.0
DJI,2006,0.0
DMA,2006,0.0
DNK,2006,0.0
DOM,2006,0.0
DZA,2006,0.08728763940907314
ECU,2006,0.0
EGY,2006,1.0257814660357871
ERI,2006,0.0
ESH,2006,0.0
ESP,2006,0.0
EST,2006,0.0
ETH,2006,0.0
FIN,2006,0.0
FJI,2006,0.0
FRA,2006,0.0
FRO,2006,0.0
FSM,2006,0.0
GAB,2006,0.0
GBR,2006,0.0
GEO,2006,0.0
GHA,2006,0.0
GIN,2006,0.0
GMB,2006,0.0
GNB,2006,0.0
GNQ,2006,0.0
GRC,2006,0.0
GRD,2006,0.0
GRL,2006,0.0
GTM,2006,0.0
GUY,2006,0.0
HKG,2006,0.0
HND,2006,0.0
HRV,2006,0.40915558744839853
HTI,2006,0.0
HUN,2006,0.0
IDN,2006,4.711786516509164e-13
IND,2006,4.920508445138694e-13
IRL,2006,0.0
IRN,2006,0.21270973708548024
IRQ,2006,0.0
ISL,2006,0.0
ISR,2006,0.0
ITA,2006,0.0
JAM,2006,0.0
JOR,2006,0.0
JPN,2006,1.000088900582341e-12
KAZ,2006,0.0
KEN,2006,0.0
KGZ,2006,0.0
KHM,2006,8.22897305852166e-13
KIR,2006,0.0
KNA,2006,0.0
KOR,2006,0.0
KWT,2006,0.0
LAO,2006,1.9895196601282805e-13
LBN,2006,1.580496692768623
LBR,2006,0.0
LBY,2006,0.0
LCA,2006,0.0
LIE,2006,0.0
LKA,2006,0.0
LSO,2006,1.0
LTU,2006,0.0
LUX,2006,0.0
LVA,2006,0.0
MAC,2006,0.0
MAR,2006,0.0
MCO,2006,0.0
MDA,2006,0.999999999999492
MDG,2006,0.0
MDV,2006,0.0
MEX,2006,0.0
MHL,2006,0.0
MKD,2006,0.24212648022165872
MLI,2006,0.0
MLT,2006,0.0
MMR,2006,8.22897305852166e-13
MNE,2006,5.999999999994
MOZ,2006,0.0
MRT,2006,0.0
MSR,2006,0.0
MUS,2006,0.0
MWI,2006,0.0
MYS,2006,0.0
NAM,2006,2.000177801164682e-12
NCL,2006,0.0
NER,2006,0.0
NGA,2006,0.18311533888228304
NIC,2006,0.0
NIU,2006,0.0
NLD,2006,0.0
NOR,2006,0.0
NPL,2006,0.0
NRU,2006,0.0
NZL,2006,0.0
OMN,2006,2.999999999999492
PAK,2006,2.241379310342769
PAN,2006,0.0
PCN,2006,0.0
PER,2006,2.2430373446533842
PHL,2006,2.000000000000405
PNG,2006,0.0
POL,2006,0.0
PRK,2006,0.0
PRT,2006,0.0
PRY,2006,0.0
PSE,2006,0.0
PYF,2006,0.0
QAT,2006,0.0
ROU,2006,0.16099719418626357
RUS,2006,0.0
RWA,2006,0.0
SAU,2006,0.0
SDN,2006,0.0
SEN,2006,0.0
SGP,2006,0.0
SLB,2006,0.0
SLE,2006,0.0
SLV,2006,0.0
SMR,2006,0.0
SOM,2006,0.0
SPM,2006,0.0
SRB,2006,3.0586252324217558
STP,2006,0.0
SUR,2006,0.0
SVK,2006,0.0
SVN,2006,0.0
SWE,2006,0.0
SWZ,2006,1.000088900582341e-12
SYC,2006,0.0
SYR,2006,2.7420005039027737
TCA,2006,0.0
TCD,2006,0.0
TGO,2006,0.0
THA,2006,0.0
TJK,2006,0.0
TKM,2006,0.0
TON,2006,0.0
TTO,2006,0.0
TUN,2006,0.0
TUR,2006,7.105427357601002e-15
TUV,2006,0.0
TWN,2006,0.0
TZA,2006,0.0
UGA,2006,0.0
UKR,2006,0.0
URY,2006,0.0
USA,2006,0.0
UZB,2006,0.0
VCT,2006,0.0
VEN,2006,1.8305335179563373
VNM,2006,4.050093593832571e-13
VUT,2006,0.0
WLF,2006,0.0
WSM,2006,0.0
XKX,2006,4.476190476186
YEM,2006,0.0
YUG,2006,0.0
ZAF,2006,0.0
ZMB,2006,0.0
ZWE,2006,0.0
ABW,2007,0.0
AFG,2007,0.0
AGO,2007,0.0
AIA,2007,0.0
ALB,2007,2.5197621766892553e-12
AND,2007,0.0
ARE,2007,0.0
ARG,2007,0.0
ARM,2007,0.0
ATG,2007,0.0
AUS,2007,0.0
AUT,2007,0.0
AZE,2007,0.0
BDI,2007,0.0
BEL,2007,0.0
BEN,2007,0.0
BFA,2007,0.0
BGD,2007,0.37328954570333917
BGR,2007,0.0
BHR,2007,0.0
BHS,2007,0.0
BIH,2007,0.0
BLR,2007,0.0
BLZ,2007,0.0007080420239802265
BMU,2007,0.0
BOL,2007,0.0
BRA,2007,0.0
BRB,2007,0.0
BRN,2007,2.000177801164682e-12
BTN,2007,0.0
BWA,2007,1.0
CAF,2007,0.0
CAN,2007,0.0
CHE,2007,0.0
CHL,2007,0.0
CHN,2007,0.0
CIV,2007,0.0
CMR,2007,0.0
COD,2007,0.0
COG,2007,0.0
COK,2007,0.0
COL,2007,2.753353101070388e-13
COM,2007,0.0
CPV,2007,0.0
CRI,2007,0.0
CUB,2007,0.0011753079979253123
CYM,2007,0.0
CYP,2007,0.0
CZE,2007,0.0
DEU,2007,0.0
DJI,2007,0.0
DMA,2007,0.0
DNK,2007,0.0
DOM,2007,0.0
DZA,2007,0.0
ECU,2007,0.0
EGY,2007,0.0
ERI,2007,0.0
ESH,2007,0.0
ESP,2007,0.0
EST,2007,0.0
ETH,2007,0.0
FIN,2007,0.0
FJI,2007,0.0
FRA,2007,0.0
FRO,2007,0.0
FSM,2007,0.0
GAB,2007,0.0
GBR,2007,0.0
GEO,2007,1.000088900582341e-12
GHA,2007,0.0
GIN,2007,0.0
GMB,2007,0.0
GNB,2007,0.0
GNQ,2007,0.0
GRC,2007,0.0
GRD,2007,0.0
GRL,2007,0.0
GTM,2007,0.0
GUY,2007,0.0
HKG,2007,0.0
HND,2007,0.0
HRV,2007,0.0
HTI,2007,0.0
HUN,2007,0.0
IDN,2007,2.4920634920630835
IND,2007,0.0
IRL,2007,0.0
IRN,2007,0.21270973708548024
IRQ,2007,0.0
ISL,2007,0.0
ISR,2007,0.0
ITA,2007,0.0
JAM,2007,0.0
JOR,2007,0.0
JPN,2007,0.0
KAZ,2007,0.0
KEN,2007,0.0
KGZ,2007,0.0
KHM,2007,9.685585666829866e-13
KIR,2007,0.0
KNA,2007,0.0
KOR,2007,0.0
KWT,2007,0.0
LAO,2007,3.552713678800501e-14
LBN,2007,0.0
LBR,2007,0.0
LBY,2007,0.0
LCA,2007,0.0
LIE,2007,0.0
LKA,2007,0.0
LSO,2007,1.0
LTU,2007,0.0
LUX,2007,0.0
LVA,2007,0.0
MAC,2007,0.0
MAR,2007,0.0
MCO,2007,0.0
MDA,2007,0.0
MDG,2007,0.0
MDV,2007,0.0
MEX,2007,0.0
MHL,2007,0.0
MKD,2007,0.0
MLI,2007,0.0
MLT,2007,0.0
MMR,2007,9.685585666829866e-13
MNE,2007,2.999378523327323e-12
MOZ,2007,0.0
MRT,2007,0.0
MSR,2007,0.0
MUS,2007,0.0
MWI,2007,0.0
MYS,2007,3.000266701747023e-12
NAM,2007,2.000177801164682e-12
NCL,2007,0.0
NER,2007,0.0
NGA,2007,0.18311533888228304
NIC,2007,0.0
NIU,2007,0.0
NLD,2007,0.0
NOR,2007,0.0
NPL,2007,0.0
NRU,2007,0.0
NZL,2007,0.0
OMN,2007,2.999999999999492
PAK,2007,1.0000000000012412
PAN,2007,1.2256862191861728e-13
PCN,2007,0.0
PER,2007,2.2430373446533842
PHL,2007,2.000000000000072
PNG,2007,0.0
POL,2007,0.0
PRK,2007,0.0
PRT,2007,0.0
PRY,2007,0.0
PSE,2007,0.0
PYF,2007,0.0
QAT,2007,0.0
ROU,2007,0.0
RUS,2007,0.0
RWA,2007,0.0
SAU,2007,0.0
SDN,2007,0.0
SEN,2007,0.0
SGP,2007,0.0
SLB,2007,0.0
SLE,2007,0.0
SLV,2007,0.0
SMR,2007,0.0
SOM,2007,0.0
SPM,2007,0.0
SRB,2007,0.0
STP,2007,0.0
SUR,2007,0.0
SVK,2007,0.0
SVN,2007,0.0
SWE,2007,0.0
SWZ,2007,1.000088900582341e-12
SYC,2007,0.0
SYR,2007,0.24993701184177386
TCA,2007,0.0
TCD,2007,0.0
TGO,2007,0.0
THA,2007,0.0
TJK,2007,0.0
TKM,2007,0.0
TON,2007,0.0
TTO,2007,0.0
TUN,2007,0.0
TUR,2007,0.0
TUV,2007,0.0
TWN,2007,0.0
TZA,2007,0.0
UGA,2007,0.0
UKR,2007,0.0
URY,2007,0.0
USA,2007,0.0
UZB,2007,0.0
VCT,2007,0.0
VEN,2007,1.8305335179563373
VNM,2007,4.760636329592671e-13
VUT,2007,0.0
WLF,2007,0.0
WSM,2007,0.0
XKX,2007,0.0
YEM,2007,0.0
YUG,2007,0.0
ZAF,2007,0.0
ZMB,2007,0.0
ZWE,2007,0.0
ABW,2008,0.0
AFG,2008,0.0
AGO,2008,0.0
AIA,2008,0.0
ALB,2008,5.098144129078719e-13
AND,2008,0.0
ARE,2008,1.7546777546786325
ARG,2008,0.0
ARM,2008,0.0
ATG,2008,0.0
AUS,2008,2.4158453015843406e-13
AUT,2008,0.0
AZE,2008,0.0
BDI,2008,0.0
BEL,2008,0.0
BEN,2008,0.0
BFA,2008,0.0
BGD,2008,0.37328954570333917
BGR,2008,0.0
BHR,2008,1.7550405573274475e-12
BHS,2008,0.0
BIH,2008,0.0
BLR,2008,0.0
BLZ,2008,8.881784197001252e-16
BMU,2008,0.0
BOL,2008,0.0
BRA,2008,0.0
BRB,2008,0.0
BRN,2008,0.0
BTN,2008,0.0
BWA,2008,0.0
CAF,2008,0.0
CAN,2008,1.000088900582341e-12
CHE,2008,0.0
CHL,2008,0.0
CHN,2008,0.0
CIV,2008,0.09775200895127689
CMR,2008,0.0
COD,2008,0.0
COG,2008,0.0
COK,2008,0.0
COL,2008,2.753353101070388e-13
COM,2008,0.0
CPV,2008,0.0
CRI,2008,0.0
CUB,2008,0.0
CYM,2008,0.0
CYP,2008,0.0
CZE,2008,0.0
DEU,2008,0.0
DJI,2008,0.0
DMA,2008,0.0
DNK,2008,0.0
DOM,2008,0.0
DZA,2008,0.008867762600720752
ECU,2008,0.004745612261202403
EGY,2008,0.0
ERI,2008,0.0
ESH,2008,0.0
ESP,2008,0.0
EST,2008,0.0
ETH,2008,0.0
FIN,2008,0.0
FJI,2008,0.0
FRA,2008,0.0
FRO,2008,0.0
FSM,2008,0.0
GAB,2008,0.0
GBR,2008,0.0
GEO,2008,0.0
GHA,2008,0.0
GIN,2008,0.0
GMB,2008,0.0
GNB,2008,0.0
GNQ,2008,0.0
GRC,2008,0.0
GRD,2008,0.0
GRL,2008,0.0
GTM,2008,0.0
GUY,2008,0.0
HKG,2008,0.0
HND,2008,0.0
HRV,2008,0.0
HTI,2008,0.0
HUN,2008,0.0
IDN,2008,1.0658141036401503e-14
IND,2008,0.0
IRL,2008,0.0
IRN,2008,0.21270973708548024
IRQ,2008,0.0
ISL,2008,0.0
ISR,2008,0.0
ITA,2008,0.0
JAM,2008,0.0
JOR,2008,0.0
JPN,2008,0.0
KAZ,2008,0.0
KEN,2008,0.0
KGZ,2008,0.0
KHM,2008,8.411049634560186e-13
KIR,2008,0.0
KNA,2008,0.0
KOR,2008,0.0
KWT,2008,1.7546777546781867
