ISO3,year,kaopen,ka_open,P_ka,P_strat,P_manuf,P_total,P_select,P_screen,P_interp
ABW,2013,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2014,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2015,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2016,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2017,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2018,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2019,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2020,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2021,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2022,-1.2538762,0.16243199,0.83756804,,,,,,
ABW,2023,-1.2538762,0.16243199,0.83756804,,,,,,
AFG,1970,0.39859986,0.5539952,0.4460048,,,,,,
AFG,1971,0.39859986,0.5539952,0.4460048,,,,,,
AFG,1972,0.39859986,0.5539952,0.4460048,,,,,,
AFG,1973,0.39859986,0.5539952,0.4460048,,,,,,
AFG,1974,-0.93228245,0.23863538,0.76136464,,,,,,
AFG,1975,-1.1840549,0.17897654,0.82102346,,,,,,
AFG,1976,-1.4358273,0.11931769,0.8806823,,,,,,
AFG,1977,-0.6084897,0.31535983,0.68464017,,,,,,
AFG,1978,-1.9393721,0.0,1.0,,,,,,
AFG,1979,-1.2538762,0.16243199,0.83756804,,,,,,
AFG,1980,-1.2538762,0.16243199,0.83756804,,,,,,
AFG,1981,-1.2538762,0.16243199,0.83756804,,,,,,
AFG,1982,-1.9393721,0.0,1.0,,,,,,
AFG,1983,-1.9393721,0.0,1.0,,,,,,
AFG,1984,-1.9393721,0.0,1.0,,,,,,
AFG,1985,-1.9393721,0.0,1.0,,,,,,
AFG,1986,-1.9393721,0.0,1.0,,,,,,
AFG,1987,-1.9393721,0.0,1.0,,,,,,
AFG,1988,-1.9393721,0.0,1.0,,,,,,
AFG,1989,-1.9393721,0.0,1.0,,,,,,
AFG,1990,-1.9393721,0.0,1.0,,,,,,
AFG,1991,-1.9393721,0.0,1.0,,,,,,
AFG,1992,-1.9393721,0.0,1.0,,,,,,
AFG,1993,-1.9393721,0.0,1.0,,,,,,
AFG,1994,-1.9393721,0.0,1.0,,,,,,
AFG,1995,,,,,,,,,
AFG,1996,,,,,,,,,
AFG,1997,,,,,,,,,
AFG,1998,,,,,,,,,
AFG,1999,,,,,,,,,
AFG,2000,-1.9393721,0.0,1.0,,,,,,
AFG,2001,,,,,,,,,
AFG,2002,,,,,,,,,
AFG,2003,,,,,,,,,
AFG,2004,,,,,,,,,
AFG,2005,,,,,,,,,
AFG,2006,,,,,,,,,
AFG,2007,,,,,,,,,
AFG,2008,,,,,,,,,
AFG,2009,,,,,,,,,
AFG,2010,,,,,,,,,
AFG,2011,,,,,,,,,
AFG,2012,,,,,,,,,
AFG,2013,,,,,,,,,
AFG,2014,,,,,,,,,
AFG,2015,,,,,,,,,
AFG,2016,,,,,,,,,
AFG,2017,,,,,,,,,
AFG,2018,,,,,,,,,
AFG,2019,,,,,,,,,
AFG,2020,,,,,,,,,
AFG,2021,,,,,,,,,
AFG,2022,,,,,,,,,
AFG,2023,,,,,,,,,
AGO,1970,,,,,,,,,
AGO,1971,,,,,,,,,
AGO,1972,,,,,,,,,
AGO,1973,,,,,,,,,
AGO,1974,,,,,,,,,
AGO,1975,,,,,,,,,
AGO,1976,,,,,,,,,
AGO,1977,,,,,,,,,
AGO,1978,,,,,,,,,
AGO,1979,,,,,,,,,
AGO,1980,,,,,,,,,
AGO,1981,,,,,,,,,
AGO,1982,,,,,,,,,
AGO,1983,,,,,,,,,
AGO,1984,,,,,,,,,
AGO,1985,,,,,,,,,
AGO,1986,,,,,,,,,
AGO,1987,,,,,,,,,
AGO,1988,,,,,,,,,
AGO,1989,,,,,,,,,
AGO,1990,,,,,,,,,
AGO,1991,,,,,,,,,
AGO,1992,,,,,,,,,
AGO,1993,-1.9393721,0.0,1.0,,,,,,
AGO,1994,-1.9393721,0.0,1.0,,,,,,
AGO,1995,-1.9393721,0.0,1.0,,,,,,
AGO,1996,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,1997,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,1998,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,1999,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2000,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2001,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2002,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2003,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2004,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2005,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2006,-1.2538762,0.16243199,0.83756804,,,,,,
AGO,2007,-1.9393721,0.0,1.0,,,,,,
AGO,2008,-1.9393721,0.0,1.0,,,,,,
AGO,2009,-1.9393721,0.0,1.0,,,,,,
AGO,2010,-1.9393721,0.0,1.0,,,,,,
AGO,2011,-1.9393721,0.0,1.0,,,,,,
AGO,2012,-1.9393721,0.0,1.0,,,,,,
AGO,2013,-1.9393721,0.0,1.0,,,,,,
AGO,2014,-1.9393721,0.0,1.0,,,,,,
AGO,2015,-1.9393721,0.0,1.0,,,,,,
AGO,2016,-1.9393721,0.0,1.0,,,,,,
AGO,2017,-1.9393721,0.0,1.0,,,,,,
AGO,2018,-1.9393721,0.0,1.0,,,,,,
AGO,2019,-1.9393721,0.0,1.0,,,,,,
AGO,2020,-1.9393721,0.0,1.0,,,,,,
AGO,2021,-1.9393721,0.0,1.0,,,,,,
AGO,2022,-1.9393721,0.0,1.0,,,,,,
AGO,2023,-1.9393721,0.0,1.0,,,,,,
ALB,1970,,,,,,,,,
ALB,1971,,,,,,,,,
ALB,1972,,,,,,,,,
ALB,1973,,,,,,,,,
ALB,1974,,,,,,,,,
ALB,1975,,,,,,,,,
ALB,1976,,,,,,,,,
ALB,1977,,,,,,,,,
ALB,1978,,,,,,,,,
ALB,1979,,,,,,,,,
ALB,1980,,,,,,,,,
ALB,1981,,,,,,,,,
ALB,1982,,,,,,,,,
ALB,1983,,,,,,,,,
ALB,1984,,,,,,,,,
ALB,1985,,,,,,,,,
ALB,1986,,,,,,,,,
ALB,1987,,,,,,,,,
ALB,1988,,,,,,,,,
ALB,1989,,,,,,,,,
ALB,1990,,,,,,,,,
ALB,1991,,,,,,,,,
ALB,1992,,,,,,,,,
ALB,1993,,,,,,,,,
ALB,1994,,,,,,,,,
ALB,1995,-0.17476626,0.41813296,0.58186704,,,,,,
ALB,1996,-0.17476626,0.41813296,0.58186704,,,,,,
ALB,1997,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,1998,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,1999,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2000,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2001,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2002,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2003,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2004,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2005,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2006,-1.2538762,0.16243199,0.83756804,,,,,,1.0
ALB,2007,-1.2538762,0.16243199,0.83756804,,,,,,1.0
ALB,2008,-1.2538762,0.16243199,0.83756804,,,,,,1.0
ALB,2009,-1.2538762,0.16243199,0.83756804,,,,,,1.0
ALB,2010,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2011,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2012,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2013,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2014,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2015,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2016,-0.17476626,0.41813296,0.58186704,,,,,,1.0
ALB,2017,-0.17476626,0.41813296,0.58186704,0.045,0.03,0.057,0.015,0.0,0.0
ALB,2018,-0.17476626,0.41813296,0.58186704,0.045,0.03,0.057,0.015,0.0,0.0
ALB,2019,-0.17476626,0.41813296,0.58186704,0.045,0.03,0.057,0.015,0.0,0.0
ALB,2020,-1.2538762,0.16243199,0.83756804,0.045,0.03,0.057,0.015,0.0,0.0
ALB,2021,-0.17476626,0.41813296,0.58186704,,,,,,
ALB,2022,-0.17476626,0.41813296,0.58186704,,,,,,
ALB,2023,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1970,1.0840957,0.7164272,0.2835728,,,,,,
ANT,1971,1.0840957,0.7164272,0.2835728,,,,,,
ANT,1972,1.0840957,0.7164272,0.2835728,,,,,,
ANT,1973,1.0840957,0.7164272,0.2835728,,,,,,
ANT,1974,1.0840957,0.7164272,0.2835728,,,,,,
ANT,1975,1.0840957,0.7164272,0.2835728,,,,,,
ANT,1976,0.8323233,0.6567683,0.34323168,,,,,,
ANT,1977,0.5805509,0.5971095,0.4028905,,,,,,
ANT,1978,0.32877854,0.5374507,0.46254933,,,,,,
ANT,1979,0.07700613,0.47779182,0.5222082,,,,,,
ANT,1980,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1981,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1982,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1983,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1984,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1985,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1986,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1987,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1988,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1989,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1990,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1991,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1992,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1993,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1994,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1995,-0.17476626,0.41813296,0.58186704,,,,,,
ANT,1996,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,1997,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,1998,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,1999,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2000,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2001,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2002,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2003,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2004,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2005,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2006,,,,,,,,,
ANT,2007,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2008,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2009,-0.05714153,0.4460048,0.5539952,,,,,,
ANT,2010,,,,,,,,,
ANT,2011,,,,,,,,,
ANT,2012,,,,,,,,,
ANT,2013,,,,,,,,,
ANT,2014,,,,,,,,,
ANT,2015,,,,,,,,,
ANT,2016,,,,,,,,,
ANT,2017,,,,,,,,,
ANT,2018,,,,,,,,,
ANT,2019,,,,,,,,,
ANT,2020,,,,,,,,,
ANT,2021,,,,,,,,,
ANT,2022,,,,,,,,,
ANT,2023,,,,,,,,,
ARE,1970,,,,,,,,,
ARE,1971,,,,,,,,,
ARE,1972,,,,,,,,,
ARE,1973,,,,,,,,,
ARE,1974,,,,,,,,,
ARE,1975,,,,,,,,,
ARE,1976,2.2808304,1.0,0.0,,,,,,
ARE,1977,2.2808304,1.0,0.0,,,,,,
ARE,1978,2.2808304,1.0,0.0,,,,,,
ARE,1979,2.2808304,1.0,0.0,,,,,,
ARE,1980,2.2808304,1.0,0.0,,,,,,
ARE,1981,2.2808304,1.0,0.0,,,,,,
ARE,1982,2.2808304,1.0,0.0,,,,,,
ARE,1983,2.2808304,1.0,0.0,,,,,,
ARE,1984,2.2808304,1.0,0.0,,,,,,
ARE,1985,2.2808304,1.0,0.0,,,,,,
ARE,1986,2.2808304,1.0,0.0,,,,,,
ARE,1987,2.2808304,1.0,0.0,,,,,,
ARE,1988,2.2808304,1.0,0.0,,,,,,
ARE,1989,2.2808304,1.0,0.0,,,,,,
ARE,1990,2.2808304,1.0,0.0,,,,,,
ARE,1991,2.2808304,1.0,0.0,,,,,,
ARE,1992,2.2808304,1.0,0.0,,,,,,
ARE,1993,2.2808304,1.0,0.0,,,,,,
ARE,1994,2.2808304,1.0,0.0,,,,,,
ARE,1995,2.2808304,1.0,0.0,,,,,,
ARE,1996,2.2808304,1.0,0.0,,,,,,
ARE,1997,2.2808304,1.0,0.0,,,,,,
ARE,1998,2.2808304,1.0,0.0,,,,,,
ARE,1999,2.2808304,1.0,0.0,,,,,,
ARE,2000,2.2808304,1.0,0.0,,,,,,
ARE,2001,2.2808304,1.0,0.0,,,,,,
ARE,2002,2.2808304,1.0,0.0,,,,,,
ARE,2003,2.2808304,1.0,0.0,,,,,,
ARE,2004,2.2808304,1.0,0.0,,,,,,
ARE,2005,2.2808304,1.0,0.0,,,,,,
ARE,2006,2.2808304,1.0,0.0,,,,,,
ARE,2007,2.2808304,1.0,0.0,,,,,,
ARE,2008,2.2808304,1.0,0.0,,,,,,
ARE,2009,2.2808304,1.0,0.0,,,,,,
ARE,2010,2.2808304,1.0,0.0,,,,,,
ARE,2011,2.2808304,1.0,0.0,,,,,,
ARE,2012,2.2808304,1.0,0.0,,,,,,
ARE,2013,2.2808304,1.0,0.0,,,,,,
ARE,2014,2.2808304,1.0,0.0,,,,,,
ARE,2015,2.2808304,1.0,0.0,,,,,,
ARE,2016,2.2808304,1.0,0.0,,,,,,
ARE,2017,2.2808304,1.0,0.0,,,,,,
ARE,2018,2.2808304,1.0,0.0,,,,,,
ARE,2019,2.2808304,1.0,0.0,,,,,,
ARE,2020,2.2808304,1.0,0.0,,,,,,
ARE,2021,2.2808304,1.0,0.0,,,,,,
ARE,2022,2.2808304,1.0,0.0,,,,,,
ARE,2023,2.2808304,1.0,0.0,,,,,,
ARG,1970,0.5805509,0.5971095,0.4028905,,,,,,
ARG,1971,-1.1840549,0.17897654,0.82102346,,,,,,
ARG,1972,-1.4358273,0.11931769,0.8806823,,,,,,
ARG,1973,-1.6875997,0.059658844,0.9403412,,,,,,
ARG,1974,-1.9393721,0.0,1.0,,,,,,
ARG,1975,-1.9393721,0.0,1.0,,,,,,
ARG,1976,-1.9393721,0.0,1.0,,,,,,
ARG,1977,-0.17476626,0.41813296,0.58186704,,,,,,
ARG,1978,-0.17476626,0.41813296,0.58186704,,,,,,
ARG,1979,-0.17476626,0.41813296,0.58186704,,,,,,
ARG,1980,-0.17476626,0.41813296,0.58186704,,,,,,
ARG,1981,-0.17476626,0.41813296,0.58186704,,,,,,
ARG,1982,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1983,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1984,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1985,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1986,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1987,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1988,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1989,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1990,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1991,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1992,-1.2538762,0.16243199,0.83756804,,,,,,
ARG,1993,1.2737408,0.76136464,0.23863536,,,,,,
ARG,1994,1.5255132,0.82102346,0.17897654,,,,,,
ARG,1995,1.7772856,0.8806823,0.11931771,,,,,,
ARG,1996,0.949948,0.68464017,0.31535983,,,,,,
ARG,1997,2.029058,0.9403412,0.059658825,0.058399999999999994,0.0,0.013,0.058399999999999994,0.0,0.0
ARG,1998,1.7772856,0.8806823,0.11931771,0.06673333333333333,0.0,0.015,0.06673333333333333,0.0,1.0
ARG,1999,1.5255132,0.82102346,0.17897654,0.07506666666666667,0.0,0.017,0.07506666666666667,0.0,1.0
ARG,2000,1.2737408,0.76136464,0.23863536,0.0834,0.0,0.019000000000000003,0.0834,0.0,1.0
ARG,2001,-1.2538762,0.16243199,0.83756804,0.09173333333333333,0.0,0.021,0.09173333333333333,0.0,1.0
ARG,2002,-1.2538762,0.16243199,0.83756804,0.10006666666666668,0.0,0.023,0.10006666666666668,0.0,1.0
ARG,2003,-0.17476626,0.41813296,0.58186704,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,0.0
ARG,2004,-0.17476626,0.41813296,0.58186704,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,1.0
ARG,2005,-0.17476626,0.41813296,0.58186704,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,1.0
ARG,2006,-0.86026204,0.255701,0.744299,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,0.0
ARG,2007,-0.86026204,0.255701,0.744299,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,1.0
ARG,2008,-0.86026204,0.255701,0.744299,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,1.0
ARG,2009,-0.86026204,0.255701,0.744299,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,1.0
ARG,2010,-0.86026204,0.255701,0.744299,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,0.0
ARG,2011,-0.86026204,0.255701,0.744299,0.10840000000000001,0.0,0.025,0.10840000000000001,0.0,0.0
ARG,2012,-1.9393721,0.0,1.0,0.10840000000000001,0.0,0.038,0.10840000000000001,0.0,0.0
ARG,2013,-1.9393721,0.0,1.0,0.10840000000000001,0.0,0.038,0.10840000000000001,0.0,0.0
ARG,2014,-1.9393721,0.0,1.0,0.10840000000000001,0.0,0.038,0.10840000000000001,0.0,0.0
ARG,2015,-1.9393721,0.0,1.0,0.10840000000000001,0.0,0.038,0.10840000000000001,0.0,0.0
ARG,2016,-1.2538762,0.16243199,0.83756804,0.10840000000000001,0.0,0.031,0.10840000000000001,0.0,0.0
ARG,2017,1.2737408,0.76136464,0.23863536,0.10840000000000001,0.0,0.031,0.10840000000000001,0.0,0.0
ARG,2018,1.5255132,0.82102346,0.17897654,0.10840000000000001,0.0,0.031,0.10840000000000001,0.0,0.0
ARG,2019,-0.75033146,0.28174967,0.71825033,0.20839999999999997,0.1,0.131,0.10839999999999997,0.0,0.0
ARG,2020,-0.75033146,0.28174967,0.71825033,0.20839999999999997,0.1,0.131,0.10839999999999997,0.0,0.0
ARG,2021,-0.75033146,0.28174967,0.71825033,,,,,,
ARG,2022,-1.0021038,0.22209083,0.77790916,,,,,,
ARG,2023,-1.2538762,0.16243199,0.83756804,,,,,,
ARM,1970,,,,,,,,,
ARM,1971,,,,,,,,,
ARM,1972,,,,,,,,,
ARM,1973,,,,,,,,,
ARM,1974,,,,,,,,,
ARM,1975,,,,,,,,,
ARM,1976,,,,,,,,,
ARM,1977,,,,,,,,,
ARM,1978,,,,,,,,,
ARM,1979,,,,,,,,,
ARM,1980,,,,,,,,,
ARM,1981,,,,,,,,,
ARM,1982,,,,,,,,,
ARM,1983,,,,,,,,,
ARM,1984,,,,,,,,,
ARM,1985,,,,,,,,,
ARM,1986,,,,,,,,,
ARM,1987,,,,,,,,,
ARM,1988,,,,,,,,,
ARM,1989,,,,,,,,,
ARM,1990,,,,,,,,,
ARM,1991,,,,,,,,,
ARM,1992,,,,,,,,,
ARM,1993,,,,,,,,,
ARM,1994,,,,,,,,,
ARM,1995,,,,,,,,,
ARM,1996,0.07700613,0.47779182,0.5222082,,,,,,
ARM,1997,1.5255132,0.82102346,0.17897654,,,,,,1.0
ARM,1998,1.7772856,0.8806823,0.11931771,,,,,,1.0
ARM,1999,2.029058,0.9403412,0.059658825,,,,,,1.0
ARM,2000,2.2808304,1.0,0.0,,,,,,1.0
ARM,2001,2.2808304,1.0,0.0,,,,,,1.0
ARM,2002,2.2808304,1.0,0.0,,,,,,1.0
ARM,2003,2.2808304,1.0,0.0,,,,,,1.0
ARM,2004,2.2808304,1.0,0.0,,,,,,1.0
ARM,2005,2.2808304,1.0,0.0,,,,,,1.0
ARM,2006,2.2808304,1.0,0.0,,,,,,1.0
ARM,2007,2.2808304,1.0,0.0,,,,,,1.0
ARM,2008,2.2808304,1.0,0.0,,,,,,1.0
ARM,2009,2.2808304,1.0,0.0,,,,,,1.0
ARM,2010,2.2808304,1.0,0.0,,,,,,1.0
ARM,2011,2.2808304,1.0,0.0,,,,,,1.0
ARM,2012,2.2808304,1.0,0.0,,,,,,1.0
ARM,2013,2.2808304,1.0,0.0,,,,,,1.0
ARM,2014,2.2808304,1.0,0.0,,,,,,1.0
ARM,2015,2.2808304,1.0,0.0,,,,,,1.0
ARM,2016,1.5953345,0.83756804,0.16243196,,,,,,1.0
ARM,2017,1.5953345,0.83756804,0.16243196,,,,,,1.0
ARM,2018,1.5953345,0.83756804,0.16243196,0.0834,0.0,0.019,0.0834,0.0,0.0
ARM,2019,1.5953345,0.83756804,0.16243196,0.0834,0.0,0.019,0.0834,0.0,0.0
ARM,2020,1.5953345,0.83756804,0.16243196,0.0834,0.0,0.019,0.0834,0.0,0.0
ARM,2021,1.5953345,0.83756804,0.16243196,,,,,,
ARM,2022,2.2808304,1.0,0.0,,,,,,
ARM,2023,2.2808304,1.0,0.0,,,,,,
ATG,1970,,,,,,,,,
ATG,1971,,,,,,,,,
ATG,1972,,,,,,,,,
ATG,1973,,,,,,,,,
ATG,1974,,,,,,,,,
ATG,1975,,,,,,,,,
ATG,1976,,,,,,,,,
ATG,1977,,,,,,,,,
ATG,1978,,,,,,,,,
ATG,1979,,,,,,,,,
ATG,1980,,,,,,,,,
ATG,1981,,,,,,,,,
ATG,1982,,,,,,,,,
ATG,1983,,,,,,,,,
ATG,1984,,,,,,,,,
ATG,1985,2.2808304,1.0,0.0,,,,,,
ATG,1986,2.2808304,1.0,0.0,,,,,,
ATG,1987,2.2808304,1.0,0.0,,,,,,
ATG,1988,2.2808304,1.0,0.0,,,,,,
ATG,1989,2.2808304,1.0,0.0,,,,,,
ATG,1990,2.2808304,1.0,0.0,,,,,,
ATG,1991,2.2808304,1.0,0.0,,,,,,
ATG,1992,2.2808304,1.0,0.0,,,,,,
ATG,1993,2.2808304,1.0,0.0,,,,,,
ATG,1994,2.2808304,1.0,0.0,,,,,,
ATG,1995,2.2808304,1.0,0.0,,,,,,
ATG,1996,1.2017204,0.744299,0.255701,,,,,,
ATG,1997,1.2017204,0.744299,0.255701,,,,,,
ATG,1998,1.2017204,0.744299,0.255701,,,,,,
ATG,1999,1.2017204,0.744299,0.255701,,,,,,
ATG,2000,1.2017204,0.744299,0.255701,,,,,,
ATG,2001,1.2017204,0.744299,0.255701,,,,,,
ATG,2002,1.2017204,0.744299,0.255701,,,,,,
ATG,2003,1.2017204,0.744299,0.255701,,,,,,
ATG,2004,1.2017204,0.744299,0.255701,,,,,,
ATG,2005,1.2017204,0.744299,0.255701,,,,,,
ATG,2006,1.2017204,0.744299,0.255701,,,,,,
ATG,2007,1.2017204,0.744299,0.255701,,,,,,
ATG,2008,1.2017204,0.744299,0.255701,,,,,,
ATG,2009,1.2017204,0.744299,0.255701,,,,,,
ATG,2010,,,,,,,,,
ATG,2011,,,,,,,,,
ATG,2012,,,,,,,,,
ATG,2013,,,,,,,,,
ATG,2014,,,,,,,,,
ATG,2015,,,,,,,,,
ATG,2016,,,,,,,,,
ATG,2017,,,,,,,,,
ATG,2018,1.2017204,0.744299,0.255701,,,,,,
ATG,2019,1.2017204,0.744299,0.255701,,,,,,
ATG,2020,1.2017204,0.744299,0.255701,,,,,,
