ISO3,year,gP,gN,gS,gP_noCN,sCN
PRY,2023,0.013529371956990973,0.0009882316193675145,0.01254114033762346,0.013448202951029053,0.0016961085348200188
ROU,1991,-0.037904942029318184,0.008932880586217508,-0.04683782261553569,-0.04029331299771,0.026688486209969997
ROU,1992,-0.0358453022037477,0.005718955333292732,-0.041564257537040426,-0.039816107452499236,0.029709833318591897
ROU,1993,0.005116683432883344,0.0001575271833265347,0.004959156249556808,-0.0004938458685917342,0.04315532182464071
ROU,1994,0.014504132638964707,0.012271858509841981,0.002232274129122724,0.00692863407119847,0.060813104523463855
ROU,1995,0.02886621222175674,0.01092762568318507,0.017938586538571673,0.02273111795380484,0.060462470757053556
ROU,1996,0.028990204977146147,0.008314304173225224,0.020675900803920923,0.024152032391395132,0.052523013748492164
ROU,1997,0.03190151112688956,0.014864305688719253,0.017037205438170312,0.029372399695990783,0.027590149447926628
ROU,1998,0.02428366100941092,0.015363197460786857,0.008920463548624065,0.023217924202517844,0.013799277565068317
ROU,1999,0.023266092890643623,0.016459644940647694,0.006806447949995932,0.022768536297974883,0.00694020377723985
ROU,2000,0.042571720952017764,0.026381300862195495,0.016190420089822254,0.042219887651517185,0.004169263808311568
ROU,2001,0.018649070308544513,0.01367218627305903,0.004976884035485483,0.018248646684945684,0.005145707346174269
ROU,2002,0.01819620659088097,0.005773075936508676,0.012423130654372295,0.017596439567011072,0.006892972443607983
ROU,2003,0.019452389783689582,0.006033526296773564,0.013418863486916018,0.01846536292622123,0.010553495768571012
ROU,2004,0.03183394691231647,0.013778842985495891,0.01805510392682057,0.030546682577423555,0.013169984085018203
ROU,2005,0.02927566199880293,0.012642047189749615,0.016633614809053312,0.027847876273459887,0.013296228477771154
ROU,2006,0.03902332383627444,0.020809879303783425,0.018213444532491005,0.037733412095156335,0.010767102025151954
ROU,2007,0.03378056586071451,0.01636636112551248,0.017414204735202034,0.03276353673287149,0.007662701623411258
ROU,2008,0.012273131897845412,0.00038589810792428515,0.011887233789921127,0.011649990327693855,0.006609307449417817
ROU,2009,-0.04228213573146192,-0.028300165075542085,-0.013981970655919837,-0.04278366176532246,0.0056663317561277
ROU,2010,0.029444999382813686,0.013076995115093833,0.01636800426771985,0.028856923105994175,0.0058431605238754404
ROU,2011,0.027778514341791856,0.01077940284286773,0.01699911149892413,0.027154358751159423,0.00682628108465214
ROU,2012,0.0022774302896114208,-0.004397850588127538,0.006675280877738957,0.001656118096164194,0.0081109776774861
ROU,2013,0.010655686576291595,-1.8230482144749574e-05,0.010673917058436344,0.010023102395169719,0.008491826087743569
ROU,2014,0.018877147823995057,0.008849381157506832,0.010027766666488223,0.01821729151005801,0.00910936604275795
ROU,2015,0.02017239317650902,0.009005063572372976,0.011167329604136043,0.019508074106862932,0.009835564687977407
ROU,2016,0.021443067364202557,0.010398013833519966,0.011045053530682589,0.020770103782653728,0.010198141123073916
ROU,2017,0.03090031729074471,0.0149490964849075,0.01595122080583721,0.030203389384335595,0.01040219942928469
ROU,2018,0.023166950278495003,0.008862717127142494,0.014304233151352506,0.02246815004574803,0.01072212931605098
ROU,2019,0.02009474512212256,0.008507293506391882,0.01158745161573068,0.019475375787137438,0.010712105355745597
ROU,2020,-0.05445195700390521,-0.041119131755916374,-0.01333282524798883,-0.054676783342831506,0.010116768892903609
ROU,2021,0.06145913729079354,0.03609915388914851,0.02535998340164502,0.06067297251433863,0.009678799858815096
ROU,2022,0.029216430439682434,0.019699081360050875,0.009517349079631561,0.028868696881994227,0.010573308367149988
ROU,2023,0.010519670340812904,0.003652025149434135,0.00686764519137877,0.009966630016872383,0.011556337328748856
RUS,1993,0.009513337891971499,-0.00028379340387998107,0.00979713129585148,-0.00025220622694853987,0.07511505182477546
RUS,1994,0.034986564359759886,0.016395598747856927,0.01859096561190296,0.02584526061926261,0.07338276878791783
RUS,1995,0.02812365660554906,0.014764011250902508,0.013359645354646559,0.021615257940793338,0.06414145353864424
RUS,1996,0.024818251263676507,0.012193195598797463,0.012625055664879046,0.019805791766613616,0.054415065690991284
RUS,1997,0.03546892427515277,0.01766500946906374,0.01780391480608903,0.030924041956668348,0.04958025212264472
RUS,1998,0.029664655827630323,0.016435648656411093,0.013229007171219236,0.02579439856201779,0.05011251737856891
RUS,1999,0.028212931127476127,0.016043101427197705,0.012169829700278426,0.02461891903478381,0.05013133514594086
RUS,2000,0.048435419675330764,0.020088186736677033,0.028347232938653735,0.044433987970222424,0.047417411500852
RUS,2001,0.031479035010234586,0.008946905415200478,0.02253212959503411,0.027700556873535113,0.04855593316555277
RUS,2002,0.029886338740723866,0.005074583707659515,0.02481175503306435,0.025546862804747987,0.049872511918678086
RUS,2003,0.03538698788816576,0.005617377543014734,0.029769610345151024,0.030244477640720652,0.054984785596865156
RUS,2004,0.05099254450800461,0.010948750437342909,0.040043794070661706,0.045256677665898935,0.058683576462638415
RUS,2005,0.04488516013276724,0.010741425353790064,0.03414373477897717,0.038175303230656314,0.06248541979377309
RUS,2006,0.05460623104380722,0.016033573944481336,0.03857265709932589,0.047494983123890736,0.05935873706639915
RUS,2007,0.05149039872368372,0.01554159187446674,0.035948806849216974,0.0439656463888501,0.05669447447801811
RUS,2008,0.023294405689032252,0.003333447107121566,0.019960958581910687,0.018425822858995963,0.05163828302907206
RUS,2009,-0.035233850476844034,-0.023346122614417222,-0.011887727862426808,-0.03951403693351156,0.04835832001556165
RUS,2010,0.03734505261045062,0.010899655873769187,0.026445396736681427,0.03200961798728533,0.05301319267018464
RUS,2011,0.03484316184365083,0.0081563909522023,0.02668677089144853,0.029545132687551087,0.057943622963584934
RUS,2012,0.013168783398795484,-0.002931779856193427,0.01610056325498891,0.007922468664444756,0.06848850247617022
RUS,2013,0.018366452445143275,0.001060065148976411,0.01730638729616686,0.013265107640823517,0.06848058200739497
RUS,2014,0.022580057477970476,0.006987785617863833,0.015592271860106643,0.017439931816782654,0.07095982134983427
RUS,2015,0.019900408496851135,0.008007029447790595,0.011893379049060538,0.015139446004052655,0.07048834922035341
RUS,2016,0.02445688697248323,0.008695514967244496,0.015761372005238732,0.019471510985656762,0.07554876557841106
RUS,2017,0.03572275734488212,0.010962080571199928,0.024760676773682194,0.02997765793016612,0.08575014618206583
RUS,2018,0.031239311870878722,0.007169919551043742,0.02406939231983498,0.024907809973499867,0.0971481961899965
RUS,2019,0.026248009808573516,0.006381229340533952,0.019866780468039563,0.019829254932951602,0.11101353360030128
RUS,2020,-0.028659628227177464,-0.021097673656906037,-0.007561954570271432,-0.03137040071671332,0.12197974191478295
RUS,2021,0.0611122853690874,0.022694141783680438,0.03841814358540696,0.0501885152974631,0.13448705334234942
RUS,2022,0.027108884879346692,0.013631265375557209,0.013477619503789484,0.022530313301544203,0.13921765128167904
RUS,2023,0.02709067387518556,0.00250690446793396,0.0245837694072516,0.019885384081967925,0.15056182306657512
RWA,1991,0.027176683189573527,0.02028649468837257,0.006890188501200958,0.027176683189573524,0.0
RWA,1992,0.022206972589720337,0.013514898044087363,0.008692074545632974,0.02220697258972034,0.0
RWA,1993,0.0036525649693000136,0.001606109366662828,0.002046455602637184,0.0036495402669719412,2.3265541516268067e-05
RWA,1994,0.028963226473086887,0.02386814521447635,0.005095081258610537,0.028956640128032583,5.287257157161052e-05
RWA,1995,0.029217717450884986,0.020410673105490364,0.008807044345394626,0.02921235249959009,5.2872571571610515e-05
RWA,1996,0.02582205816913915,0.016290636340112775,0.009531421829026374,0.02580712689414201,0.00016209334166104425
RWA,1997,0.031264732052484964,0.020888656382848633,0.010376075669636331,0.031227690505372427,0.0004040873043913757
RWA,1998,0.022082922194826236,0.01859050157969477,0.0034924206151314644,0.02188665358938268,0.002541307521995114
RWA,1999,0.02516500677923129,0.020158617245414026,0.005006389533817264,0.024477484912791662,0.009589948007333666
RWA,2000,0.03741795250544055,0.02757190520702355,0.009846047298417,0.03572990350103893,0.020003568765931866
RWA,2001,0.023650284948703457,0.00877349595060221,0.014876788998101242,0.02216720335470658,0.019058575477183315
RWA,2002,0.019379516531362103,0.005900600529070263,0.01347891600229184,0.018314347336495625,0.01224172322883059
RWA,2003,0.023865214654988958,0.0037972726047821427,0.020067942050206816,0.023718527936725887,0.0015684047995061946
RWA,2004,0.047668105370372416,0.013514100290252342,0.03415400508012007,0.047221654513013536,0.004567632712863355
RWA,2005,0.05277476677510754,0.005503810567265328,0.04727095620784221,0.05225525788048484,0.004837917088348976
RWA,2006,0.06152450389761112,0.0077772520440388335,0.05374725185357228,0.06035879722176668,0.009730342247554296
RWA,2007,0.05305692539411889,0.013150665174820124,0.03990626021929876,0.05149773413805518,0.011747566556316008
RWA,2008,0.01403316230593049,0.002617792988004181,0.011415369317926308,0.012823587587559332,0.012829269590878947
RWA,2009,-0.003511568792688783,-0.01363360042759314,0.010122031634904358,-0.004639936441142038,0.01274850158784749
RWA,2010,0.05269379950149869,0.00874702497052857,0.04394677453097011,0.0510484166349018,0.01634862107472942
RWA,2011,0.03855658642930106,0.006065107530586642,0.032491478898714427,0.034988068441535916,0.039028260269910346
RWA,2012,0.02142806526075277,0.0033420617017485155,0.01808600355900425,0.017688085060234445,0.048823918539787535
RWA,2013,0.03159110567088265,0.006198526034985837,0.02539257963589681,0.027825572502300295,0.050548612737235904
RWA,2014,0.03951886616865029,0.0088240654889757,0.03069480067967459,0.03649849910078944,0.04169639453849469
RWA,2015,0.03666838590785618,0.006204306361076923,0.030464079546779245,0.03419231537121238,0.036659420221263894
RWA,2016,0.025165505447478476,0.006315355484133947,0.01885014996334453,0.022820432451335228,0.03553741393187621
RWA,2017,0.02820867945113959,0.0060755770021928964,0.022133102448946698,0.026604147192996634,0.023948911195020784
RWA,2018,0.035681313894502006,0.006671570319018096,0.02900974357548391,0.034640996449050464,0.01596224164955897
RWA,2019,0.02202993469924059,0.00403308396102367,0.01799685073821692,0.02147149859371912,0.009658254064098704
RWA,2020,-0.034733477205045445,-0.007590825912251676,-0.02714265129279378,-0.034902625044820355,0.007611339542817442
RWA,2021,0.054035822610984836,0.008298459243897372,0.04573736336708747,0.05341175319852598,0.007683176761537566
RWA,2022,0.06628491279031484,0.003958867817185728,0.06232604497312909,0.06601651969792062,0.00816085438622401
RWA,2023,0.05190871242005278,0.0007383660742554676,0.05117034634579731,0.05144141388642,0.009764675836677067
SAU,1991,0.02119541693396345,0.008246651240220443,0.012948765693743012,0.021109890754970335,0.0009556992104062407
SAU,1992,0.03452104059794604,0.011658314293633029,0.022862726304313012,0.0343271947777376,0.0014503675318021296
SAU,1993,0.03427142075053599,0.007754889121304238,0.026516531629231753,0.03408972907333154,0.0013975442211049951
SAU,1994,0.03682573306334719,0.015636329296587877,0.02118940376675931,0.03662419414243273,0.0016178746987382787
SAU,1995,0.04078141160149171,0.016381926721867265,0.02439948487962445,0.040587128083957036,0.0019146994299468348
SAU,1996,0.042558303354790245,0.016396763941896056,0.02616153941289419,0.0422490115350983,0.003357659986297222
SAU,1997,0.04002504245174155,0.01607280026049895,0.02395224219124261,0.03965014948764197,0.004089718143738717
SAU,1998,0.012968178443515273,0.013249009365528277,-0.00028083092201300515,0.01254610071836447,0.00546510887652293
SAU,1999,0.0396934109810881,0.014444384230558823,0.025249026750529282,0.03923305979520887,0.006421241495282618
SAU,2000,0.05014557257778149,0.018687679302395385,0.031457893275386103,0.04923397629076895,0.010802517561086772
SAU,2001,0.022129880150694614,0.005116057499172845,0.017013822651521765,0.017853021977187765,0.05496044495119005
SAU,2002,0.036443787357041464,0.0047706944946751765,0.03167309286236629,0.027863456594733608,0.09861159608278042
SAU,2003,0.046722366688082974,0.006158518959569743,0.040563847728513236,0.033685117368026415,0.1393969723234545
SAU,2004,0.05982981729356898,0.008891364520524535,0.05093845277304444,0.046201852936010826,0.13942751992361188
SAU,2005,0.05429657548615539,0.008416254805810238,0.04588032068034517,0.039332788764780316,0.1393499904141699
SAU,2006,0.06028642622578131,0.007274704192819676,0.05301172203296163,0.0435948588796706,0.1393272135188777
SAU,2007,0.05811993252308778,0.006667194857562682,0.0514527376655251,0.03964182524753544,0.13922140353859866
SAU,2008,0.030028374661115978,-0.0014414331981136598,0.031469807859229634,0.01690305135820119,0.1392128229559025
SAU,2009,0.008087620508497291,-0.013952413240788126,0.02204003374928542,-0.004232320216005186,0.13919291651422527
SAU,2010,0.059686430410380104,0.009391358122378563,0.05029507228800154,0.0456785382287568,0.13918324177440916
SAU,2011,0.03904429689197364,0.002531083203229811,0.03651321368874383,0.02631826768324416,0.13918236698361952
SAU,2012,0.036399908008824804,0.0030648774622689928,0.033335030546555816,0.02573858593833578,0.1391792181744318
SAU,2013,0.037648446538196226,0.0043157559818404285,0.03333269055635579,0.027287757102842324,0.13908215769498714
SAU,2014,0.037423809422642895,0.0047656398461215525,0.032658169576521345,0.027356136571152715,0.13898498092072534
SAU,2015,0.03753589261042111,0.00633603682235156,0.031199855788069546,0.02815496028526179,0.13888923400437325
SAU,2016,0.0365213485596228,0.004148480870528417,0.03237286768909438,0.027356225811304563,0.13888896481222576
SAU,2017,0.035843560443690636,0.00706749797510497,0.028776062468585672,0.026538259522268935,0.1388889654783229
SAU,2018,0.034050754039888886,0.005771705332129512,0.02827904870775938,0.02546883803729064,0.13167770823090666
SAU,2019,0.0253647615268128,0.0038238279181984397,0.021540933608614365,0.01792182134674941,0.1287270048125093
SAU,2020,-0.032630269302346714,-0.015874131366522683,-0.016756137935824027,-0.03582152100842574,0.14360041685360384
SAU,2021,0.05719433269144705,0.01504692238287161,0.04214741030857545,0.04387415138881243,0.1639902635840466
SAU,2022,0.04027000157233554,0.00751470887473739,0.03275529269759815,0.0342853902135611,0.18197018940176046
SAU,2023,0.03110962965610026,0.004428224662893671,0.026681404993206585,0.022735990386337904,0.1749756679244233
SDN,1991,0.024828506528815228,0.009096130175876821,0.01573237635293841,0.014951162331720336,0.110372872507655
SDN,1992,0.019237765059306015,0.00563322628246911,0.013604538776836898,0.010529429697859369,0.06515635390386465
SDN,1993,0.02433038625010516,-0.0002772976877968515,0.02460768393790201,0.017124936361975804,0.05542320378431863
SDN,1994,0.036087845155427525,0.01151416603524835,0.024573679120179173,0.034081098682697965,0.016109366519777436
SDN,1995,0.03571175026016151,0.012809059425880533,0.02290269083428098,0.03133233396038649,0.04315994480171315
SDN,1996,0.04014026119123606,0.009764655900225244,0.03037560529101082,0.03305177155895634,0.07695236823687629
SDN,1997,0.03165939034770075,0.011143721026267732,0.020515669321433023,0.022441176721563254,0.10056175796796096
SDN,1998,0.019992221828653955,0.009068942903576831,0.010923278925077124,0.013810697555327218,0.08003905717727651
SDN,1999,0.026479436029900532,0.009360706955018068,0.01711872907488246,0.023735378124500408,0.038275688274724634
SDN,2000,0.04685803408013012,0.014387766510003919,0.0324702675701262,0.043696609773577554,0.037463230243621005
SDN,2001,0.030253731138655704,0.004875358230862179,0.025378372907793524,0.014966913760074866,0.19644567365334975
SDN,2002,0.048020772431847256,0.0017773349286475232,0.04624343750319973,0.014596833642507141,0.3841329714081397
SDN,2003,0.06927946051107796,0.002260928042159267,0.06701853246891867,0.02046498425346038,0.5219344992811354
SDN,2004,0.07788556486697483,0.0030813620498404914,0.07480420281713435,0.02998025613570432,0.49011856887280536
SDN,2005,0.07754689011462806,0.0030787112035497756,0.07446817891107829,0.021041119558928137,0.5262089557875287
SDN,2006,0.08906179922988984,0.0034973532803580817,0.08556444594953178,0.01679272916231768,0.6032416217918293
SDN,2007,0.10515413205192325,0.0026068444129113185,0.10254728763901196,0.04378821614933164,0.4623551976394204
SDN,2008,0.04408637730319853,-0.0011095982626064982,0.04519597556580504,0.021670292759795165,0.2377546317820875
SDN,2009,0.0037433418197782373,-0.0063621586347922,0.010105500454570438,0.003743341819778238,0.0
SDN,2010,0.1841136759006281,0.003755472848856272,0.18035820305177183,0.1841136759006281,0.0
SDN,2011,0.15708329385447237,0.0008624025472684665,0.1562208913072039,0.15708329385447237,0.0
SDN,2012,0.07439626218274935,0.0006195663161948154,0.07377669586655454,0.07439626218274933,0.0
SDN,2013,0.06970621755775369,0.0007686364238012084,0.06893758113395247,0.06970621755775369,0.0
SDN,2014,0.021163930231808938,0.0010068383877768108,0.020157091844032124,0.021163930231808934,0.0
SDN,2015,-0.025107022412743873,0.0006527638317422955,-0.025759786244486167,-0.02510702241274386,0.0
SDN,2016,0.023231934442752688,0.0006733561104431922,0.022558578332309495,0.023231934442752684,0.0
SDN,2017,0.027622853943578204,0.001201973195612036,0.026420880747966172,0.027622853943578204,0.0
SDN,2018,0.033224946578000805,0.0008346720447375696,0.03239027453326324,0.033224946578000805,0.0
SDN,2019,0.017463564270722952,0.0007785906884511318,0.01668497358227182,0.017463564270722952,0.0
SDN,2020,-0.13513770579052325,-0.0033511110299118776,-0.1317865947606114,-0.1366312647525506,0.06720738735023933
SDN,2021,0.06533914836631494,0.003813219400606773,0.06152592896570817,0.054485371775086104,0.1336253346435996
SDN,2022,0.06288292294663958,0.0018035889759881628,0.06107933397065141,0.05713998621172549,0.1746217461293346
SDN,2023,0.03811440546138064,0.00036489522427007957,0.03774951023711056,0.03084290152842449,0.15194543453508244
SEN,1991,0.026235870915732824,0.009689772419368012,0.016546098496364813,0.026200965125339988,0.00039004941773122977
SEN,1992,0.010606949324481923,0.0075601047414580284,0.0030468445830238956,0.010473645746757633,0.0009973863805599129
SEN,1993,0.007231406518407812,-0.0019898926228002324,0.009221299141208044,0.0069814141241382344,0.0019229027510077742
SEN,1994,0.02702418561600871,0.013296083310848871,0.013728102305159844,0.026605152255039993,0.0033638339907868737
SEN,1995,0.03422937006127793,0.012774389376862963,0.021454980684414968,0.03393906313004825,0.002861027650664645
SEN,1996,0.04316389689066068,0.0074839008316464235,0.03567999605901425,0.043003763759290756,0.0017383990569708203
SEN,1997,0.03551164727103771,0.01158888652503941,0.023922760745998303,0.03534918357932838,0.0017723210924436258
SEN,1998,0.03462690004442166,0.013320514774747898,0.02130638526967377,0.034343230118909024,0.0036729894413827565
SEN,1999,0.042589750479029166,0.014122312595352203,0.02846743788367696,0.04222915306580176,0.005029818851199443
SEN,2000,0.03417942219025577,0.020219197235723692,0.013960224954532075,0.03351847350067247,0.007832315607163813
SEN,2001,0.035804203574365145,0.010752652742402223,0.025051550831962924,0.034826902423050796,0.012558963600961455
SEN,2002,0.02110975751088964,0.0067867200818046034,0.014323037429085039,0.01982227140635497,0.014796755885016345
SEN,2003,0.03643757106549094,0.007559281651499521,0.02887828941399142,0.03514786490084381,0.013789805665688094
SEN,2004,0.03969676945666264,0.0109439918031865,0.028752777653476138,0.03849933166222991,0.012250969958544106
SEN,2005,0.035643022577413905,0.007116591296849205,0.028526431280564698,0.03452221403294929,0.010437509090139642
SEN,2006,0.04398042230019723,0.01047032672322431,0.03351009557697292,0.04267391704024724,0.01090561081185728
SEN,2007,0.03360753694120155,0.008627684574130585,0.024979852367070957,0.03247901413608527,0.008502739296327994
SEN,2008,0.027522822195289308,0.0010069368741470299,0.026515885321142275,0.02680365753084805,0.007627769678234795
SEN,2009,0.018764307919695584,-0.010992052427796847,0.02975636034749243,0.018349473185015848,0.004686877792896963
SEN,2010,0.045492012225172775,0.004406468820910001,0.04108554340426278,0.04480565022421577,0.006819733267885194
SEN,2011,0.02467030510058575,0.002619502521248424,0.022050802579337326,0.023881274858355887,0.008629486459129004
SEN,2012,0.021127699219967596,-0.0014707579502923503,0.022598457170259944,0.020317959395058156,0.010570823675569475
SEN,2013,0.03403945121180962,0.0018603506938762533,0.03217910051793336,0.03343285831493039,0.008142918429012191
SEN,2014,0.038839868538101646,0.0050009235709317775,0.033838944967169875,0.038228246927584406,0.00844348233423771
SEN,2015,0.03953132356042422,0.005119382677716599,0.034411940882707624,0.03879390618614301,0.010917820394114743
SEN,2016,0.038612292805262245,0.005279407574456761,0.03333288523080548,0.03684532252386261,0.026776801574489955
SEN,2017,0.03893852839296928,0.006056568368103015,0.032881960024866264,0.03623554352973492,0.040344183872006244
SEN,2018,0.038558545480645134,0.006569900016233301,0.03198864546441184,0.035439247651131114,0.04786133881474628
SEN,2019,0.033585510006645024,0.004834126387579678,0.028751383619065343,0.03109232890664671,0.04312002081080898
SEN,2020,-0.02797329011046147,-0.01813636284826191,-0.009836927262199554,-0.029073695830749716,0.04951621955750809
SEN,2021,0.05356098690281754,0.02133105025536782,0.03222993664744971,0.048714918940616164,0.05966194786781317
SEN,2022,0.043628729646058684,0.012874549837491174,0.030754179808567504,0.041356754661024925,0.06908246727441945
SEN,2023,0.03727101051522056,0.004475406925425941,0.03279560358979462,0.034392729832027485,0.06014458812840243
SLE,1991,0.010069969948672756,0.010069969948672756,0.0,0.010069969948672756,0.0
SLE,1992,0.01881868768567786,0.01881868768567786,0.0,0.01881868768567786,0.0
SLE,1993,0.01657202636934786,0.01657202636934786,0.0,0.01657202636934786,0.0
SLE,1994,0.033448864965447744,0.033448864965447744,0.0,0.033448864965447744,0.0
SLE,1995,0.023808558376503045,0.023808558376503048,0.0,0.023808558376503045,0.0
SLE,1996,0.0235275625535417,0.0235275625535417,0.0,0.0235275625535417,0.0
SLE,1997,0.03477385211206218,0.03477385211206217,0.0,0.03477385211206217,0.0
SLE,1998,0.031209959589447053,0.031209959589447053,0.0,0.031209959589447053,0.0
SLE,1999,0.028096633013280886,0.028096633013280886,0.0,0.028096633013280886,0.0
SLE,2000,0.038994471359690974,0.038994471359690974,0.0,0.038994471359690974,0.0
SLE,2001,0.023028436866636103,0.012538122876727039,0.010490313989909064,0.0230284368666361,0.0
SLE,2002,0.02863430665347334,0.007858017354924134,0.020776289298549203,0.02861999139674473,0.00016452166629095003
SLE,2003,0.03157835174106627,0.007218654202409594,0.024359697538656667,0.03137633648377175,0.0021599890083161483
SLE,2004,0.04655916616956096,0.010785132872087625,0.035774033297473334,0.04634804632120856,0.002159964327034575
SLE,2005,0.04403966426463263,0.009596018790749956,0.034443645473882664,0.043328503377357344,0.006622672767928716
SLE,2006,0.048651220056699696,0.006896672987983004,0.041754547068716695,0.04765117992706383,0.008347496779665151
SLE,2007,0.05047040870965233,0.008675582265370647,0.04179482644428168,0.04911966057092544,0.010177073273598328
SLE,2008,0.038327352177769905,0.003814586898336722,0.034512765279433186,0.03680607500632126,0.016135319843032455
SLE,2009,-0.004125771707007842,-0.013473190356085706,0.00934741864907786,-0.00613287599999162,0.02267662698514455
SLE,2010,0.0430843358432212,0.004977365085053784,0.03810697075816742,0.03982590798232316,0.03237593114564416
SLE,2011,0.024038689622031085,0.003615593838383018,0.020423095783648072,0.020921032747906337,0.034097270724931524
SLE,2012,0.031679133118440936,-0.0015894018105963653,0.03326853492903731,0.027929771442572193,0.04894638988020493
SLE,2013,0.03673337845726354,0.0018359519518045709,0.03489742650545897,0.018949783597258265,0.23872742833725627
SLE,2014,0.0414760670683672,0.0045061336136125495,0.036969933454754654,0.01310259972402357,0.39169785070287855
SLE,2015,0.05161186269809212,0.0018093619942743133,0.049802500703817795,0.014800435879854914,0.5450109537280108
SLE,2016,0.040993778552126284,0.002073430785437173,0.03892034776668912,0.018209518827117726,0.3452743988398843
SLE,2017,0.03345425721831503,0.005319390724977902,0.028134866493337126,0.020201196450391666,0.19781239908542284
SLE,2018,0.031513401681020084,0.006779302489029531,0.024734099191990554,0.029188014269485113,0.035679874401849186
SLE,2019,0.03724547148490133,0.005298921391936198,0.03194655009296513,0.033339385061950486,0.06755647547888637
SLE,2020,-0.03353695424802473,-0.006333861981204569,-0.02720309226682016,-0.03544297937664657,0.08576760099560794
SLE,2021,0.05073312454130185,0.0070041203918032,0.043729004149498645,0.042336632063971265,0.10337269315294971
SLE,2022,0.032805196364431674,0.004892466467355347,0.02791272989707632,0.02826931897128746,0.1379194769470616
SLE,2023,0.03055439966505998,0.00038652585930576855,0.030167873805754208,0.020297880094129743,0.2143203575754666
SLV,1991,0.027124537177739508,0.00998278896636893,0.017141748211370576,0.027124537177739508,0.0
SLV,1992,0.036513613037173646,0.015366706266010548,0.021146906771163095,0.03651361303717364,0.0
SLV,1993,0.029870886695102936,0.010091615872515485,0.01977927082258745,0.02987088669510294,0.0
SLV,1994,0.047027661127531505,0.017406093996024077,0.029621567131507428,0.0470276611275315,0.0
SLV,1995,0.04218877285459369,0.013933077497812384,0.028255695356781303,0.04218877285459369,0.0
SLV,1996,0.04163934096918026,0.015712674758745642,0.025926666210434633,0.04151138861868645,0.0013890457492011224
SLV,1997,0.052668917217380914,0.019075661432799876,0.03359325578458103,0.05253251312766358,0.0014880361436950664
SLV,1998,0.04850316666206257,0.016536296973478623,0.03196686968858395,0.048387220639105444,0.001501281876540895
SLV,1999,0.04580938120179695,0.015941570720447575,0.029867810481349382,0.045782795885246017,0.0003708271924532641
SLV,2000,0.04404181217774007,0.015457081832700382,0.028584730345039687,0.04401654669858507,0.00029939874278730116
SLV,2001,0.017806472692660003,0.005017384001371349,0.012789088691288654,0.01778326470355543,0.0002982379484807368
SLV,2002,0.024395935716849153,0.011344000281231593,0.013051935435617557,0.02439110742950454,5.5490299218967406e-05
SLV,2003,0.028747230707644816,0.01870846502263204,0.010038765685012777,0.028734715474996494,0.00013381546185632488
SLV,2004,0.037181606326986874,0.02320148009753758,0.013980126229449297,0.037116411771499505,0.0006670046197387543
SLV,2005,0.04023375502996995,0.02693207300648712,0.01330168202348284,0.04012460027514533,0.0010165016597533665
SLV,2006,0.03727878028987046,0.017180996999067204,0.02009778329080325,0.03713578137854501,0.00119363505164482
SLV,2007,0.035653164417729206,0.012309439789012121,0.02334372462871708,0.03548992880342201,0.0012298819891255926
SLV,2008,0.016742087134030272,0.0003339268218006324,0.01640816031222964,0.016605798682043267,0.0014455339270147693
SLV,2009,-0.020653932066956943,-0.01583989938252317,-0.004814032684433771,-0.02080189452274557,0.00167170656226169
SLV,2010,0.03143391241695621,0.013798706929764534,0.017635205487191673,0.031301876239805036,0.0013119192330383843
SLV,2011,0.03083666613072757,0.010070462284342389,0.02076620384638518,0.030747464327551224,0.0009755845992223557
SLV,2012,0.030387761344789058,0.011170167523876168,0.01921759382091289,0.030342177292353632,0.0005950812420108865
SLV,2013,0.024389488019143233,0.00861302846776415,0.01577645955137908,0.024344552784394215,0.0006032117306883495
SLV,2014,0.032009634354060706,0.01442285443785772,0.01758677991620299,0.031960029320163244,0.0006848012238290059
SLV,2015,0.03262084903329739,0.01405772995490442,0.018563119078392976,0.032558851073875045,0.0009179097338661408
SLV,2016,0.024797655667253792,0.00859834215475392,0.01619931351249987,0.0245769270577098,0.003344938079485337
SLV,2017,0.032252051341875046,0.013683119318350668,0.018568932023524377,0.032024725477448605,0.0033930180660755294
SLV,2018,0.026921796396982455,0.015149631894937588,0.011772164502044866,0.02654622904164782,0.005762564982206095
SLV,2019,0.022196934237785817,0.011990109086083233,0.010206825151702582,0.02173787708221627,0.007939477040606088
SLV,2020,-0.04291715316386574,-0.013799950436595682,-0.029117202727270062,-0.043150259730439164,0.010489363802764362
SLV,2021,0.07798168430210745,0.027597783913120316,0.05038390038898714,0.07706978207530149,0.011226805637188574
SLV,2022,0.034213966158859126,0.011405048696349568,0.022808917462509556,0.033898816699346135,0.009582544863729536
SLV,2023,0.033782066306026884,0.013432151607271943,0.020349914698754946,0.033356926986008936,0.008883716396728315
SOM,1991,0.03829591315537549,0.007131483285223149,0.031164429870152346,0.03800987201591198,0.0031963229779150403
SOM,1992,0.039999874248730735,0.002784215554546797,0.037215658694183945,0.039358145669601066,0.004801456613293697
SOM,1993,0.014392564990407232,-0.0013523371088035477,0.01574490209921078,0.013635964718046992,0.005819652031356918
SOM,1994,0.03801472993750003,0.003369767532843791,0.03464496240465625,0.037139252171399156,0.007027989038820525
SOM,1995,0.030855194318728057,0.004386780175588723,0.026468414143139333,0.03022907662616897,0.0061705038298401045
