ISO3,year,D_bb_le,D_bb_ac,D_all_le,D_max_bb,n_pta
AZE,1991,0,0,0,0,0
AZE,1992,0,0,0,0,0
AZE,1993,2,2,6,2,1
AZE,1994,2,2,6,2,1
AZE,1995,2,2,6,2,1
AZE,1996,6,7,13,5,4
AZE,1997,6,7,13,5,4
AZE,1998,6,7,13,5,4
AZE,1999,6,7,13,5,4
AZE,2000,6,7,13,5,4
AZE,2001,6,7,13,5,4
AZE,2002,6,7,13,5,4
AZE,2003,7,8,14,5,5
AZE,2004,7,8,14,5,5
AZE,2005,7,8,14,5,5
AZE,2006,7,8,14,5,5
AZE,2007,7,8,14,5,5
AZE,2008,7,8,14,5,5
AZE,2009,7,8,14,5,5
AZE,2010,7,8,14,5,5
AZE,2011,7,8,14,5,5
AZE,2012,7,8,14,5,5
AZE,2013,7,8,14,5,5
AZE,2014,7,8,14,5,5
AZE,2015,7,8,14,5,5
AZE,2016,7,8,14,5,5
AZE,2017,7,8,14,5,5
AZE,2018,7,8,14,5,5
AZE,2019,7,8,14,5,5
AZE,2020,7,8,14,5,5
AZE,2021,7,8,14,5,5
AZE,2022,7,8,14,5,5
AZE,2023,7,8,14,5,5
BDI,1958,0,0,0,0,0
BDI,1959,0,0,0,0,0
BDI,1960,0,0,0,0,0
BDI,1961,0,0,0,0,0
BDI,1962,0,0,0,0,0
BDI,1963,0,0,0,0,0
BDI,1964,0,0,0,0,0
BDI,1965,0,0,0,0,0
BDI,1966,0,0,0,0,0
BDI,1967,0,0,0,0,0
BDI,1968,0,0,0,0,0
BDI,1969,0,0,0,0,0
BDI,1970,0,0,0,0,0
BDI,1971,0,0,0,0,0
BDI,1972,0,0,0,0,0
BDI,1973,0,0,0,0,0
BDI,1974,0,0,0,0,0
BDI,1975,0,0,0,0,0
BDI,1976,0,0,0,0,0
BDI,1977,0,0,0,0,0
BDI,1978,0,0,0,0,0
BDI,1979,0,0,0,0,0
BDI,1980,0,0,0,0,0
BDI,1981,0,0,0,0,0
BDI,1982,0,0,0,0,0
BDI,1983,0,0,0,0,0
BDI,1984,0,0,0,0,0
BDI,1985,0,0,0,0,0
BDI,1986,0,0,0,0,0
BDI,1987,0,0,0,0,0
BDI,1988,0,0,0,0,0
BDI,1989,0,0,0,0,0
BDI,1990,0,0,0,0,0
BDI,1991,0,0,0,0,0
BDI,1992,0,0,0,0,0
BDI,1993,0,0,0,0,0
BDI,1994,5,7,11,5,1
BDI,1995,5,7,11,5,1
BDI,1996,5,7,11,5,1
BDI,1997,5,7,11,5,1
BDI,1998,5,7,11,5,1
BDI,1999,5,7,11,5,2
BDI,2000,6,8,14,5,3
BDI,2001,6,8,14,5,3
BDI,2002,6,8,14,5,3
BDI,2003,6,8,14,5,3
BDI,2004,6,8,14,5,3
BDI,2005,6,8,14,5,3
BDI,2006,6,8,14,5,3
BDI,2007,6,8,14,5,4
BDI,2008,6,8,14,5,4
BDI,2009,6,8,14,5,5
BDI,2010,6,8,14,5,5
BDI,2011,6,8,14,5,5
BDI,2012,6,8,14,5,5
BDI,2013,6,8,14,5,5
BDI,2014,6,8,14,5,5
BDI,2015,6,8,14,5,5
BDI,2016,6,8,14,5,5
BDI,2017,6,8,14,5,5
BDI,2018,6,8,14,5,5
BDI,2019,7,9,16,5,6
BDI,2020,7,9,16,5,6
BDI,2021,7,9,16,5,6
BDI,2022,7,9,16,5,6
BDI,2023,7,9,16,5,6
BEL,1958,8,7,27,8,1
BEL,1959,8,7,27,8,1
BEL,1960,8,7,27,8,1
BEL,1961,8,7,27,8,1
BEL,1962,8,7,27,8,1
BEL,1963,8,7,27,8,1
BEL,1964,8,7,27,8,1
BEL,1965,8,7,27,8,1
BEL,1966,8,7,27,8,1
BEL,1967,8,7,27,8,1
BEL,1968,8,7,27,8,1
BEL,1969,8,7,27,8,1
BEL,1970,8,7,27,8,1
BEL,1971,10,9,29,8,2
BEL,1972,10,9,29,8,2
BEL,1973,12,12,36,10,5
BEL,1974,12,12,36,10,5
BEL,1975,12,12,36,10,5
BEL,1976,12,12,36,10,5
BEL,1977,12,12,36,10,6
BEL,1978,12,12,36,10,6
BEL,1979,12,12,36,10,6
BEL,1980,12,12,36,10,6
BEL,1981,12,12,37,10,6
BEL,1982,12,12,37,10,6
BEL,1983,12,12,37,10,6
BEL,1984,12,12,37,10,6
BEL,1985,12,12,37,10,6
BEL,1986,12,12,36,11,6
BEL,1987,12,12,36,11,6
BEL,1988,12,12,36,11,6
BEL,1989,12,12,36,11,6
BEL,1990,12,12,36,11,6
BEL,1991,12,12,36,11,7
BEL,1992,12,12,36,11,7
BEL,1993,12,12,36,11,7
BEL,1994,12,12,43,11,8
BEL,1995,12,12,43,11,8
BEL,1996,12,12,43,11,9
BEL,1997,12,12,43,11,11
BEL,1998,12,12,43,11,12
BEL,1999,12,12,43,11,12
BEL,2000,12,12,43,11,16
BEL,2001,12,12,43,11,17
BEL,2002,12,12,43,11,19
BEL,2003,12,12,43,11,21
BEL,2004,12,12,44,11,22
BEL,2005,12,12,44,11,23
BEL,2006,12,12,44,11,24
BEL,2007,12,12,43,12,24
BEL,2008,12,12,43,12,27
BEL,2009,12,12,43,12,28
BEL,2010,12,12,43,12,29
BEL,2011,12,12,43,12,30
BEL,2012,12,12,43,12,31
BEL,2013,12,12,45,11,33
BEL,2014,12,12,45,11,36
BEL,2015,12,12,45,11,36
BEL,2016,12,12,46,11,40
BEL,2017,12,12,46,11,42
BEL,2018,12,12,46,11,44
BEL,2019,12,12,47,11,47
BEL,2020,12,12,47,11,49
BEL,2021,12,12,49,11,50
BEL,2022,12,12,49,11,50
BEL,2023,12,12,49,11,50
BEN,1958,0,0,0,0,0
BEN,1959,0,0,0,0,0
BEN,1960,0,0,0,0,0
BEN,1961,0,0,0,0,0
BEN,1962,0,0,0,0,0
BEN,1963,0,0,0,0,0
BEN,1964,0,0,0,0,0
BEN,1965,0,0,0,0,0
BEN,1966,0,0,0,0,0
BEN,1967,0,0,0,0,0
BEN,1968,0,0,0,0,0
BEN,1969,0,0,0,0,0
BEN,1970,0,0,0,0,0
BEN,1971,0,0,0,0,0
BEN,1972,0,0,0,0,0
BEN,1973,0,0,0,0,0
BEN,1974,0,0,0,0,0
BEN,1975,0,0,0,0,0
BEN,1976,0,0,0,0,0
BEN,1977,0,0,0,0,0
BEN,1978,0,0,0,0,0
BEN,1979,0,0,0,0,0
BEN,1980,0,0,0,0,0
BEN,1981,0,0,0,0,0
BEN,1982,0,0,0,0,0
BEN,1983,0,0,0,0,0
BEN,1984,0,0,0,0,0
BEN,1985,0,0,0,0,0
BEN,1986,0,0,0,0,0
BEN,1987,0,0,0,0,0
BEN,1988,0,0,0,0,0
BEN,1989,0,0,3,0,1
BEN,1990,0,0,3,0,1
BEN,1991,0,0,3,0,1
BEN,1992,0,0,3,0,1
BEN,1993,0,0,3,0,1
BEN,1994,0,0,3,0,1
BEN,1995,2,4,9,2,2
BEN,1996,2,4,9,2,2
BEN,1997,2,4,9,2,2
BEN,1998,2,4,9,2,2
BEN,1999,2,4,9,2,2
BEN,2000,3,6,12,2,3
BEN,2001,3,6,12,2,3
BEN,2002,3,6,12,2,3
BEN,2003,3,6,12,2,3
BEN,2004,3,6,12,2,3
BEN,2005,3,6,12,2,3
BEN,2006,3,6,12,2,3
BEN,2007,3,6,12,2,3
BEN,2008,3,6,12,2,3
BEN,2009,3,6,12,2,3
BEN,2010,3,6,12,2,3
BEN,2011,3,6,12,2,3
BEN,2012,3,6,12,2,3
BEN,2013,3,6,12,2,3
BEN,2014,3,6,12,2,3
BEN,2015,3,6,12,2,3
BEN,2016,3,6,12,2,3
BEN,2017,3,6,12,2,3
BEN,2018,3,6,12,2,3
BEN,2019,3,6,12,2,3
BEN,2020,3,6,12,2,3
BEN,2021,3,6,12,2,3
BEN,2022,3,6,12,2,3
BEN,2023,3,6,12,2,3
BFA,1958,0,0,0,0,0
BFA,1959,0,0,0,0,0
BFA,1960,0,0,0,0,0
BFA,1961,0,0,0,0,0
BFA,1962,0,0,0,0,0
BFA,1963,0,0,0,0,0
BFA,1964,0,0,0,0,0
BFA,1965,0,0,0,0,0
BFA,1966,0,0,0,0,0
BFA,1967,0,0,0,0,0
BFA,1968,0,0,0,0,0
BFA,1969,0,0,0,0,0
BFA,1970,0,0,0,0,0
BFA,1971,0,0,0,0,0
BFA,1972,0,0,0,0,0
BFA,1973,0,0,0,0,0
BFA,1974,0,0,0,0,0
BFA,1975,0,0,0,0,0
BFA,1976,0,0,0,0,0
BFA,1977,0,0,0,0,0
BFA,1978,0,0,0,0,0
BFA,1979,0,0,0,0,0
BFA,1980,0,0,0,0,0
BFA,1981,0,0,0,0,0
BFA,1982,0,0,0,0,0
BFA,1983,0,0,0,0,0
BFA,1984,0,0,0,0,0
BFA,1985,0,0,0,0,0
BFA,1986,0,0,0,0,0
BFA,1987,0,0,0,0,0
BFA,1988,0,0,0,0,0
BFA,1989,0,0,0,0,0
BFA,1990,0,0,0,0,0
BFA,1991,0,0,0,0,0
BFA,1992,0,0,0,0,0
BFA,1993,0,0,0,0,0
BFA,1994,0,0,0,0,0
BFA,1995,2,4,8,2,1
BFA,1996,2,4,8,2,1
BFA,1997,2,4,8,2,1
BFA,1998,2,4,8,2,1
BFA,1999,2,4,8,2,1
BFA,2000,3,6,11,2,2
BFA,2001,3,6,11,2,2
BFA,2002,3,6,11,2,2
BFA,2003,3,6,11,2,2
BFA,2004,3,6,11,2,2
BFA,2005,3,6,11,2,2
BFA,2006,3,6,11,2,2
BFA,2007,3,6,11,2,2
BFA,2008,3,6,11,2,2
BFA,2009,3,6,11,2,2
BFA,2010,3,6,11,2,2
BFA,2011,3,6,11,2,2
BFA,2012,3,6,11,2,2
BFA,2013,3,6,11,2,2
BFA,2014,3,6,11,2,2
BFA,2015,3,6,11,2,2
BFA,2016,3,6,11,2,2
BFA,2017,3,6,11,2,2
BFA,2018,3,6,11,2,2
BFA,2019,5,8,14,4,3
BFA,2020,5,8,14,4,3
BFA,2021,5,8,14,4,3
BFA,2022,5,8,14,4,3
BFA,2023,5,8,14,4,3
BGD,1958,0,0,0,0,0
BGD,1959,0,0,0,0,0
BGD,1960,0,0,0,0,0
BGD,1961,0,0,0,0,0
BGD,1962,0,0,0,0,0
BGD,1963,0,0,0,0,0
BGD,1964,0,0,0,0,0
BGD,1965,0,0,0,0,0
BGD,1966,0,0,0,0,0
BGD,1967,0,0,0,0,0
BGD,1968,0,0,0,0,0
BGD,1969,0,0,0,0,0
BGD,1970,0,0,0,0,0
BGD,1971,0,0,0,0,0
BGD,1972,0,0,0,0,0
BGD,1973,0,0,2,0,1
BGD,1974,0,0,2,0,1
BGD,1975,0,0,2,0,1
BGD,1976,2,3,5,2,2
BGD,1977,2,3,5,2,2
BGD,1978,2,3,5,2,2
BGD,1979,2,3,5,2,2
BGD,1980,2,3,5,2,2
BGD,1981,2,3,5,2,2
BGD,1982,2,3,5,2,2
BGD,1983,2,3,5,2,2
BGD,1984,2,3,5,2,2
BGD,1985,2,3,5,2,2
BGD,1986,2,3,5,2,2
BGD,1987,2,3,5,2,2
BGD,1988,2,3,5,2,2
BGD,1989,2,3,6,2,3
BGD,1990,2,3,6,2,3
BGD,1991,2,3,6,2,3
BGD,1992,2,3,6,2,3
BGD,1993,2,3,6,2,3
BGD,1994,2,3,6,2,3
BGD,1995,2,3,7,2,4
BGD,1996,2,3,7,2,4
BGD,1997,2,3,7,2,4
BGD,1998,2,3,7,2,4
BGD,1999,2,3,7,2,4
BGD,2000,2,3,7,2,4
BGD,2001,2,3,7,2,4
BGD,2002,2,3,7,2,5
BGD,2003,2,3,7,2,5
BGD,2004,2,3,7,2,5
BGD,2005,2,3,7,2,5
BGD,2006,2,4,7,2,6
BGD,2007,2,4,7,2,6
BGD,2008,2,4,7,2,6
BGD,2009,2,4,7,2,6
BGD,2010,2,4,7,2,6
BGD,2011,2,4,7,2,7
BGD,2012,2,4,7,2,7
BGD,2013,2,4,7,2,7
BGD,2014,2,4,7,2,7
BGD,2015,2,4,7,2,7
BGD,2016,2,4,7,2,7
BGD,2017,2,4,7,2,7
BGD,2018,2,4,7,2,7
BGD,2019,2,4,7,2,7
BGD,2020,2,4,7,2,7
BGD,2021,2,4,7,2,7
BGD,2022,2,4,7,2,7
BGD,2023,2,4,7,2,7
BGR,1958,0,0,0,0,0
BGR,1959,0,0,0,0,0
BGR,1960,0,0,0,0,0
BGR,1961,0,0,0,0,0
BGR,1962,0,0,0,0,0
BGR,1963,0,0,0,0,0
BGR,1964,0,0,0,0,0
BGR,1965,0,0,0,0,0
BGR,1966,0,0,0,0,0
BGR,1967,0,0,0,0,0
BGR,1968,0,0,0,0,0
BGR,1969,0,0,0,0,0
BGR,1970,0,0,0,0,0
BGR,1971,0,0,0,0,0
BGR,1972,0,0,0,0,0
BGR,1973,0,0,0,0,0
BGR,1974,0,0,0,0,0
BGR,1975,0,0,0,0,0
BGR,1976,0,0,0,0,0
BGR,1977,0,0,0,0,0
BGR,1978,0,0,0,0,0
BGR,1979,0,0,0,0,0
BGR,1980,0,0,0,0,0
BGR,1981,0,0,0,0,0
BGR,1982,0,0,0,0,0
BGR,1983,0,0,0,0,0
BGR,1984,0,0,0,0,0
BGR,1985,0,0,0,0,0
BGR,1986,0,0,0,0,0
BGR,1987,0,0,0,0,0
BGR,1988,0,0,0,0,0
BGR,1989,0,0,0,0,0
BGR,1990,0,0,0,0,0
BGR,1991,0,0,0,0,0
BGR,1992,0,0,0,0,0
BGR,1993,0,0,0,0,0
BGR,1994,0,0,0,0,0
BGR,1995,0,0,0,0,0
BGR,1996,0,0,0,0,0
BGR,1997,0,0,0,0,0
BGR,1998,0,0,0,0,0
BGR,1999,0,0,0,0,0
BGR,2000,0,0,0,0,0
BGR,2001,0,0,0,0,0
BGR,2002,0,0,0,0,0
BGR,2003,0,0,0,0,0
BGR,2004,0,0,0,0,0
BGR,2005,0,0,0,0,0
BGR,2006,0,0,0,0,0
BGR,2007,12,12,43,12,25
BGR,2008,12,12,43,12,27
BGR,2009,12,12,43,12,28
BGR,2010,12,12,43,12,29
BGR,2011,12,12,43,12,30
BGR,2012,12,12,43,12,31
BGR,2013,12,12,45,11,33
BGR,2014,12,12,45,11,36
BGR,2015,12,12,45,11,36
BGR,2016,12,12,46,11,40
BGR,2017,12,12,46,11,42
BGR,2018,12,12,46,11,44
BGR,2019,12,12,47,11,47
BGR,2020,12,12,47,11,49
BGR,2021,12,12,49,11,50
BGR,2022,12,12,49,11,50
BGR,2023,12,12,49,11,50
BHR,1958,0,0,0,0,0
BHR,1959,0,0,0,0,0
BHR,1960,0,0,0,0,0
BHR,1961,0,0,0,0,0
BHR,1962,0,0,0,0,0
BHR,1963,0,0,0,0,0
BHR,1964,0,0,0,0,0
BHR,1965,0,0,0,0,0
BHR,1966,0,0,0,0,0
BHR,1967,0,0,0,0,0
BHR,1968,0,0,0,0,0
BHR,1969,0,0,0,0,0
BHR,1970,0,0,0,0,0
BHR,1971,0,0,0,0,0
BHR,1972,0,0,0,0,0
BHR,1973,0,0,0,0,0
BHR,1974,0,0,0,0,0
BHR,1975,0,0,0,0,0
BHR,1976,0,0,0,0,0
BHR,1977,0,0,0,0,0
BHR,1978,0,0,0,0,0
BHR,1979,0,0,0,0,0
BHR,1980,0,0,0,0,0
BHR,1981,0,0,0,0,0
BHR,1982,0,0,0,0,0
BHR,1983,0,0,0,0,0
BHR,1984,0,0,0,0,0
BHR,1985,0,0,0,0,0
BHR,1986,0,0,0,0,0
BHR,1987,0,0,0,0,0
BHR,1988,0,0,0,0,0
BHR,1989,0,0,0,0,0
BHR,1990,0,0,0,0,0
BHR,1991,0,0,0,0,0
BHR,1992,0,0,0,0,0
BHR,1993,0,0,0,0,0
BHR,1994,0,0,0,0,0
BHR,1995,0,0,0,0,0
BHR,1996,0,0,0,0,0
BHR,1997,0,0,0,0,0
BHR,1998,0,0,2,0,1
BHR,1999,0,0,2,0,1
BHR,2000,0,0,2,0,1
BHR,2001,0,0,2,0,1
BHR,2002,0,0,2,0,1
BHR,2003,3,3,16,3,2
BHR,2004,3,3,16,3,2
BHR,2005,3,3,16,3,2
BHR,2006,8,8,23,6,3
BHR,2007,8,8,23,6,3
BHR,2008,8,8,23,6,3
BHR,2009,8,8,23,6,3
BHR,2010,8,8,23,6,3
BHR,2011,8,8,23,6,3
BHR,2012,8,8,23,6,3
BHR,2013,10,10,26,6,4
BHR,2014,11,11,29,9,5
BHR,2015,11,11,29,9,5
BHR,2016,11,11,29,9,5
BHR,2017,11,11,29,9,5
BHR,2018,11,11,29,9,5
BHR,2019,11,11,29,9,5
BHR,2020,11,11,29,9,5
BHR,2021,11,11,29,9,5
BHR,2022,11,11,29,9,5
BHR,2023,11,11,29,9,5
BHS,1958,0,0,0,0,0
BHS,1959,0,0,0,0,0
BHS,1960,0,0,0,0,0
BHS,1961,0,0,0,0,0
BHS,1962,0,0,0,0,0
BHS,1963,0,0,0,0,0
BHS,1964,0,0,0,0,0
BHS,1965,0,0,0,0,0
BHS,1966,0,0,0,0,0
BHS,1967,0,0,0,0,0
BHS,1968,0,0,0,0,0
BHS,1969,0,0,0,0,0
BHS,1970,0,0,0,0,0
BHS,1971,0,0,0,0,0
BHS,1972,0,0,0,0,0
BHS,1973,0,0,0,0,0
BHS,1974,0,0,0,0,0
BHS,1975,0,0,0,0,0
BHS,1976,0,0,0,0,0
BHS,1977,0,0,0,0,0
BHS,1978,0,0,0,0,0
BHS,1979,0,0,0,0,0
BHS,1980,0,0,0,0,0
BHS,1981,0,0,0,0,0
BHS,1982,0,0,0,0,0
BHS,1983,5,8,12,5,1
BHS,1984,5,8,12,5,1
BHS,1985,5,8,12,5,1
BHS,1986,5,8,12,5,1
BHS,1987,5,8,12,5,1
BHS,1988,5,8,12,5,1
BHS,1989,5,8,12,5,1
BHS,1990,5,8,12,5,1
BHS,1991,5,8,12,5,1
BHS,1992,5,8,12,5,1
BHS,1993,5,8,12,5,1
BHS,1994,5,8,12,5,1
BHS,1995,5,8,12,5,1
BHS,1996,5,8,12,5,1
BHS,1997,5,8,12,5,1
BHS,1998,5,8,12,5,1
BHS,1999,5,8,12,5,1
BHS,2000,5,8,12,5,1
BHS,2001,5,8,12,5,1
BHS,2002,5,8,12,5,1
BHS,2003,5,8,12,5,1
BHS,2004,5,8,12,5,1
BHS,2005,5,8,12,5,1
BHS,2006,5,8,12,5,1
BHS,2007,5,8,12,5,1
BHS,2008,11,11,22,11,2
BHS,2009,11,11,22,11,2
BHS,2010,11,11,22,11,2
BHS,2011,11,11,22,11,2
BHS,2012,11,11,22,11,2
BHS,2013,11,11,22,11,2
BHS,2014,11,11,22,11,2
BHS,2015,11,11,22,11,2
BHS,2016,11,11,22,11,2
BHS,2017,11,11,22,11,2
BHS,2018,11,11,22,11,2
BHS,2019,11,11,22,11,2
BHS,2020,11,11,22,11,2
BHS,2021,11,11,25,11,3
BHS,2022,11,11,25,11,3
BHS,2023,11,11,25,11,3
BIH,1958,0,0,0,0,0
BIH,1959,0,0,0,0,0
BIH,1960,0,0,0,0,0
BIH,1961,0,0,0,0,0
BIH,1962,0,0,0,0,0
BIH,1963,0,0,0,0,0
BIH,1964,0,0,0,0,0
BIH,1965,0,0,0,0,0
BIH,1966,0,0,0,0,0
BIH,1967,0,0,0,0,0
BIH,1968,0,0,0,0,0
BIH,1969,0,0,0,0,0
BIH,1970,0,0,0,0,0
BIH,1971,0,0,0,0,0
BIH,1972,0,0,0,0,0
BIH,1973,0,0,0,0,0
BIH,1974,0,0,0,0,0
BIH,1975,0,0,0,0,0
BIH,1976,0,0,0,0,0
BIH,1977,0,0,0,0,0
BIH,1978,0,0,0,0,0
BIH,1979,0,0,0,0,0
BIH,1980,0,0,0,0,0
BIH,1981,0,0,0,0,0
BIH,1982,0,0,0,0,0
BIH,1983,0,0,0,0,0
BIH,1984,0,0,0,0,0
BIH,1985,0,0,0,0,0
BIH,1986,0,0,0,0,0
BIH,1987,0,0,0,0,0
BIH,1988,0,0,0,0,0
BIH,1989,0,0,0,0,0
BIH,1990,0,0,0,0,0
BIH,1991,0,0,0,0,0
BIH,1992,0,0,0,0,0
BIH,1993,0,0,0,0,0
BIH,1994,0,0,0,0,0
BIH,1995,0,0,0,0,0
BIH,1996,0,0,0,0,0
BIH,1997,0,0,0,0,0
BIH,1998,0,0,0,0,0
BIH,1999,0,0,0,0,0
BIH,2000,0,0,0,0,0
BIH,2001,0,0,0,0,0
BIH,2002,0,0,0,0,0
BIH,2003,7,8,12,7,1
BIH,2004,7,8,12,7,1
BIH,2005,7,8,12,7,1
BIH,2006,7,8,12,7,1
BIH,2007,10,10,17,10,2
BIH,2008,11,11,18,10,3
BIH,2009,11,11,18,10,3
BIH,2010,11,11,18,10,3
BIH,2011,11,11,18,10,3
BIH,2012,11,11,18,10,3
BIH,2013,11,11,18,10,3
BIH,2014,11,11,18,10,3
BIH,2015,11,11,20,10,4
BIH,2016,11,11,20,10,4
BIH,2017,11,11,20,10,4
BIH,2018,11,11,20,10,4
BIH,2019,11,11,20,10,4
BIH,2020,11,11,20,10,4
BIH,2021,11,11,20,10,4
BIH,2022,11,11,20,10,4
BIH,2023,11,11,20,10,4
BLR,1958,0,0,0,0,0
BLR,1959,0,0,0,0,0
BLR,1960,0,0,0,0,0
BLR,1961,0,0,0,0,0
BLR,1962,0,0,0,0,0
BLR,1963,0,0,0,0,0
BLR,1964,0,0,0,0,0
BLR,1965,0,0,0,0,0
BLR,1966,0,0,0,0,0
BLR,1967,0,0,0,0,0
BLR,1968,0,0,0,0,0
BLR,1969,0,0,0,0,0
BLR,1970,0,0,0,0,0
BLR,1971,0,0,0,0,0
BLR,1972,0,0,0,0,0
BLR,1973,0,0,0,0,0
BLR,1974,0,0,0,0,0
BLR,1975,0,0,0,0,0
BLR,1976,0,0,0,0,0
BLR,1977,0,0,0,0,0
BLR,1978,0,0,0,0,0
BLR,1979,0,0,0,0,0
BLR,1980,0,0,0,0,0
BLR,1981,0,0,0,0,0
BLR,1982,0,0,0,0,0
BLR,1983,0,0,0,0,0
BLR,1984,0,0,0,0,0
BLR,1985,0,0,0,0,0
BLR,1986,0,0,0,0,0
BLR,1987,0,0,0,0,0
BLR,1988,0,0,0,0,0
BLR,1989,0,0,0,0,0
BLR,1990,0,0,0,0,0
BLR,1991,0,0,0,0,0
BLR,1992,0,0,0,0,0
BLR,1993,2,2,6,2,1
BLR,1994,6,7,12,5,2
BLR,1995,6,7,12,5,2
BLR,1996,6,7,12,5,2
BLR,1997,8,8,21,5,4
BLR,1998,8,8,21,5,4
BLR,1999,8,8,21,5,4
BLR,2000,8,8,21,5,4
BLR,2001,8,8,21,5,4
BLR,2002,8,8,21,5,4
BLR,2003,8,8,21,5,4
BLR,2004,9,10,22,8,5
BLR,2005,9,10,22,8,5
BLR,2006,9,10,22,8,6
BLR,2007,9,10,22,8,6
BLR,2008,9,10,22,8,6
BLR,2009,9,10,22,8,6
BLR,2010,9,10,22,8,6
BLR,2011,9,10,22,8,6
BLR,2012,9,10,22,8,6
BLR,2013,9,10,22,8,5
BLR,2014,9,10,22,8,5
BLR,2015,11,11,31,10,8
BLR,2016,12,12,29,10,8
BLR,2017,12,12,29,10,8
BLR,2018,12,12,29,10,8
BLR,2019,12,12,29,10,9
BLR,2020,12,12,29,10,9
BLR,2021,12,12,29,10,10
BLR,2022,12,12,29,10,10
BLR,2023,12,12,29,10,10
BLZ,1958,0,0,0,0,0
BLZ,1959,0,0,0,0,0
BLZ,1960,0,0,0,0,0
BLZ,1961,0,0,0,0,0
BLZ,1962,0,0,0,0,0
BLZ,1963,0,0,0,0,0
BLZ,1964,0,0,0,0,0
BLZ,1965,0,0,0,0,0
BLZ,1966,0,0,0,0,0
BLZ,1967,0,0,0,0,0
BLZ,1968,0,0,0,0,0
BLZ,1969,0,0,0,0,0
BLZ,1970,0,0,0,0,0
BLZ,1971,0,0,0,0,0
BLZ,1972,0,0,0,0,0
BLZ,1973,0,0,0,0,0
BLZ,1974,5,8,12,5,1
BLZ,1975,5,8,12,5,1
BLZ,1976,5,8,12,5,1
BLZ,1977,5,8,12,5,1
BLZ,1978,5,8,12,5,1
BLZ,1979,5,8,12,5,1
BLZ,1980,5,8,12,5,1
BLZ,1981,5,8,12,5,1
BLZ,1982,5,8,12,5,1
BLZ,1983,5,8,12,5,1
BLZ,1984,5,8,12,5,1
BLZ,1985,5,8,12,5,1
BLZ,1986,5,8,12,5,1
BLZ,1987,5,8,12,5,1
BLZ,1988,5,8,12,5,1
BLZ,1989,5,8,12,5,1
BLZ,1990,5,8,12,5,1
BLZ,1991,5,8,12,5,1
BLZ,1992,5,8,12,5,1
BLZ,1993,5,8,12,5,1
BLZ,1994,5,8,12,5,1
BLZ,1995,5,8,12,5,1
BLZ,1996,5,8,12,5,1
BLZ,1997,5,8,12,5,1
BLZ,1998,5,8,12,5,1
BLZ,1999,5,8,12,5,1
BLZ,2000,5,8,12,5,1
BLZ,2001,5,8,12,5,1
BLZ,2002,5,8,12,5,1
BLZ,2003,5,8,12,5,1
BLZ,2004,5,8,12,5,1
BLZ,2005,5,8,12,5,1
BLZ,2006,5,8,12,5,1
BLZ,2007,5,8,12,5,1
BLZ,2008,11,11,22,11,2
BLZ,2009,11,11,22,11,2
BLZ,2010,11,11,22,11,2
BLZ,2011,11,11,22,11,2
BLZ,2012,11,11,22,11,2
BLZ,2013,11,11,22,11,2
BLZ,2014,11,11,22,11,2
BLZ,2015,11,11,22,11,2
BLZ,2016,11,11,22,11,2
BLZ,2017,11,11,22,11,2
BLZ,2018,11,11,22,11,2
BLZ,2019,11,11,22,11,2
BLZ,2020,11,11,22,11,2
BLZ,2021,11,11,25,11,3
BLZ,2022,11,11,25,11,3
BLZ,2023,11,11,25,11,3
BMU,1958,0,0,0,0,0
BMU,1959,0,0,0,0,0
BMU,1960,0,0,0,0,0
BMU,1961,0,0,0,0,0
BMU,1962,0,0,0,0,0
BMU,1963,0,0,0,0,0
BMU,1964,0,0,0,0,0
BMU,1965,0,0,0,0,0
BMU,1966,0,0,0,0,0
BMU,1967,0,0,0,0,0
BMU,1968,0,0,0,0,0
BMU,1969,0,0,0,0,0
BMU,1970,0,0,0,0,0
BMU,1971,7,8,10,7,1
BMU,1972,7,8,10,7,1
BMU,1973,7,8,10,7,1
BMU,1974,7,8,10,7,1
BMU,1975,7,8,10,7,1
BMU,1976,7,8,10,7,1
BMU,1977,7,8,10,7,1
BMU,1978,7,8,10,7,1
BMU,1979,7,8,10,7,1
BMU,1980,7,8,10,7,1
BMU,1981,7,8,10,7,1
BMU,1982,7,8,10,7,1
BMU,1983,7,8,10,7,1
BMU,1984,7,8,10,7,1
BMU,1985,7,8,10,7,1
BMU,1986,7,8,10,7,1
BMU,1987,7,8,10,7,1
BMU,1988,7,8,10,7,1
BMU,1989,7,8,10,7,1
BMU,1990,7,8,10,7,1
BMU,1991,7,8,10,7,1
BMU,1992,7,8,10,7,1
BMU,1993,7,8,10,7,1
BMU,1994,7,8,10,7,1
BMU,1995,7,8,10,7,1
BMU,1996,7,8,10,7,1
BMU,1997,7,8,10,7,1
BMU,1998,7,8,10,7,1
BMU,1999,7,8,10,7,1
BMU,2000,7,8,10,7,1
BMU,2001,7,8,10,7,1
BMU,2002,7,8,10,7,1
BMU,2003,7,8,10,7,1
BMU,2004,7,8,10,7,1
BMU,2005,7,8,10,7,1
BMU,2006,7,8,10,7,1
BMU,2007,7,8,10,7,1
BMU,2008,7,8,10,7,1
BMU,2009,7,8,10,7,1
BMU,2010,7,8,10,7,1
BMU,2011,7,8,10,7,1
BMU,2012,7,8,10,7,1
BMU,2013,7,8,10,7,1
BMU,2014,7,8,10,7,1
BMU,2015,7,8,10,7,1
