ISO3,year,D_US,D_EU,D_ON,D_S
ISR,2005,4.999999999995,3.999999999999,0.999999999999,5.999964443068012
JOR,2005,1.999999999998,2.999999999997,2.999999999997,4.941374767574442
LAO,2005,1.5238095238095237,0.0,0.0,3.9999999999969997
MEX,2005,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2005,5.999999999994,0.0,0.0,6.0
SGP,2005,4.999999999995,0.0,5.999999999999,5.507936507935508
SLV,2005,5.999999999994,0.0,0.0,6.0
USA,2005,6.0,0.0,0.0,0.0
VNM,2005,2.0317460317460316,0.0,0.0,2.999999999997
AUS,2006,5.999999999994,0.0,5.757873519778163,0.0
BHR,2006,4.999999999995,0.0,0.0,2.9999999999975078
CAN,2006,5.999999999995646,0.0,4.9999999999960005,0.0
CHL,2006,5.999999999994,4.999999999995,5.999999999999,6.0
CRI,2006,5.999999999998611,0.0,0.999999999999,6.0
DOM,2006,4.611111111111112,0.0,0.0,5.999999999999691
GTM,2006,5.999999999998611,0.0,0.0,5.999999999999998
HND,2006,5.999999999998611,0.0,0.0,5.999999999999998
ISR,2006,4.999999999995,3.999999999999,0.999999999999,5.999964443068012
JOR,2006,1.999999999998,2.999999999997,2.999999999997,4.941374767574442
LAO,2006,1.5238095238095237,0.0,0.0,3.9999999999975078
MAR,2006,5.999999999994,2.999999999997,2.999999999997,5.758620689653561
MEX,2006,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2006,5.999999999998611,0.0,0.0,6.0
SGP,2006,4.999999999995,0.0,6.0,6.0
SLV,2006,5.999999999998611,0.0,0.0,6.0
USA,2006,6.0,0.0,0.0,0.0
VNM,2006,2.0317460317460316,0.0,0.0,2.999999999997
AUS,2007,5.999999999994,0.0,5.757873519778163,0.0
BHR,2007,4.999999999995,0.0,0.0,2.9999999999975078
CAN,2007,5.999999999995646,0.0,4.9999999999960005,0.0
CHL,2007,5.999999999994,4.999999999995,5.999999999999,6.0
CRI,2007,5.999999999998611,0.0,0.999999999999,6.0
DOM,2007,4.611111111111112,0.0,0.0,5.999999999999691
GTM,2007,5.999999999998611,0.0,0.0,5.999999999999998
HND,2007,5.999999999998611,0.0,0.0,5.999999999999998
ISR,2007,4.999999999995,3.999999999999,0.999999999999,5.999964443069012
JOR,2007,1.999999999998,2.999999999997,2.999999999997,4.941374767574442
LAO,2007,1.5238095238095237,0.0,0.0,3.999999999997913
MAR,2007,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2007,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2007,5.999999999998611,0.0,0.0,6.0
SGP,2007,4.999999999995,0.0,6.0,6.0
SLV,2007,5.999999999998611,0.0,0.0,6.0
USA,2007,6.0,0.0,0.0,0.0
VNM,2007,2.0317460317460316,0.0,0.0,2.999999999997823
AUS,2008,5.999999999994,0.0,5.757873519778163,0.0
BHR,2008,4.999999999995,0.0,0.0,2.9999999999975078
CAN,2008,5.999999999995646,0.0,4.9999999999960005,0.0
CHL,2008,5.999999999994,4.999999999995,5.999999999999,6.0
CRI,2008,5.999999999998611,0.0,0.999999999999,6.0
DOM,2008,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2008,5.999999999998611,0.0,0.0,5.999999999999998
HND,2008,5.999999999998611,0.0,0.0,6.0
ISR,2008,4.999999999995,3.999999999999,0.999999999999,5.999964443069012
JOR,2008,1.999999999998,2.999999999997,2.999999999997,4.941374767574442
LAO,2008,1.5238095238095237,0.0,2.9999999999987548,3.999999999997913
MAR,2008,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2008,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2008,5.999999999998611,0.0,0.0,6.0
SGP,2008,4.999999999995,0.0,6.0,6.0
SLV,2008,5.999999999998611,0.0,0.0,6.0
USA,2008,6.0,0.0,0.0,0.0
VNM,2008,2.0317460317460316,0.0,2.9999999999987548,2.999999999997823
AUS,2009,5.999999999994,0.0,5.999999999999758,0.0
BHR,2009,4.999999999995,0.0,0.0,4.75467775467614
CAN,2009,5.999999999995646,0.0,5.999999999998,0.0
CHL,2009,5.999999999994,4.999999999995,6.0,6.0
CRI,2009,5.999999999998611,0.0,0.999999999999,6.0
DOM,2009,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2009,5.999999999998611,0.0,0.0,6.0
HND,2009,5.999999999998611,0.0,0.0,6.0
ISR,2009,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2009,1.999999999998,2.999999999997,2.999999999997,4.941374767574442
LAO,2009,1.5238095238095237,0.0,2.9999999999987548,3.9999999999979847
MAR,2009,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2009,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2009,5.999999999998611,0.0,0.0,6.0
OMN,2009,5.999999999994,0.0,0.0,4.75467775467614
PER,2009,5.999999999994,0.0,3.999999999996,5.999999999998
SGP,2009,4.999999999995,0.0,6.0,6.0
SLV,2009,5.999999999998611,0.0,0.0,6.0
USA,2009,6.0,0.0,0.0,0.0
VNM,2009,2.0317460317460316,0.0,4.999999999997877,2.9999999999987916
AUS,2010,5.999999999994,0.0,5.999999999999758,0.0
BHR,2010,4.999999999995,0.0,0.0,4.75467775467614
CAN,2010,5.999999999995646,0.0,5.999999999998,0.0
CHL,2010,5.999999999994,4.999999999995,6.0,6.0
CRI,2010,5.999999999998611,0.0,0.999999999999,6.0
DOM,2010,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2010,5.999999999998611,0.0,0.0,6.0
HND,2010,5.999999999998611,0.0,0.0,6.0
ISR,2010,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2010,1.999999999998,2.999999999997,2.999999999997,4.941374767574442
LAO,2010,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2010,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2010,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2010,5.999999999998611,0.0,0.0,6.0
OMN,2010,5.999999999994,0.0,0.0,4.75467775467614
PER,2010,5.999999999994,0.0,3.999999999996,5.999999999999
SGP,2010,4.999999999995,0.0,6.0,6.0
SLV,2010,5.999999999998611,0.0,0.0,6.0
USA,2010,6.0,0.0,0.0,0.0
VNM,2010,2.0317460317460316,0.0,4.999999999999,4.999999999999
AUS,2011,5.999999999994,0.0,5.999999999999758,0.0
BHR,2011,4.999999999995,0.0,0.0,4.75467775467614
CAN,2011,5.999999999995646,0.0,5.999999999999,0.0
CHL,2011,5.999999999994,4.999999999995,6.0,6.0
CRI,2011,5.999999999998611,0.0,0.999999999999,6.0
DOM,2011,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2011,5.999999999998611,0.0,0.0,6.0
HND,2011,5.999999999998611,0.0,0.0,6.0
ISR,2011,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2011,1.999999999998,2.999999999997,2.999999999997,4.999999999998941
LAO,2011,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2011,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2011,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2011,5.999999999998611,0.0,0.0,6.0
OMN,2011,5.999999999994,0.0,0.0,4.75467775467614
PER,2011,5.999999999994,0.0,5.999999999997,6.0
SGP,2011,4.999999999995,0.0,6.0,6.0
SLV,2011,5.999999999998611,0.0,0.0,6.0
USA,2011,6.0,0.0,0.0,0.0
VNM,2011,2.0317460317460316,0.0,4.999999999999,4.999999999999
AUS,2012,5.999999999994,0.0,5.999999999999758,0.0
BHR,2012,4.999999999995,0.0,0.0,4.75467775467614
CAN,2012,5.999999999995646,0.0,5.999999999999,0.0
CHL,2012,5.999999999994,4.999999999995,6.0,6.0
COL,2012,5.999999999994,0.0,5.999999999999,5.999999999999998
CRI,2012,5.999999999998611,0.0,0.999999999999,6.0
DOM,2012,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2012,5.999999999998611,0.0,0.0,6.0
HND,2012,5.999999999998611,0.0,0.0,6.0
ISR,2012,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2012,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2012,5.999999999994,5.999999999994,5.999999999994,6.0
LAO,2012,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2012,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2012,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2012,5.999999999998611,0.0,0.0,6.0
OMN,2012,5.999999999994,0.0,0.0,4.75467775467614
PAN,2012,5.999999999994,0.0,0.0,6.0
PER,2012,5.999999999994,0.0,5.999999999999,6.0
SGP,2012,4.999999999995,0.0,6.0,6.0
SLV,2012,5.999999999998611,0.0,0.0,6.0
USA,2012,6.0,0.0,0.0,0.0
VNM,2012,2.0317460317460316,0.0,4.999999999999,4.999999999999
AUS,2013,5.999999999994,0.0,5.999999999999758,0.0
BHR,2013,4.999999999995,0.0,0.0,5.999999999997755
CAN,2013,5.999999999995646,0.0,5.999999999999,0.0
CHL,2013,5.999999999994,4.999999999995,6.0,6.0
COL,2013,5.999999999994,5.999999999994,5.999999999999,5.999999999999998
CRI,2013,5.999999999998611,5.999999999994,0.999999999999,6.0
DOM,2013,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2013,5.999999999998611,5.999999999994,0.0,6.0
HND,2013,5.999999999998611,5.999999999994,0.0,6.0
ISR,2013,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2013,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2013,5.999999999994,5.999999999994,5.999999999994,6.0
LAO,2013,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2013,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2013,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2013,5.999999999998611,5.999999999994,0.0,6.0
OMN,2013,5.999999999994,0.0,0.0,5.999999999997755
PAN,2013,5.999999999994,5.999999999994,4.999999999995,6.0
PER,2013,5.999999999994,5.999999999994,5.999999999999,6.0
SGP,2013,4.999999999995,0.0,6.0,6.0
SLV,2013,5.999999999998611,5.999999999994,0.0,6.0
USA,2013,6.0,0.0,0.0,0.0
VNM,2013,2.0317460317460316,0.0,4.999999999999,4.999999999999
AUS,2014,5.999999999994,0.0,6.0,0.0
BHR,2014,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2014,5.999999999995646,0.0,6.0,0.0
CHL,2014,5.999999999994,4.999999999995,6.0,6.0
COL,2014,5.999999999994,5.999999999994,5.999999999999877,5.999999999999998
CRI,2014,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2014,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2014,5.999999999998611,5.999999999994,0.0,6.0
HND,2014,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2014,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2014,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2014,5.999999999994,5.999999999994,5.999999999998,6.0
LAO,2014,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2014,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2014,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2014,5.999999999998611,5.999999999994,0.0,6.0
OMN,2014,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2014,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2014,5.999999999994,5.999999999994,5.999999999999,6.0
SGP,2014,4.999999999995,0.0,6.0,6.0
SLV,2014,5.999999999998611,5.999999999994,0.0,6.0
USA,2014,6.0,0.0,0.0,0.0
VNM,2014,2.0317460317460316,0.0,4.999999999999,4.999999999999
AUS,2015,5.999999999994,0.0,6.0,0.0
BHR,2015,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2015,5.999999999995646,0.0,6.0,0.0
CHL,2015,5.999999999994,4.999999999995,6.0,6.0
COL,2015,5.999999999994,5.999999999994,5.999999999999877,5.999999999999998
CRI,2015,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2015,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2015,5.999999999998611,5.999999999994,0.0,6.0
HND,2015,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2015,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2015,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2015,5.999999999994,5.999999999994,5.999999999999,6.0
LAO,2015,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2015,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2015,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2015,5.999999999998611,5.999999999994,0.0,6.0
OMN,2015,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2015,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2015,5.999999999994,5.999999999994,5.999999999999,6.0
SGP,2015,4.999999999995,0.0,6.0,6.0
SLV,2015,5.999999999998611,5.999999999994,0.0,6.0
USA,2015,6.0,0.0,0.0,0.0
VNM,2015,2.0317460317460316,0.0,4.999999999999,5.0
AUS,2016,5.999999999994,0.0,6.0,0.0
BHR,2016,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2016,5.999999999995646,0.0,6.0,0.0
CHL,2016,5.999999999994,4.999999999995,6.0,6.0
COL,2016,5.999999999994,5.999999999994,5.999999999999877,6.0
CRI,2016,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2016,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2016,5.999999999998611,5.999999999994,0.0,6.0
HND,2016,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2016,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2016,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2016,5.999999999994,5.999999999994,5.999999999999,6.0
LAO,2016,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2016,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2016,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2016,5.999999999998611,5.999999999994,0.0,6.0
OMN,2016,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2016,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2016,5.999999999994,5.999999999994,5.999999999999,6.0
SGP,2016,4.999999999995,0.0,6.0,6.0
SLV,2016,5.999999999998611,5.999999999994,0.0,6.0
USA,2016,6.0,0.0,0.0,0.0
VNM,2016,2.0317460317460316,0.0,4.999999999999,5.0
AUS,2017,5.999999999994,0.0,6.0,0.0
BHR,2017,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2017,5.999999999995646,5.999999999994,6.0,0.0
CHL,2017,5.999999999994,4.999999999995,6.0,6.0
COL,2017,5.999999999994,6.0,5.999999999999877,6.0
CRI,2017,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2017,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2017,5.999999999998611,5.999999999994,0.0,6.0
HND,2017,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2017,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2017,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2017,5.999999999994,5.999999999994,6.0,6.0
LAO,2017,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2017,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2017,5.999999999994,4.999999999995,3.999999999999,6.0
NIC,2017,5.999999999998611,5.999999999994,0.0,6.0
OMN,2017,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2017,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2017,5.999999999994,6.0,5.999999999999,6.0
SGP,2017,4.999999999995,0.0,6.0,6.0
SLV,2017,5.999999999998611,5.999999999994,0.0,6.0
USA,2017,6.0,0.0,0.0,0.0
VNM,2017,2.0317460317460316,0.0,4.999999999999,5.0
AUS,2018,5.999999999994,0.0,6.0,0.0
BHR,2018,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2018,5.999999999995646,5.999999999994,6.0,0.0
CHL,2018,5.999999999994,4.999999999995,6.0,6.0
COL,2018,5.999999999994,6.0,5.999999999999877,6.0
CRI,2018,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2018,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2018,5.999999999998611,5.999999999994,0.0,6.0
HND,2018,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2018,4.999999999995,3.999999999999,0.999999999999,5.999999999999667
JOR,2018,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2018,5.999999999994,5.999999999994,6.0,6.0
LAO,2018,1.5238095238095237,0.0,3.999999999999,4.999999999999
MAR,2018,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2018,5.999999999994,4.999999999995,5.999999999998,6.0
NIC,2018,5.999999999998611,5.999999999994,0.0,6.0
OMN,2018,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2018,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2018,5.999999999994,6.0,5.999999999999,6.0
SGP,2018,4.999999999995,0.0,6.0,6.0
SLV,2018,5.999999999998611,5.999999999994,0.0,6.0
USA,2018,6.0,0.0,0.0,0.0
VNM,2018,2.0317460317460316,0.0,4.999999999999,5.0
AUS,2019,5.999999999994,0.0,6.0,0.0
BHR,2019,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2019,5.999999999995646,5.999999999994,6.0,0.0
CHL,2019,5.999999999994,4.999999999995,6.0,6.0
COL,2019,5.999999999994,6.0,5.999999999999877,6.0
CRI,2019,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2019,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2019,5.999999999998611,5.999999999994,0.0,6.0
HND,2019,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2019,4.999999999995,3.999999999999,1.0,5.999999999999667
JOR,2019,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
KOR,2019,5.999999999994,5.999999999994,6.0,6.0
LAO,2019,1.5238095238095237,0.0,3.999999999999,5.0
MAR,2019,5.999999999994,2.999999999997,2.999999999997,5.7586206896540535
MEX,2019,5.999999999994,4.999999999995,5.999999999998,6.0
NIC,2019,5.999999999998611,5.999999999994,0.0,6.0
OMN,2019,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2019,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2019,5.999999999994,6.0,5.999999999999,6.0
SGP,2019,4.999999999995,5.999999999998939,6.0,6.0
SLV,2019,5.999999999998611,5.999999999994,0.0,6.0
USA,2019,6.0,0.0,0.0,0.0
VNM,2019,2.0317460317460316,0.0,5.999999999999,5.0
AUS,2020,5.999999999994,0.0,6.0,0.0
BHR,2020,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2020,6.0,5.999999999994,6.0,0.0
CHL,2020,5.999999999994,4.999999999995,6.0,6.0
COL,2020,5.999999999994,6.0,5.999999999999877,6.0
CRI,2020,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2020,4.611111111111112,5.999999999994,0.0,5.999999999999691
GTM,2020,5.999999999998611,5.999999999994,0.0,6.0
HND,2020,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2020,4.999999999995,3.999999999999,1.0,5.999999999999974
JOR,2020,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
JPN,2020,0.0,5.999999999994,6.0,0.0
KOR,2020,5.999999999994,5.999999999994,6.0,6.0
LAO,2020,1.5238095238095237,0.0,3.999999999999,5.0
MAR,2020,5.999999999994,2.999999999997,2.999999999997,5.999999999998758
MEX,2020,6.0,4.999999999995,5.999999999998,6.0
NIC,2020,5.999999999998611,5.999999999994,0.0,6.0
OMN,2020,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2020,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2020,5.999999999994,6.0,6.0,6.0
SGP,2020,4.999999999995,5.999999999998939,6.0,6.0
SLV,2020,5.999999999998611,5.999999999994,0.0,6.0
USA,2020,6.0,0.0,0.0,0.0
VNM,2020,2.0317460317460316,5.999999999994,5.999999999999,5.0
AUS,2021,5.999999999994,0.0,6.0,0.0
BHR,2021,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2021,6.0,5.999999999994,6.0,0.0
CHL,2021,5.999999999994,4.999999999995,6.0,6.0
COL,2021,5.999999999994,6.0,5.999999999999877,6.0
CRI,2021,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2021,4.611111111111112,6.0,0.0,5.999999999999691
GTM,2021,5.999999999998611,5.999999999994,0.0,6.0
HND,2021,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2021,4.999999999995,3.999999999999,1.0,5.999999999999974
JOR,2021,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
JPN,2021,0.0,6.0,6.0,0.0
KOR,2021,5.999999999994,5.999999999994,6.0,6.0
LAO,2021,1.5238095238095237,0.0,3.999999999999,5.0
MAR,2021,5.999999999994,3.999999999999,2.999999999997,5.999999999998758
MEX,2021,6.0,4.999999999995,5.999999999998,6.0
NIC,2021,5.999999999998611,5.999999999994,0.0,6.0
OMN,2021,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2021,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2021,5.999999999994,6.0,6.0,6.0
SGP,2021,4.999999999995,5.999999999998939,6.0,6.0
SLV,2021,5.999999999998611,5.999999999994,0.0,6.0
USA,2021,6.0,0.0,0.0,0.0
VNM,2021,2.0317460317460316,5.999999999994,5.999999999999,5.0
AUS,2022,5.999999999994,0.0,6.0,0.0
BHR,2022,4.999999999995,0.0,5.999999999994,5.999999999997755
CAN,2022,6.0,5.999999999994,6.0,0.0
CHL,2022,5.999999999994,4.999999999995,6.0,6.0
COL,2022,5.999999999994,6.0,5.999999999999877,6.0
CRI,2022,5.999999999998611,5.999999999994,5.999999999995,6.0
DOM,2022,4.611111111111112,6.0,0.0,5.999999999999691
GTM,2022,5.999999999998611,5.999999999994,0.0,6.0
HND,2022,5.999999999998611,5.999999999994,4.999999999995,6.0
ISR,2022,4.999999999995,3.999999999999,1.0,5.999999999999974
JOR,2022,1.999999999998,2.999999999997,3.9999999999969997,4.999999999998941
JPN,2022,0.0,6.0,6.0,0.0
KOR,2022,5.999999999994,5.999999999994,6.0,6.0
LAO,2022,1.5238095238095237,0.0,4.999999999999,5.0
MAR,2022,5.999999999994,3.999999999999,2.999999999997,5.999999999998758
MEX,2022,6.0,4.999999999995,5.999999999998,6.0
NIC,2022,5.999999999998611,5.999999999994,0.0,6.0
OMN,2022,5.999999999994,0.0,5.999999999994,5.999999999997755
PAN,2022,5.999999999994,5.999999999994,5.999999999999,6.0
PER,2022,5.999999999994,6.0,6.0,6.0
SGP,2022,4.999999999995,5.999999999998939,6.0,6.0
SLV,2022,5.999999999998611,5.999999999994,0.0,6.0
USA,2022,6.0,0.0,0.0,0.0
VNM,2022,2.0317460317460316,5.999999999994,5.999999999999,5.0
ABW,1989,0.0,3.999999999996,0.0,0.0
AIA,1989,0.0,3.999999999996,0.0,0.0
AUS,1989,0.0,0.0,2.146668426335849,0.0
AUT,1989,0.0,6.0,0.0,0.0
BEL,1989,0.0,6.0,0.0,0.0
BGR,1989,0.0,0.0,0.0,0.0
BMU,1989,0.0,3.999999999996,0.0,0.0
BRA,1989,0.0,0.0,0.0,0.5079365079365079
CHE,1989,0.0,6.0,0.0,0.0
CHL,1989,0.0,0.0,0.0,1.5172413793103448
CYM,1989,0.0,3.999999999996,0.0,0.0
CYP,1989,0.0,0.7578735197782817,0.0,0.0
CZE,1989,0.0,0.0,0.0,0.0
DEU,1989,0.0,6.0,0.0,0.0
DNK,1989,0.0,6.0,0.0,0.0
DZA,1989,0.0,0.0,0.0,0.7586206896551724
EGY,1989,0.0,0.8808583986210592,0.0,0.0
ESP,1989,0.0,5.999999999999,0.0,0.0
FIN,1989,0.0,5.999999999994,0.0,0.0
FRA,1989,0.0,6.0,0.0,0.0
FRO,1989,0.0,0.0,0.0,0.0
GBR,1989,0.0,6.0,0.0,0.0
GRC,1989,0.0,6.0,0.0,0.0
GRL,1989,0.0,3.999999999996,0.0,0.0
HUN,1989,0.0,0.0,0.0,0.0
IND,1989,0.0,0.0,0.0,1.999999999998
IRL,1989,0.0,6.0,0.0,0.0
ISL,1989,0.0,6.0,0.0,0.0
ITA,1989,0.0,6.0,0.0,0.0
JOR,1989,0.0,0.0,0.0,0.0
KEN,1989,0.0,2.4589774078478,0.0,0.7586206896551724
KOR,1989,0.0,0.0,0.0,1.999999999998
LBN,1989,0.0,0.0,0.0,0.0
LIE,1989,0.0,0.0,0.0,0.0
LUX,1989,0.0,6.0,0.0,0.0
MAR,1989,0.0,0.0,0.0,0.7586206896551724
MCO,1989,0.0,0.0,0.0,0.0
MEX,1989,0.0,0.0,0.0,0.999999999999
MLT,1989,0.0,0.0,0.0,0.0
MSR,1989,0.0,3.999999999996,0.0,3.5079365079342666
NCL,1989,0.0,3.999999999996,0.0,0.0
NLD,1989,0.0,6.0,0.0,0.0
NOR,1989,0.0,6.0,0.0,0.0
PAK,1989,0.0,0.0,0.0,0.0
PCN,1989,0.0,3.999999999996,0.0,0.0
PER,1989,0.0,0.0,0.0,1.758620689654931
PHL,1989,0.0,0.0,0.0,0.5079365079365079
POL,1989,0.0,0.0,0.0,0.0
PRT,1989,0.0,5.999999999999,0.0,0.0
PYF,1989,0.0,3.999999999996,0.0,0.0
SPM,1989,0.0,3.999999999996,0.0,0.0
SRB,1989,0.0,0.0,0.0,0.0
SWE,1989,0.0,6.0,0.0,0.0
SYR,1989,0.0,0.0,0.0,0.0
TCA,1989,0.0,3.999999999996,0.0,0.0
TUN,1989,0.0,0.0,0.0,0.7586206896551724
TUR,1989,0.0,0.9417360285374554,0.0,0.0
TZA,1989,0.0,2.4589774078478,0.0,0.7586206896551724
UGA,1989,0.0,2.4589774078478,0.0,0.7586206896551724
URY,1989,0.0,0.0,0.0,0.0
WLF,1989,0.0,3.999999999996,0.0,0.0
ABW,1990,0.0,3.999999999996,0.0,0.0
AIA,1990,0.0,3.999999999996,0.0,0.0
AUS,1990,0.0,0.0,2.146668426335849,0.0
AUT,1990,0.0,6.0,0.0,0.0
BEL,1990,0.0,6.0,0.0,0.0
BGR,1990,0.0,0.0,0.0,0.0
BMU,1990,0.0,3.999999999996,0.0,0.0
BRA,1990,0.0,0.0,0.0,0.5079365079365079
CHE,1990,0.0,6.0,0.0,0.0
CHL,1990,0.0,0.0,0.0,1.5172413793103448
CYM,1990,0.0,3.999999999996,0.0,0.0
CYP,1990,0.0,0.7578735197782817,0.0,0.0
CZE,1990,0.0,0.0,0.0,0.0
DEU,1990,0.0,6.0,0.0,0.0
DNK,1990,0.0,6.0,0.0,0.0
DZA,1990,0.0,0.0,0.0,0.7586206896551724
EGY,1990,0.0,0.8808583986210592,0.0,0.0
ESP,1990,0.0,5.999999999999,0.0,0.0
FIN,1990,0.0,5.999999999994,0.0,0.0
FRA,1990,0.0,6.0,0.0,0.0
FRO,1990,0.0,0.0,0.0,0.0
GBR,1990,0.0,6.0,0.0,0.0
GRC,1990,0.0,6.0,0.0,0.0
GRL,1990,0.0,3.999999999996,0.0,0.0
HUN,1990,0.0,0.0,0.0,0.0
IND,1990,0.0,0.0,0.0,1.999999999998
IRL,1990,0.0,6.0,0.0,0.0
ISL,1990,0.0,6.0,0.0,0.0
ITA,1990,0.0,6.0,0.0,0.0
JOR,1990,0.0,0.0,0.0,0.0
