ISO3,year,GeoV,GeoC,n_partners
ECU,2020,1.261938939077179,1.7386494296283468,143.0
ECU,2021,1.0393626171856583,1.9824203949040986,140.0
ECU,2022,1.2231264921443392,1.8263350128478117,135.0
ECU,2023,1.0967810489302354,1.8281035764263596,146.0
EGY,1990,1.9908753431323871,1.2908188337485782,92.0
EGY,1991,1.9428539570204346,1.2641535672816735,104.0
EGY,1992,1.8716466379076486,1.3554393033551975,119.0
EGY,1993,2.006156245402917,1.3725116980112568,129.0
EGY,1994,2.148551502057697,1.3028050814204215,124.0
EGY,1995,2.1417882951747425,1.4123983454539224,129.0
EGY,1996,2.3364205689705044,1.3485531053762465,135.0
EGY,1997,2.210985615961542,1.3106785093412714,141.0
EGY,1998,1.9964271167198884,1.3563890726323773,139.0
EGY,1999,2.0252742997338435,1.3424082758189406,137.0
EGY,2000,2.212126569265668,1.2492487819158835,141.0
EGY,2001,2.0235862527328874,1.3332340699485945,139.0
EGY,2002,1.8148969088368723,1.3510743489580554,145.0
EGY,2003,1.800056212406735,1.3661830417651428,152.0
EGY,2004,1.84474148684555,1.3720344764639847,159.0
EGY,2005,2.2683770960886243,1.427454495319574,154.0
EGY,2006,2.109036506420052,1.3930663893095905,154.0
EGY,2007,1.853837084644022,1.3115712765813898,161.0
EGY,2008,1.7523860761514751,1.3378991888983467,158.0
EGY,2009,1.5430121239888286,1.4056351345575768,163.0
EGY,2010,1.5751275992956342,1.3797416714891986,164.0
EGY,2011,1.2180650199555205,1.3295898594206232,161.0
EGY,2012,1.494247596689368,1.4099389870172594,159.0
EGY,2013,1.4387295625820364,1.309660695495997,163.0
EGY,2014,1.6141745613743805,1.3245567043241533,163.0
EGY,2015,1.5222037348580517,1.3067639786315655,159.0
EGY,2016,1.6272020833821323,1.202102112814639,71.0
EGY,2017,1.2827654727254016,1.2845286050758038,160.0
EGY,2018,1.5287193692812435,1.3413938922628093,163.0
EGY,2019,1.4261362275779015,1.3759204046935622,164.0
EGY,2020,1.3177398177248152,1.327078618659087,169.0
EGY,2021,1.3892207052700702,1.2362817188479989,168.0
EGY,2022,1.414655011645006,1.251926380210459,168.0
EGY,2023,1.3317671120011039,1.3037455704008172,171.0
ERI,2000,1.3386542252044902,0.9776044391764173,40.0
ERI,2001,1.1768712999212418,0.8907115585948664,43.0
ERI,2002,1.1432308695793691,1.0319038994303524,45.0
ERI,2003,0.7267122985073666,0.8740633935943284,68.0
ERI,2004,0.8852066654812284,0.9251711176065817,61.0
ERI,2005,1.2543917486001241,1.0936807915011673,63.0
ERI,2006,1.0196041732283743,0.9259472519496189,70.0
ERI,2007,0.938088755971436,0.9711783507407558,71.0
ERI,2008,0.5934698978620152,1.0166296831702106,74.0
ERI,2009,1.2061878692348877,0.9261894061541651,75.0
ERI,2010,1.0372256909777644,1.0164762849163078,78.0
ERI,2011,2.188332406083531,0.9176118076091277,74.0
ERI,2012,2.107472699240332,1.0449813874661817,82.0
ERI,2013,1.8404810528645448,1.3550978733996968,73.0
ERI,2014,0.21622449710471975,0.2790268537702372,71.0
ERI,2015,0.6797254064347489,0.6503405726246431,76.0
ERI,2016,0.45042638802085183,0.6518297621194316,75.0
ERI,2017,0.42475988548645965,0.2860559174774562,75.0
ERI,2018,0.21787821618638323,0.2144230550302699,77.0
ERI,2019,0.375998768652136,0.2266503293579989,73.0
ERI,2020,0.1377354201979038,0.25954493397937234,78.0
ERI,2021,0.7827757574106404,0.21209108562191287,88.0
ERI,2022,0.24532730418297846,0.4821152585563134,85.0
ERI,2023,0.34335929340007104,0.33837191467076816,83.0
ETH,1990,1.9445497879597544,1.191371982425057,32.0
ETH,1991,1.9712320869686035,0.8309910112970024,20.0
ETH,1992,1.4258142136819891,1.1986614194395715,15.0
ETH,1993,1.558979097159034,1.270410584818143,23.0
ETH,1994,1.7393283219677191,1.0888306310603704,42.0
ETH,1995,1.4265459501935975,1.0366962143971512,43.0
ETH,1996,1.5623251242684353,1.0481554251022385,44.0
ETH,1997,1.537384641751698,1.2408548289937074,52.0
ETH,1998,1.483899466063295,1.0685251152956945,48.0
ETH,1999,1.4006296080675527,1.2268995101118407,80.0
ETH,2000,1.3115112819686283,1.0557436415032793,44.0
ETH,2001,0.9187228318621595,0.8651137489614297,29.0
ETH,2002,1.2980395815692356,1.0041967608415465,49.0
ETH,2003,1.2603465870983217,0.9693132173153322,49.0
ETH,2004,1.4056569495182052,1.0741506872002256,55.0
ETH,2005,1.2186504836325551,1.1169989273110617,55.0
ETH,2006,1.1419266851615704,1.0357045919811745,24.0
ETH,2007,1.30163073374694,1.0713347628311225,54.0
ETH,2008,1.2984186301244296,1.1073836140202562,54.0
ETH,2009,1.0381273228333856,1.3575229107574343,136.0
ETH,2010,1.0946841834325067,1.0027228745559746,62.0
ETH,2011,1.045251163846988,0.9515057748761901,62.0
ETH,2012,1.025352397341698,0.9769222300619155,60.0
ETH,2013,1.051608616474288,1.3718625770635797,138.0
ETH,2014,1.108357860878949,1.3787008403680148,138.0
ETH,2015,1.1839061885975721,1.4560853859483665,147.0
ETH,2016,1.03539055319498,1.4252504799520567,141.0
ETH,2017,1.056479548354537,1.5064745004569144,139.0
ETH,2018,0.9457045337612953,1.5694689830439492,144.0
ETH,2019,1.0406450665661255,1.5848982591685294,142.0
ETH,2020,1.0497037269811607,1.568988009630399,138.0
ETH,2021,1.2611197069014795,1.467101191180675,134.0
ETH,2022,1.4123584471966635,1.3962351676785236,130.0
ETH,2023,1.0911948587157025,1.355022443685748,137.0
GAB,1990,2.4143805070479516,1.2118385151204083,50.0
GAB,1991,2.463645015611028,1.0560742912553995,53.0
GAB,1992,2.583323744815635,1.1302880425968864,51.0
GAB,1993,2.1740808369350573,1.3816818531869663,53.0
GAB,1994,2.5222354737592227,1.2795078090859915,60.0
GAB,1995,2.618643762218092,1.490599735240461,67.0
GAB,1996,3.210089738049748,1.2049553723876285,71.0
GAB,1997,3.084959817532893,1.2249437131792582,77.0
GAB,1998,2.2484590803691984,1.628138104244851,79.0
GAB,1999,2.5489969343726946,1.2764608625833436,81.0
GAB,2000,2.6547795654610598,1.4593825816374804,78.0
GAB,2001,2.4379399785905473,1.425257657317861,81.0
GAB,2002,2.434522461601356,1.6401591528586685,89.0
GAB,2003,2.7473417801373383,1.575609959503874,90.0
GAB,2004,2.5059573254535827,1.6458888590289944,97.0
GAB,2005,2.8922087508189036,1.5839735541839342,92.0
GAB,2006,2.51551527607136,1.8699010713289639,95.0
GAB,2007,2.4099466953232818,1.7106964924066306,92.0
GAB,2008,2.188313254376258,1.992957260497736,114.0
GAB,2009,2.3729749289433704,1.622495236935653,110.0
GAB,2010,2.205047325213008,1.6985356160311058,121.0
GAB,2011,1.9852892350690172,1.7762242751791024,123.0
GAB,2012,1.0398951357102506,1.600440255937367,133.0
GAB,2013,0.9114048360734484,1.4089234628635965,130.0
GAB,2014,0.936415034586973,1.382458051850638,126.0
GAB,2015,0.7298130825776811,1.1958621907401252,131.0
GAB,2016,0.8471166920401015,1.0681689456163224,136.0
GAB,2017,0.7735803576724825,1.4964382258604005,134.0
GAB,2018,0.7932498629193885,1.3290438511340734,141.0
GAB,2019,0.6383822333049118,0.9040571115229135,136.0
GAB,2020,0.5976385244115495,1.1109602203194546,130.0
GAB,2021,0.5502919379819099,1.0359127305613867,124.0
GAB,2022,0.8838405166440476,1.0532148172108995,131.0
GAB,2023,0.9639616894337115,1.1862238959738138,128.0
GEO,1993,0.43375418981291614,0.5566222006979172,39.0
GEO,1994,0.7158973877580775,1.0086060764680516,37.0
GEO,1995,1.1778800018983202,0.4962227640264799,42.0
GEO,1996,0.46905438757757134,0.7617995988510777,46.0
GEO,1997,0.47824958664125145,0.7696342855914547,55.0
GEO,1998,0.4295780847730176,1.1479263929353634,64.0
GEO,1999,0.6184521046105396,0.8598250956687754,70.0
GEO,2000,0.6123391611756972,0.6940852361145863,77.0
GEO,2001,0.6404598790883572,0.6044413329786024,71.0
GEO,2002,0.6161038692188417,0.6812297919601518,80.0
GEO,2003,0.7195988408727436,0.7904843939820132,76.0
GEO,2004,0.8452962965975683,1.0067677453700548,71.0
GEO,2005,0.8201623644513673,0.8514904220926245,81.0
GEO,2006,0.768237641878557,0.8806661866482868,93.0
GEO,2007,0.7839749278012086,0.9589114145511396,90.0
GEO,2008,0.7276170385536983,0.7641448827503498,87.0
GEO,2009,0.6945232341791343,0.7109117851456949,96.0
GEO,2010,0.8431271447410149,0.7426629828565611,102.0
GEO,2011,0.8833857186172039,0.7792199003643641,101.0
GEO,2012,0.9919257693816163,0.8402018751085828,106.0
GEO,2013,0.911408441630764,0.8224754578964514,103.0
GEO,2014,0.9253024156169307,0.8176394753542344,114.0
GEO,2015,0.8224882534894966,0.8632155606937545,108.0
GEO,2016,0.8463047619118367,0.8819498514766871,111.0
GEO,2017,0.8613181262280506,0.8660788097884156,113.0
GEO,2018,0.9118826964020285,0.9592359388785567,116.0
GEO,2019,0.9020652542267226,0.8504087353694211,119.0
GEO,2020,0.9498591748876123,0.9487972269774341,122.0
GEO,2021,0.8648457106230873,0.8777411593393754,125.0
GEO,2022,1.1889353017826398,0.9464959459393544,119.0
GEO,2023,1.1881609070391428,0.7810680214482549,128.0
GHA,1990,2.7421695023064423,0.8958737330067585,70.0
GHA,1991,2.682606586369178,0.5846368644823989,46.0
GHA,1992,1.979259646432283,1.1362339637673255,91.0
GHA,1993,1.9144185899480748,1.4491935763456678,81.0
GHA,1994,2.2129411401682444,1.2912031555252301,89.0
GHA,1995,2.401084434944697,1.2796254894873793,94.0
GHA,1996,2.6328008372161715,1.1409205533145501,98.0
GHA,1997,2.38477258187295,1.0593099164684818,101.0
GHA,1998,2.0171140407540897,1.0161498204491552,105.0
GHA,1999,1.8734163964184478,1.1045516279367447,105.0
GHA,2000,1.7687490079968045,1.2671521640032335,114.0
GHA,2001,1.5712233670854763,1.2724303238077692,102.0
GHA,2002,1.726548925451839,1.1525926314467645,121.0
GHA,2003,1.6929148295439322,0.9994702078733397,123.0
GHA,2004,1.5031306824607098,1.0626083779895703,129.0
GHA,2005,0.9795177451323884,1.3274514313242511,135.0
GHA,2006,0.8898822036608343,1.2572498204849205,120.0
GHA,2007,0.8316216865625841,1.2109221182473395,126.0
GHA,2008,0.708792597339146,1.1996444858772781,134.0
GHA,2009,0.625095705651687,1.1383675502729167,120.0
GHA,2010,0.5476679428105795,1.0917915200546688,110.0
GHA,2011,0.690287083254407,1.18286105112136,144.0
GHA,2012,0.8303712536269718,1.1298700034816622,133.0
GHA,2013,0.8925464840558323,1.1830919229970833,138.0
GHA,2014,0.852989810704625,1.1765676202045474,140.0
GHA,2015,0.8622764365906881,1.1909475129500784,139.0
GHA,2016,0.7549211357229214,1.0834290706563263,124.0
GHA,2017,0.6627000387026781,1.1902698528510087,140.0
GHA,2018,0.6848628460697396,1.2120579944547565,144.0
GHA,2019,0.688210697194809,1.2869199652109495,144.0
GHA,2020,0.8030389620900862,1.1693267193151813,141.0
GHA,2021,0.866705970800587,1.2215768643937774,145.0
GHA,2022,1.023883662057893,1.203887021347173,150.0
GHA,2023,0.898581677783165,1.1841051856433038,147.0
GIN,1990,2.2299197338806067,1.0633648958254396,41.0
GIN,1991,2.2505847599336373,1.073945789765428,43.0
GIN,1992,2.138083218265096,1.1385930991930178,47.0
GIN,1993,2.382213175230707,1.0818859268858023,50.0
GIN,1994,2.057831602683705,1.0981349510874512,60.0
GIN,1995,2.0636234100414903,1.365919819247621,55.0
GIN,1996,2.7654741375433707,1.0452358045864147,60.0
GIN,1997,2.6088210829594254,0.7608730093112227,33.0
GIN,1998,2.3837208132178294,0.7886468823844364,28.0
GIN,1999,2.2140003395294667,0.8401580881454377,28.0
GIN,2000,1.6981420960453015,0.9705874533424034,54.0
GIN,2001,1.7635526807012982,1.1570437550326726,56.0
GIN,2002,2.06079998241384,0.7717581776520567,63.0
GIN,2003,1.996572095511834,1.1135569164642898,76.0
GIN,2004,1.8697564139136131,0.5829482005127937,65.0
GIN,2005,1.8593686383117871,1.0472638288356684,78.0
GIN,2006,2.138749710700875,1.1572548600362491,82.0
GIN,2007,2.0230550144536465,1.0559391902997846,77.0
GIN,2008,1.5695216203969677,1.2409879071632546,80.0
GIN,2009,1.4875471244453466,1.2128586957896712,114.0
GIN,2010,1.3151458256751294,1.3202297140278019,116.0
GIN,2011,1.0172993744192815,1.2787568749596923,118.0
GIN,2012,1.365591333456632,1.1059792134139212,117.0
GIN,2013,1.4552644863916986,1.027221122515082,113.0
GIN,2014,0.8935071941264073,1.2456186546114036,108.0
GIN,2015,1.170272791460182,1.1336006106789902,92.0
GIN,2016,0.8201195825892872,1.0393568377471554,99.0
GIN,2017,0.7194939371911366,0.8581621435284027,103.0
GIN,2018,0.6771481480417422,0.9037459832571857,105.0
GIN,2019,0.9389499684122717,0.9128602835605225,105.0
GIN,2020,0.5364082234725986,1.0489326099517187,98.0
GIN,2021,0.5050732403312942,0.7622813085149133,101.0
GIN,2022,0.43605836746104765,0.8952372009364138,104.0
GIN,2023,0.41396966217214526,0.7403677369941414,104.0
GMB,1990,1.8645652575051286,0.8293627008945935,35.0
GMB,1991,1.780814017304354,0.8394683161714198,37.0
GMB,1992,1.5906370495903583,0.7301129624440909,41.0
GMB,1993,1.5664822681451838,1.0265039256084876,42.0
GMB,1994,1.7165766736453791,1.267667910446184,36.0
GMB,1995,2.244438085806679,1.334452428392223,39.0
GMB,1996,2.3304456849187325,0.9010833259617228,37.0
GMB,1997,2.1877634318586314,0.9830960029004295,47.0
GMB,1998,1.635486470462901,0.8645646572140844,43.0
GMB,1999,1.461907510538432,0.9836155049058551,41.0
GMB,2000,1.2007583407229985,1.0018513277695809,54.0
GMB,2001,1.9810740586396105,0.7724088874413283,50.0
GMB,2002,2.3416390051557054,0.7331269198917344,38.0
GMB,2003,1.7177179857118625,1.0314011041310114,49.0
GMB,2004,1.9524047780621772,0.7791003289467402,49.0
GMB,2005,2.4025660270712863,0.9412433071248253,39.0
GMB,2006,1.6462080164842772,1.2233870634901522,48.0
GMB,2007,2.0430140651403574,0.9972458341185908,49.0
GMB,2008,1.2868783824217656,1.228094909538212,59.0
GMB,2009,0.8859564143711645,1.1955402039074583,64.0
GMB,2010,0.9326109330616624,1.3123617080279186,75.0
GMB,2011,0.24367057294204858,0.5666496653628285,76.0
GMB,2012,0.2920429958102137,0.5718076071568243,63.0
GMB,2013,0.18905148694288795,0.386079688705787,70.0
GMB,2014,0.2310204500002877,0.3501144335174953,61.0
GMB,2015,0.3946786556856183,0.7999664144968316,60.0
GMB,2016,0.2983198758650103,0.46136072452511295,55.0
GMB,2017,0.5868021966156469,0.7443259354767726,62.0
GMB,2018,0.4590246036095096,0.8280224036337609,56.0
GMB,2019,0.3999049129210732,0.5551258398158627,57.0
GMB,2020,0.24616238928333403,0.5226916087003225,58.0
GMB,2021,0.3130407820210655,0.5245549850393934,55.0
GMB,2022,0.6808461074629305,0.7071685882308103,65.0
GMB,2023,0.015137602092307752,0.11243977159392979,68.0
GNB,1990,1.2092462694575241,0.7618634700471848,23.0
GNB,1991,0.6370824071326621,0.853392063543049,29.0
GNB,1992,1.2682490414479208,0.9255638199314146,21.0
GNB,1993,1.2283310921321082,0.7519738897222881,32.0
GNB,1995,1.306502944478237,0.5274705525541626,33.0
GNB,1996,1.7162517374865824,0.7174198606900112,30.0
GNB,1997,0.7394183992517804,0.7515896136290553,37.0
GNB,1998,0.6604843052895658,0.6529929826425671,34.0
GNB,1999,0.6517099312624963,0.6773335149716506,31.0
GNB,2002,0.7109983152277044,0.559248176890475,28.0
GNB,2003,0.598272413311903,0.3459623166087652,37.0
GNB,2004,0.12739942878320704,0.36839873486901065,42.0
GNB,2005,0.47138636911610104,0.6359164429236287,42.0
GNB,2006,0.677860075703839,0.7442354062301575,30.0
GNB,2007,0.43291110907689195,0.23840237173363335,36.0
GNB,2008,0.480210387811008,0.5324185290178824,38.0
GNB,2009,0.261691168928872,0.4739909426826792,43.0
GNB,2010,0.21494929731439277,0.5209266798105443,39.0
GNB,2011,0.0919586508604936,0.3447694699651305,47.0
GNB,2012,0.3185826658581645,0.4671503097884059,43.0
GNB,2013,0.20455568312489747,0.42231275591802436,50.0
GNB,2014,0.37475514089905926,0.31837644072592886,46.0
GNB,2015,0.35678278593801327,0.22487230234374303,48.0
GNB,2016,0.40927351453919564,0.41876379930847785,43.0
GNB,2017,0.38980803530697256,0.31731219812243083,46.0
GNB,2018,0.17027294727247128,0.34882523265874305,41.0
GNB,2019,0.3998872422874492,0.8631833583160446,47.0
GNB,2020,0.29774875679051865,0.39377438937415343,41.0
GNB,2021,0.3367624545884234,0.36391938470615526,60.0
GNB,2022,0.3736074022190752,0.3997301044489679,49.0
GNB,2023,0.34653989825457265,0.5030876460434776,51.0
GRC,1990,1.0045020878790587,0.8888429473133789,130.0
GRC,1991,0.9475880356970329,0.8202497170128622,139.0
GRC,1992,0.8638180049661128,0.8034080888684346,133.0
GRC,1993,0.8393965899993375,0.7439727243220869,156.0
GRC,1994,0.7356710450330317,0.8573961115878982,156.0
GRC,1995,0.7174926349789773,0.8089441586990445,162.0
GRC,1996,0.5723861364339593,0.8350597604036305,138.0
GRC,1997,0.5954217851911104,0.8116196013856611,163.0
GRC,1998,0.4868422250150906,0.8450848767887776,162.0
GRC,1999,0.48614776725664655,0.775305552633049,159.0
GRC,2000,0.4964203676718971,0.8271243316049056,167.0
GRC,2001,0.4584965663208552,0.8036662628739087,167.0
GRC,2002,0.5222252052582297,0.8236386897688769,171.0
GRC,2003,0.49320550118204404,0.8298483677650609,168.0
GRC,2004,0.476180310113949,0.9007562127626447,170.0
GRC,2005,0.5054849994460435,0.9732214976914081,172.0
GRC,2006,0.45903205269200636,0.9434019176017208,171.0
GRC,2007,0.4775626769824966,0.8891591023892045,169.0
GRC,2008,0.4879348356099219,0.9189403279668742,169.0
GRC,2009,0.5586492934975785,0.9321777448976646,170.0
GRC,2010,1.2721929425048442,0.9925977458762266,174.0
GRC,2011,0.570208829498327,0.9301379906398742,170.0
GRC,2012,0.6450444278812091,0.9999883378269361,166.0
GRC,2013,0.6161561419810593,0.9478617409211662,171.0
GRC,2014,0.6218262676002075,1.0127510461086502,175.0
GRC,2015,0.642466416692073,1.028679219164243,179.0
GRC,2016,0.6897756602804379,1.0629062345998548,180.0
GRC,2017,0.6172937257391915,0.9711962147337564,177.0
GRC,2018,0.664401854198444,1.0421305222052963,180.0
GRC,2019,0.5837147324480263,1.0077852408805514,178.0
GRC,2020,0.5550026456697339,0.9539963235705722,180.0
GRC,2021,0.5666917583942208,0.9186425216006338,181.0
GRC,2022,0.5657845814689488,0.9071393533089415,175.0
GRC,2023,0.5751251829986297,0.9039371419440327,178.0
GTM,1990,2.140057732616287,1.4897095319451013,54.0
GTM,1991,1.8178491123916791,1.704765495376182,57.0
GTM,1992,1.6207605925978692,1.8784754691286532,64.0
GTM,1993,1.75808040282034,1.7594034430598364,59.0
GTM,1994,1.6102427221618796,1.713756476201217,60.0
GTM,1995,1.6425211676349876,1.7839712857885122,62.0
GTM,1996,1.5611684840916866,1.9754784296847487,62.0
GTM,1997,1.7860033063227614,2.0232307824144224,90.0
GTM,1998,1.848245626188509,2.17936750577858,92.0
GTM,1999,1.7752602496812164,2.373660016206456,99.0
GTM,2000,1.320151432434454,2.2111523803978765,95.0
GTM,2001,1.0635123373524338,2.0328418629963685,95.0
GTM,2002,1.683695088188976,2.3008497569248245,99.0
GTM,2003,1.687768662181365,2.579883126872827,107.0
GTM,2004,1.6485163876379476,2.6299951396871286,104.0
GTM,2005,1.6344813748084333,2.6906996177928693,115.0
GTM,2006,1.5103384397859136,2.6147436327471847,108.0
GTM,2007,1.4395702123328713,2.539869576894917,119.0
GTM,2008,1.3963041709202235,2.438010499048351,109.0
GTM,2009,1.3983328768937662,2.2701815323654797,114.0
GTM,2010,1.333721567850142,2.289014784969619,122.0
GTM,2011,1.465529601326016,2.1732608219711995,126.0
GTM,2012,1.4182072138680017,2.291267799887403,130.0
GTM,2013,1.4321672369284584,2.2777181481883217,127.0
GTM,2014,1.4008338830420084,2.257297659127603,126.0
GTM,2015,1.3644742377498824,2.1597178814547267,127.0
GTM,2016,1.2825205297143036,2.139994286583686,131.0
GTM,2017,1.2879715923577224,2.400183108428797,133.0
GTM,2018,1.3394136967008066,2.260069094583987,124.0
GTM,2019,1.216240391965997,2.312201580913759,135.0
GTM,2020,1.2357617582941827,2.326465606690693,139.0
GTM,2021,1.2210664060186553,2.1295950920512587,127.0
GTM,2022,1.223676598756495,2.131659040976497,122.0
GTM,2023,1.1888785506938742,2.1325853847205587,127.0
HND,1990,2.5401957549366276,0.9706581804027347,17.0
HND,1991,2.7292049823318902,0.9212350473552147,19.0
HND,1992,2.403249222142333,1.425029087898825,55.0
HND,1993,2.2419311015685204,1.2400478664257877,19.0
HND,1994,2.3897583127226145,1.36854231566658,42.0
HND,1995,2.2952416978097765,1.3585989736375246,18.0
HND,1996,2.2388819031392333,1.3616520716444127,18.0
HND,1997,2.1612849732319273,1.2384282087010987,21.0
HND,1998,1.750611033944917,1.584645134483971,21.0
HND,1999,2.734899717267337,1.2576361534489617,87.0
HND,2000,1.935600402512956,1.774554808191453,55.0
HND,2001,1.6988386876870194,1.7945610013688713,63.0
HND,2002,1.783390461298605,1.9619157828740361,81.0
HND,2003,1.5350083401103383,2.2797599528887025,86.0
HND,2004,1.4839886802707218,2.292255014026404,82.0
HND,2005,1.6736692681202734,2.3551778959608187,79.0
HND,2006,1.5159342058190246,2.2319221590815714,84.0
HND,2007,1.5522164504116012,2.23407139697745,95.0
HND,2008,1.5104742651856409,2.35304344479082,121.0
HND,2009,1.5434735807836688,2.031853088039294,111.0
HND,2010,1.4713418389169206,1.9906519962423843,109.0
HND,2011,1.3877885339793918,1.8836815841234327,105.0
HND,2012,1.3790756606656598,1.9305841762695564,108.0
HND,2013,1.4963394700092612,2.001082574954327,107.0
HND,2014,1.483589487387555,2.0454700339403624,106.0
HND,2015,1.5002120933508474,1.9603224062629856,108.0
HND,2016,1.4662049196666571,1.8525206030769765,102.0
HND,2017,1.4319245979314348,2.0195918991530317,108.0
HND,2018,1.4224949962256652,1.9922411999916574,111.0
HND,2019,1.4977658720705773,2.0006715800451103,106.0
HND,2020,1.4708775121061313,2.1053619506486445,104.0
HND,2021,1.3693495535014168,1.9500694860448682,109.0
HND,2022,1.4083493026078067,1.8303470997759532,107.0
HND,2023,1.506793219640916,1.7035638428031563,107.0
HRV,1993,0.46607094807158445,0.8240012685152338,19.0
HRV,1994,0.6512452998777527,0.5672970598634456,138.0
HRV,1995,0.4318156002194944,0.6450262631531367,138.0
HRV,1996,0.5483961018339595,0.5566171877704634,76.0
HRV,1997,0.4581131940740408,0.5133606793801901,75.0
HRV,1998,0.44468584821400303,0.5529028680398225,73.0
HRV,1999,0.35961061468175165,0.48715186630530943,73.0
HRV,2000,0.2612547321587485,0.532134252016229,132.0
HRV,2001,0.39351793455175066,0.5558080601013736,137.0
HRV,2002,0.31171498302598255,0.5225492965819355,137.0
HRV,2003,0.23491717833099626,0.5404762571828995,146.0
HRV,2004,0.23654971546256756,0.6696246412231934,142.0
HRV,2005,0.28677626240090914,0.7798124111114435,142.0
HRV,2006,0.30869530351726004,0.7313312110945325,149.0
HRV,2007,0.2879378068537945,0.7022336101898846,151.0
HRV,2008,0.2865517129790161,0.7008687882502365,149.0
HRV,2009,0.37710688959606264,0.7439912749448718,154.0
HRV,2010,0.37683691148692733,0.7306473888085813,146.0
HRV,2011,0.30660360138129694,0.6864795642668341,157.0
HRV,2012,0.3602635119225527,0.7399509316852761,169.0
HRV,2013,0.32460254585078296,0.6987667085615454,164.0
HRV,2014,0.3165343891518958,0.7101163292851851,158.0
HRV,2015,0.3441211529541768,0.6836946105193958,162.0
HRV,2016,0.382646784157274,0.6923359811184912,158.0
HRV,2017,0.33969303640231346,0.6604660643229939,160.0
HRV,2018,0.3041363170749213,0.6505307528736385,165.0
HRV,2019,0.2771123561042854,0.6058436396016874,158.0
HRV,2020,0.3467235524744993,0.6299715797875024,161.0
HRV,2021,0.2857711417112006,0.5808682687560636,161.0
HRV,2022,0.33020569849653864,0.5451594432653076,157.0
HRV,2023,0.3269368191189844,0.589928302404018,161.0
HTI,1990,3.130453791707863,0.5417435686845623,28.0
HTI,1991,3.417829679209141,0.5264764912118824,37.0
HTI,1992,3.164396310780999,0.7264901704804042,40.0
HTI,1993,3.1647788454155052,0.41075909020968493,20.0
HTI,1994,3.037456053555408,0.5963532134440335,13.0
HTI,1995,2.9852474992035853,0.8077532700302822,18.0
HTI,1996,3.158347287861898,0.6648342828126176,31.0
HTI,1997,3.1241463110850742,0.5101117545113839,31.0
HTI,1998,3.050417117094186,0.757097002001756,60.0
HTI,1999,2.869593232731648,0.8797132795556976,61.0
HTI,2000,0.748299515596374,0.8374554772173561,55.0
HTI,2001,0.7870744200505381,0.8079389359467388,56.0
HTI,2002,1.1707411658543,0.7662568044290043,57.0
HTI,2003,1.1562021757376981,0.7708162263197181,57.0
HTI,2004,0.5504907513558919,0.6604807358333906,61.0
HTI,2005,0.5472573048353564,1.2376598508635686,63.0
HTI,2006,0.5143305600227497,1.2788708157157096,62.0
HTI,2007,0.4826179410820027,0.6383718912826934,64.0
HTI,2008,0.5856439445146567,0.6636166903883864,68.0
HTI,2009,0.4044888795604079,0.5414287689028454,66.0
HTI,2010,0.36894266481854965,0.7451584239052196,72.0
HTI,2011,0.3945068664237422,0.7430722150505055,76.0
HTI,2012,0.2945348894789351,0.7887889844685896,70.0
HTI,2013,1.7031819998134814,2.0607097390283,120.0
HTI,2014,2.4366834368464314,1.6336966276910745,111.0
HTI,2015,1.6284780093307905,2.177005508275521,119.0
HTI,2016,2.392628274436783,1.3578873053372247,129.0
HTI,2017,2.158620083683763,1.7225435050588338,111.0
HTI,2018,1.9058697193187062,1.9451779771174504,116.0
HTI,2019,1.9201917873161523,1.8033251671002617,116.0
HTI,2020,2.0546251699678373,1.839607811465023,115.0
HTI,2021,2.1714494083541886,1.6909353377841327,112.0
HTI,2022,2.107872379212057,1.603954350820619,118.0
HTI,2023,2.1821040926067776,1.4495622373405812,112.0
HUN,1990,0.8664229018677345,0.8767673621427726,62.0
HUN,1991,0.6631667451246345,0.7063152146646652,63.0
HUN,1992,0.505844563861401,0.6848800259207858,62.0
HUN,1993,0.5251230028405023,0.6073968390406427,58.0
HUN,1994,0.3855874168326142,0.5186121981885355,77.0
HUN,1995,0.3182084675361013,0.5810272056647309,77.0
HUN,1996,0.39858060245411864,0.5963940984220292,154.0
HUN,1997,0.33102780556756917,0.5296026593340355,151.0
HUN,1998,0.268037440908228,0.5704058341320951,154.0
HUN,1999,0.30660283546385836,0.5338546692579617,158.0
HUN,2000,0.2530923674194692,0.5619010215769275,166.0
HUN,2001,0.25428168834582293,0.5558438565050081,162.0
HUN,2002,0.26629881178446224,0.5619576860948602,165.0
HUN,2003,0.3020551948707369,0.5949567060798978,167.0
HUN,2004,0.24614828734618727,0.6579113965022996,169.0
HUN,2005,0.27431430713078553,0.6971363885908156,164.0
HUN,2006,0.27963299893037075,0.7192078984175759,173.0
HUN,2007,0.3428061239588008,0.6526442028509728,172.0
HUN,2008,0.30637123813257516,0.6682236687851572,171.0
HUN,2009,0.29662261203034834,0.6293463289221581,169.0
HUN,2010,0.3317514595702799,0.6767543294046597,169.0
HUN,2011,0.33300209383351886,0.6898659888480978,170.0
HUN,2012,0.3429623407328709,0.6938135652717015,168.0
HUN,2013,0.34826157341259495,0.6527126108377003,170.0
HUN,2014,0.34434659681234264,0.6341966167174977,175.0
HUN,2015,0.3028450815332116,0.5923324178438092,176.0
HUN,2016,0.29189947718727455,0.5849753090050207,174.0
