ISO3,year,D,S_only,N_only,both,D_S,D_N,uS_standards,uS_investments,uS_services,uS_procurement,uS_competition,uS_iprs,uN_standards,uN_investments,uN_services,uN_procurement,uN_competition,uN_iprs
TZA,2000,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2001,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2002,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2003,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2004,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2005,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2006,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2007,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2008,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2009,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2010,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2011,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2012,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2013,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2014,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2015,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2016,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2017,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2018,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2019,4.98593628274942,2.52695887490162,0.2273155930952479,2.231661814752552,4.7586206896541725,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2020,4.999999999998986,2.5410225921511858,2.2729974858309056e-13,2.4589774078475726,4.999999999998758,2.4589774078478,1.0,1.0,0.9999999999997586,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2021,4.999999999998986,2.5410225921511858,2.2729974858309056e-13,2.4589774078475726,4.999999999998758,2.4589774078478,1.0,1.0,0.9999999999997586,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2022,4.999999999999,2.5410225921512,0.0,2.4589774078478,4.999999999999,2.4589774078478,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
TZA,2023,4.999999999999,2.5410225921512,0.0,2.4589774078478,4.999999999999,2.4589774078478,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1990,2.642092746730083,0.183115338882283,1.8834720570749108,0.5755053507728891,0.7586206896551724,2.4589774078478,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1991,2.642092746730083,0.183115338882283,1.8834720570749108,0.5755053507728891,0.7586206896551724,2.4589774078478,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1992,2.642092746730083,0.183115338882283,1.8834720570749108,0.5755053507728891,0.7586206896551724,2.4589774078478,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1993,2.642092746730083,0.183115338882283,1.8834720570749108,0.5755053507728891,0.7586206896551724,2.4589774078478,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1994,3.9417360285361998,1.4827586206883998,0.9417360285382582,1.5172413793095418,2.9999999999979416,2.4589774078478,0.9999999999999417,0.999999999999,0.0,0.0,0.999999999999,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1995,3.9417360285361998,1.4827586206883998,0.9417360285382582,1.5172413793095418,2.9999999999979416,2.4589774078478,0.9999999999999417,0.999999999999,0.0,0.0,0.999999999999,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1996,3.9417360285361998,1.4827586206883998,0.9417360285382582,1.5172413793095418,2.9999999999979416,2.4589774078478,0.9999999999999417,0.999999999999,0.0,0.0,0.999999999999,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1997,3.9417360285361998,1.4827586206883998,0.9417360285382582,1.5172413793095418,2.9999999999979416,2.4589774078478,0.9999999999999417,0.999999999999,0.0,0.0,0.999999999999,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1998,3.9417360285361998,1.4827586206883998,0.9417360285382582,1.5172413793095418,2.9999999999979416,2.4589774078478,0.9999999999999417,0.999999999999,0.0,0.0,0.999999999999,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,1999,3.9417360285374556,1.4827586206896552,0.9417360285374554,1.517241379310345,3.0,2.4589774078478,1.0,1.0,0.0,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2000,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2001,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2002,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2003,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2004,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2005,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2006,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2007,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2008,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2009,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2010,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2011,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2012,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2013,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2014,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2015,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2016,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2017,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2018,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2019,3.98593628275042,1.5269588749026202,0.2273155930952479,2.231661814752552,3.7586206896551726,2.4589774078478,1.0,1.0,0.7586206896551724,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2020,3.999999999999986,1.5410225921521858,2.2729974858309056e-13,2.4589774078475726,3.9999999999997584,2.4589774078478,1.0,1.0,0.9999999999997586,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2021,3.999999999999986,1.5410225921521858,2.2729974858309056e-13,2.4589774078475726,3.9999999999997584,2.4589774078478,1.0,1.0,0.9999999999997586,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2022,3.999999999999986,1.5410225921521858,2.2729974858309056e-13,2.4589774078475726,3.9999999999997584,2.4589774078478,1.0,1.0,0.9999999999997586,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UGA,2023,3.999999999999986,1.5410225921521858,2.2729974858309056e-13,2.4589774078475726,3.9999999999997584,2.4589774078478,1.0,1.0,0.9999999999997586,0.0,1.0,0.0,0.7586206896551724,0.7586206896551724,0.9417360285374554,0.0,0.0,0.0
UKR,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1994,3.9999999999967586,3.9999999999967586,0.0,0.0,3.9999999999967586,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1995,3.9999999999977587,3.9999999999977587,0.0,0.0,3.9999999999977587,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1996,4.507936507934266,4.507936507934266,0.0,0.0,4.507936507934266,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,1.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1997,4.507936507934266,4.507936507934266,0.0,0.0,4.507936507934266,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,1.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1998,4.507936507934266,4.507936507934266,0.0,0.0,4.507936507934266,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,1.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.0
UKR,1999,4.507936507934266,4.507936507934266,0.0,0.0,4.507936507934266,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,1.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2000,4.507936507934266,4.507936507934266,0.0,0.0,4.507936507934266,0.0,0.9999999999997586,0.999999999999,0.0,0.999999999999,1.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2001,4.999999999998266,4.999999999998266,0.0,0.0,4.999999999998266,0.0,0.9999999999997586,0.999999999999,0.0,1.0,1.0,0.999999999999508,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2002,4.999999999998266,4.999999999998266,0.0,0.0,4.999999999998266,0.0,0.9999999999997586,0.999999999999,0.0,1.0,1.0,0.999999999999508,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2003,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,0.999999999999,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2004,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2005,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2006,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2007,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2008,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2009,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2010,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2011,5.999999999999,5.999999999999,0.0,0.0,5.999999999999,0.0,1.0,1.0,0.999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
UKR,2012,6.0,1.000000000005,1.999955756557757e-12,4.999999999992999,5.999999999998,4.999999999995,1.0,0.999999999999,0.999999999999,1.0,1.0,1.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.999999999999,0.999999999999
UKR,2013,6.0,1.0000000000050004,0.0,4.9999999999949996,6.0,4.999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.999999999999,0.999999999999
UKR,2014,6.0,1.0000000000050004,0.0,4.9999999999949996,6.0,4.999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.999999999999,0.999999999999
UKR,2015,6.0,1.0000000000050004,0.0,4.9999999999949996,6.0,4.999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.999999999999,0.999999999999
UKR,2016,6.0,1.0000000000050004,0.0,4.9999999999949996,6.0,4.999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.999999999999,0.999999999999,0.999999999999,0.999999999999,0.999999999999
UKR,2017,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UKR,2018,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UKR,2019,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UKR,2020,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UKR,2021,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UKR,2022,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UKR,2023,6.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
URY,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1991,0.999999999999,0.999999999999,0.0,0.0,0.999999999999,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1992,0.999999999999,0.999999999999,0.0,0.0,0.999999999999,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1993,0.999999999999,0.999999999999,0.0,0.0,0.999999999999,0.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1994,0.999999999999508,0.999999999999508,0.0,0.0,0.999999999999508,0.0,0.999999999999508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1995,0.999999999999508,0.999999999999508,0.0,0.0,0.999999999999508,0.0,0.999999999999508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1996,3.2758620689653988,3.2758620689653988,0.0,0.0,3.2758620689653988,0.0,0.9999999999998812,0.7586206896551724,0.7586206896551724,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1997,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1998,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,1999,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,2000,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,2001,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,2002,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,2003,3.6420927467300546,3.6420927467300546,0.0,0.0,3.6420927467300546,0.0,0.9999999999999714,0.9417360285374554,0.7586206896551724,0.0,0.9417360285374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URY,2004,4.999999999998643,4.999999999998643,0.0,0.0,4.999999999998643,0.0,1.0,0.9999999999999417,0.9999999999997586,0.0,0.9999999999999417,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2005,4.9999999999989715,4.9999999999989715,0.0,0.0,4.9999999999989715,0.0,1.0,0.9999999999999859,1.0,0.0,0.9999999999999859,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2006,4.999999999998998,4.999999999998998,0.0,0.0,4.999999999998998,0.0,1.0,0.9999999999999989,1.0,0.0,0.9999999999999989,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2007,4.999999999998998,4.999999999998998,0.0,0.0,4.999999999998998,0.0,1.0,0.9999999999999989,1.0,0.0,0.9999999999999989,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2008,4.999999999998998,4.999999999998998,0.0,0.0,4.999999999998998,0.0,1.0,0.9999999999999989,1.0,0.0,0.9999999999999989,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2009,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2010,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2011,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2012,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2013,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2014,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2015,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2016,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2017,4.999999999999,4.999999999999,0.0,0.0,4.999999999999,0.0,1.0,1.0,1.0,0.0,1.0,0.999999999999,0.0,0.0,0.0,0.0,0.0,0.0
URY,2018,4.999999999999877,4.999999999999877,0.0,0.0,4.999999999999877,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999998773,0.0,0.0,0.0,0.0,0.0,0.0
URY,2019,4.999999999999877,4.999999999999877,0.0,0.0,4.999999999999877,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999998773,0.0,0.0,0.0,0.0,0.0,0.0
URY,2020,4.999999999999877,4.999999999999877,0.0,0.0,4.999999999999877,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999998773,0.0,0.0,0.0,0.0,0.0,0.0
URY,2021,4.999999999999877,4.999999999999877,0.0,0.0,4.999999999999877,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999998773,0.0,0.0,0.0,0.0,0.0,0.0
URY,2022,4.999999999999877,4.999999999999877,0.0,0.0,4.999999999999877,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999998773,0.0,0.0,0.0,0.0,0.0,0.0
